,041,1681
X,1560636190,367551,1745
X,1560636191,366931,5527
X,1560636191,367582,4545
X,1560636192,366897,5697
X,1560636193,367629,1690
X,1560636193,367111,4512
X,1560636194,367336,11306
X,1560636194,367293,2060
X,1560636195,367539,6825
X,1560636195,367525,9785
X,1560636196,367850,4515
X,1560636197,367354,11734
X,1560636197,368206,4957
X,1560636198,367607,2885
X,1560636198,367366,3769
X,1560636199,366641,3529
X,1560636199,367587,802
X,1560636200,367772,5873
X,1560636201,367679,2712
X,1560636201,367746,2883
X,1560636202,367189,18854
X,1560636202,366319,15695
X,1560636203,366747,24136
X,1560636203,367000,19962
X,1560636204,365807,10500
X,1560636205,367785,15304
X,1560636205,366620,3146
X,1560636206,366717,1801
X,1560636206,366779,1381
X,1560636206,366475,1727
X,1560636206,366420,1046
X,1560636207,366678,13967
X,1560636208,366318,2104
X,1560636208,366331,2289
X,1560636209,366197,1470
X,1560636209,366736,3147
X,1560636210,366312,2917
X,1560636210,365941,1270
X,1560636211,366473,4879
P,1560636211,5133
X,1560636211,366780,2454
X,1560636212,366955,941
X,1560636213,366141,1865
X,1560636213,365697,1242
X,1560636214,366830,1496
X,1560636214,365879,1125
X,1560636215,366199,1799
X,1560636215,365910,1413
X,1560636216,366267,1312
X,1560636217,366752,943
X,1560636217,366513,1406
X,1560636218,365820,1832
X,1560636218,366549,1928
X,1560636219,366930,852
X,1560636219,366849,1023
X,1560636220,366672,1936
X,1560636221,366607,1367
X,1560636221,366606,1584
X,1560636222,366743,879
X,1560636222,367237,980
X,1560636223,367133,809
X,1560636223,367270,1097
X,1560636224,366911,857
X,1560636225,366393,1506
X,1560636225,366950,1111
X,1560636226,366989,1019
X,1560636226,367408,823
X,1560636227,367547,764
X,1560636227,367417,1002
X,1560636228,367205,907
X,1560636229,366944,938
X,1560636229,366989,711
X,1560636230,366736,875
X,1560636230,367066,984
