,373747,1495
X,1556926428,373699,1359
X,1556926429,373737,776
X,1556926429,373911,16149
X,1556926430,373635,17354
X,1556926431,374022,37930
X,1556926431,374080,29128
X,1556926432,374795,14172
X,1556926432,374756,8960
X,1556926433,374956,10226
X,1556926433,373882,11540
X,1556926434,373756,5852
X,1556926435,373838,13973
X,1556926435,374017,10922
X,1556926436,375107,8982
X,1556926436,373667,28671
X,1556926437,374139,30318
X,1556926437,374150,4949
X,1556926438,375252,8685
X,1556926439,376127,9418
X,1556926439,374955,2872
X,1556926440,374753,2070
X,1556926440,373926,3088
X,1556926441,374828,11448
X,1556926441,374596,16624
X,1556926442,375111,4251
X,1556926443,375371,4918
X,1556926443,374836,12127
X,1556926444,374842,15031
X,1556926444,374909,20195
X,1556926445,374476,12179
X,1556926445,374509,10191
X,1556926445,373333,13372
X,1556926446,373442,2822
X,1556926446,373794,10524
X,1556926447,374442,18495
X,1556926447,371104,24853
P,1556926448,5253
X,1556926448,374062,23579
X,1556926448,373475,14764
X,1556926449,372553,18142
