H,1552879222,147519
X,1552879222,415925,1348
X,1552879222,415801,740
X,1552879223,415811,522
X,1552879224,415831,525
X,1552879224,415865,434
X,1552879225,415797,1149
X,1552879225,415863,1149
X,1552879225,415948,1181
X,1552879225,415889,458
X,1552879226,415907,738
X,1552879226,415882,684
X,1552879227,415853,736
X,1552879228,415853,648
P,1552879228,5043
X,1552879228,415941,635
X,1552879229,415941,700
X,1552879229,415864,603
X,1552879230,415880,662
X,1552879230,415884,599
A,1552879231,415850,160
T,1552879231,2775
R,1552879231,700D9B77F
X,1552879233,416099,1016
X,1552879233,415985,1000
X,1552879234,416021,766
X,1552879234,416062,755
X,1552879235,416013,1014
X,1552879235,416010,660
X,1552879236,415988,1074
X,1552879237,416051,1519
X,1552879237,416030,616
X,1552879238,416062,670
X,1552879238,416084,593
X,1552879239,416098,738
X,1552879239,416038,720
X,1552879240,415982,794
X,1552879241,415973,963
X,1552879241,415888,1442
X,1552879242,415801,1341
X,1552879242,415676,656
X,1552879243,415134,820
X,1552879243,415323,3669
X,1552879244,414986,1594
X,1552879245,414756,1769
X,1552879245,415018,2396
X,1552879246,415061,899
X,1552879246,415268,595
X,1552879247,415603,595
X,1552879247,415685,825
X,1552879248,415664,1502
X,1552879248,415843,622
X,1552879249,415395,708
X,1552879250,415725,1033
X,1552879250,415928,1736
X,1552879251,416135,1042
X,1552879251,416027,1797
X,1552879252,416084,791
A,1552879252,415804,1037
T,1552879252,2775
R,1552879252,700D9B77F
X,1552879254,416207,649
X,1552879254,416064,870
X,1552879255,415943,1009
X,1552879256,415844,2509
X,1552879256,415558,867
X,1552879257,415700,656
X,1552879257,415472,645
X,1552879258,415646,713
P,1552879258,5046
X,1552879258,415530,862
X,1552879259,415711,934
X,1552879260,415736,1100
X,1552879260,415889,590
X,1552879261,416013,804
X,1552879261,415790,680
X,1552879262,415870,833
X,1552879262,416024,733
X,1552879263,416051,738
X,1552879264,415953,758
X,1552879264,416097,752
X,1552879265,416232,757
X,1552879265,416350,532
X,1552879266,416287,517
X,1552879266,416139,937
A,1552879266,415929,878
T,1552879266,2775
R,1552879266,700D9B77F
X,1552879267,416376,609
X,1552879268,416391,635
X,1552879268,416345,1590
X,1552879269,416352,1045
X,1552879270,416285,1311
X,1552879270,416165,603
X,1552879271,416161,827
X,1552879271,416041,640
X,1552879272,415939,917
X,1552879272,416000,672
X,1552879273,416003,710
X,1552879274,415986,2282
X,1552879274,416016,611
X,1552879275,416125,983
X,1552879275,416179,530
X,1552879276,416095,1133
X,1552879276,416183,744
X,1552879277,416238,909
X,1552879278,416170,1140
X,1552879278,416196,1192
X,1552879279,416219,686
X,1552879279,416115,1322
X,1552879280,416089,824
X,1552879280,416245,1052
X,1552879281,416291,1105
X,1552879282,416171,537
X,1552879282,416286,631
X,1552879283,415907,675
X,1552879283,415952,842
X,1552879284,415978,852
A,1552879284,416120,484
T,1552879284,2775
R,1552879284,700D9B77F
X,1552879286,416066,851
X,1552879286,416027,964
X,1552879287,416028,823
P,1552879287,5044
X,1552879288,416063,751
X,1552879288,415972,1673
X,1552879289,415884,704
X,1552879289,415757,829
X,1552879290,415831,687
X,1552879290,415807,694
X,1552879291,415725,959
X,1552879291,415581,1027
X,1552879292,415693,961
X,1552879293,415633,650
X,1552879293,415613,203
X,1552879294,415539,388
X,1552879294,415546,613
X,1552879295,415785,642
X,1552879295,415860,783
X,1552879296,415840,776
X,1552879297,415837,626
X,1552879297,415772,455
X,1552879298,415731,548
A,1552879298,415801,527
T,1552879298,2775
R,1552879298,700D9B77F
X,1552879300,415838,616
X,1552879300,415907,1213
X,1552879301,415962,687
X,1552879301,415988,454
X,1552879302,415942,675
X,1552879303,415898,796
X,1552879303,415911,714
X,1552879304,415850,658
X,1552879304,415899,1375
X,1552879305,415899,610
X,1552879305,415966,803
X,1552879306,415985,745
X,1552879307,415909,970
X,1552879307,415837,741
X,1552879307,415585,1372
X,1552879307,415498,964
X,1552879308,415307,898
X,1552879308,415561,657
X,1552879309,416040,456
X,1552879310,416092,948
X,1552879310,416091,1184
X,1552879311,416064,1706
X,1552879311,415939,945
X,1552879312,415824,672
X,1552879312,415802,984
A,1552879312,415852,785
T,1552879313,2775
