5,386381,1460
X,1554090566,386384,607
X,1554090566,386154,891
X,1554090567,386156,826
X,1554090567,386170,1351
X,1554090568,386080,616
X,1554090568,386085,572
X,1554090568,386050,1671
X,1554090569,386395,416
X,1554090569,386353,1045
X,1554090570,386247,1413
X,1554090570,386451,541
X,1554090571,386416,673
X,1554090571,386398,723
X,1554090572,386688,1201
X,1554090573,386411,756
A,1554090573,386261,451
T,1554090573,2802
X,1554090575,386357,756
X,1554090575,386308,754
X,1554090576,386529,689
X,1554090576,386400,732
X,1554090577,386286,518
X,1554090578,386545,1152
X,1554090578,386491,314
X,1554090579,386393,531
X,1554090579,386526,1498
X,1554090580,386611,675
X,1554090580,386513,800
X,1554090581,386383,914
X,1554090582,386355,931
X,1554090582,386079,848
X,1554090583,386218,514
X,1554090583,386367,1064
X,1554090584,386428,510
X,1554090584,386488,639
X,1554090585,386769,1932
X,1554090586,387101,1918
X,1554090586,387027,2833
X,1554090587,386321,3453
X,1554090587,386057,7893
X,1554090588,387152,26844
X,1554090588,386731,10971
X,1554090589,386308,9732
X,1554090589,386355,8963
X,1554090590,385658,18439
X,1554090591,386390,4138
X,1554090591,385300,5561
X,1554090592,384516,20399
X,1554090592,387487,23754
P,1554090593,4846
X,1554090593,386573,20688
X,1554090593,385476,22817
X,1554090594,385865,2519
X,1554090595,386152,1499
X,1554090595,386070,821
X,1554090596,385957,2176
X,1554090596,386141,582
X,1554090597,386325,678
X,1554090597,386213,2380
X,1554090598,386397,874
X,1554090599,386137,1800
X,1554090599,385781,5685
X,1554090600,385963,2167
X,1554090600,385739,760
A,1554090600,386325,872
T,1554090600,2802
X,1554090602,385947,868
X,1554090603,385819,1228
X,1554090603,386067,1091
X,1554090604,386014,4189
X,1554090605,385746,1789
X,1554090605,386262,2334
X,1554090606,385928,2035
X,1554090606,385833,787
X,1554090607,385946,2004
X,1554090607,386060,1921
X,1554090608,385935,505
X,1554090609,385900,3702
X,1554090609,386692,1674
X,1554090609,386153,922
X,1554090609,385979,701
X,1554090610,385936,910
X,1554090610,386100,550
X,1554090611,386014,1092
X,1554090611,386112,629
X,1554090612,386397,1063
X,1554090613,386407,470
X,1554090613,386335,518
X,1554090614,386350,926
X,1554090614,386723,966
X,1554090615,386555,651
X,1554090615,386583,688
X,1554090616,386602,1001
X,1554090617,386583,678
X,1554090617,386455,765
X,1554090618,386381,683
X,1554090618,386691,903
X,1554090619,386509,670
X,1554090619,386554,613
A,1554090619,386306,890
T,1554090620,2803
R,1554090620,5C00DDFC91
X,1554090621,386580,557
P,1554090622,4845
X,1554090622,386869,1521
X,1554090623,386605,490
X,1554090623,386520,615
X,1554090624,386597,3869
X,1554090624,386344,7951
X,1554090625,386201,1936
X,1554090625,386542,957
X,1554090626,386513,1691
X,1554090627,386494,820
X,1554090627,386681,4487
X,1554090628,386483,708
X,1554090628,386465,707
X,1554090629,386353,1284
X,1554090629,386414,682
X,1554090630,386276,703
X,1554090631,386516,1133
X,1554090631,386380,543
X,1554090632,386387,559
X,1554090632,386271,1536
X,1554090633,386385,650
X,1554090633,386299,761
X,1554090634,386381,650
X,1554090634,386620,1016
X,1554090635,386506,655
X,1554090636,386655,550
X,1554090636,386708,1409
X,1554090637,386798,268
X,1554090637,386768,647
X,1554090638,386911,678
X,1554090638,387226,730
A,1554090638,386553,950
T,1554090639,2803
R,1554090639,5C00DDFC91
X,1554090640,386642,877
X,1554090641,386414,840
X,1554090642,386503,946
X,1554090642,386465,2696
X,1554090643,386323,7832
X,1554090643,386117,949
