16,3348
T,1556144272,2826
R,1556144272,5C00DDFC91
R,1556144272,5C00DDFC91
R,1556144272,5C00DDFC91
X,1556144273,364836,1389
X,1556144274,364879,675
X,1556144275,364933,920
X,1556144275,364838,787
X,1556144276,365741,9441
X,1556144276,363181,11458
X,1556144277,364456,1290
X,1556144277,364676,573
X,1556144278,364561,853
X,1556144279,363018,14161
X,1556144279,364332,30957
X,1556144280,365109,22419
X,1556144280,363617,16851
X,1556144281,365353,17950
X,1556144281,365369,26450
X,1556144282,364923,13295
X,1556144283,365368,2472
X,1556144283,364444,12763
X,1556144284,365144,16708
X,1556144284,364964,25425
X,1556144285,364567,26431
X,1556144285,365383,14030
X,1556144286,364662,13104
X,1556144287,365690,18695
X,1556144287,365476,20919
X,1556144288,364788,27593
X,1556144288,366102,50782
X,1556144289,366138,33640
X,1556144289,365015,8887
X,1556144290,364853,6033
X,1556144290,364983,9740
X,1556144291,365022,5489
X,1556144292,365106,5844
X,1556144292,364819,1827
X,1556144293,364745,15745
X,1556144293,365235,14625
P,1556144294,5438
X,1556144294,364482,1829
X,1556144294,364512,6294
X,1556144295,365829,13377
X,1556144296,364035,10798
X,1556144296,365069,1118
X,1556144297,363690,5930
X,1556144297,366875,26447
X,1556144298,364428,27898
X,1556144298,364857,19361
X,1556144299,365271,13161
X,1556144300,364087,33899
X,1556144300,365937,25564
