,384364,919
X,1557617096,384254,3613
X,1557617097,384387,1433
X,1557617097,384453,1036
X,1557617098,384192,1460
X,1557617099,384384,1036
X,1557617099,384487,707
X,1557617100,384313,1718
X,1557617100,384374,1110
X,1557617101,384606,1279
X,1557617101,384519,458
X,1557617102,384483,6054
X,1557617103,384502,1382
X,1557617103,384420,1175
X,1557617104,384463,1093
X,1557617104,384535,1041
X,1557617105,384650,1372
X,1557617105,384507,2987
X,1557617106,384522,2462
X,1557617107,384704,1288
X,1557617107,384697,1684
X,1557617108,384663,838
X,1557617108,384575,1081
X,1557617109,384531,1712
X,1557617109,384357,8136
X,1557617110,384527,883
X,1557617111,384607,1512
X,1557617111,384707,1622
X,1557617112,384768,1521
X,1557617112,384555,2404
X,1557617113,384354,1310
X,1557617113,384595,1233
X,1557617114,384575,844
X,1557617115,384505,839
X,1557617115,384644,1193
