,378039,709
X,1554156998,378138,412
X,1554156998,378250,818
X,1554156999,378093,567
X,1554156999,377892,593
X,1554157000,378152,723
X,1554157000,378398,1813
X,1554157001,378123,548
X,1554157002,377962,1280
X,1554157002,378059,842
X,1554157003,378242,921
X,1554157003,378285,620
X,1554157004,378133,517
X,1554157004,378389,1488
X,1554157005,378450,818
A,1554157005,378169,558
T,1554157005,2843
R,1554157005,5C00DDFC91
P,1554157005,4713
X,1554157007,378254,627
X,1554157007,378234,1461
X,1554157008,378369,1257
X,1554157009,378231,901
X,1554157009,378126,569
X,1554157010,377976,911
X,1554157010,377956,661
X,1554157011,377833,566
X,1554157011,377987,535
X,1554157012,378004,575
X,1554157013,377871,589
X,1554157013,378022,487
X,1554157014,377608,574
X,1554157014,378057,482
X,1554157015,378036,1072
X,1554157015,377954,629
X,1554157016,378121,387
X,1554157017,378249,1485
X,1554157017,377827,5000
X,1554157018,377878,3793
X,1554157018,377600,1341
X,1554157019,377591,681
X,1554157019,377730,828
X,1554157020,377548,453
X,1554157021,377469,748
X,1554157021,376940,1011
X,1554157022,377107,552
X,1554157022,377717,866
A,1554157022,377858,1147
T,1554157022,2843
R,1554157023,5C00DDFC91
X,1554157024,377932,12211
X,1554157025,377473,7733
X,1554157025,377373,6254
X,1554157026,376546,1860
X,1554157026,377048,962
X,1554157027,377290,544
X,1554157028,377215,429
X,1554157028,377487,670
X,1554157029,377818,586
X,1554157029,378043,406
X,1554157030,377743,431
X,1554157030,377531,454
X,1554157031,377511,730
X,1554157032,377486,363
X,1554157032,377596,681
X,1554157033,377758,693
X,1554157033,377818,370
X,1554157034,377868,451
X,1554157034,377889,447
X,1554157035,377965,693
P,1554157035,4814
X,1554157036,378034,326
X,1554157036,378189,749
X,1554157037,378231,5116
X,1554157037,377944,1288
X,1554157038,377825,363
X,1554157038,378481,2643
X,1554157038,377162,3927
X,1554157039,378347,40581
X,1554157039,378518,4152
X,1554157040,377991,1375
X,1554157040,378021,1866
X,1554157041,377843,1085
X,1554157041,377865,798
A,1554157041,377698,1141
T,1554157042,2843
R,1554157042,5C00DDFC91
X,1554157043,377967,379
X,1554157044,378132,265
X,1554157045,377933,564
X,1554157045,378136,793
X,1554157046,377888,417
X,1554157046,377992,524
X,1554157047,377951,283
X,1554157047,378016,508
X,1554157048,378229,419
X,1554157049,377992,496
X,1554157049,377974,558
X,1554157050,377839,415
X,1554157050,377896,439
X,1554157051,377955,613
X,1554157051,377702,853
X,1554157052,377469,1154
X,1554157052,377553,729
X,1554157053,377893,409
X,1554157054,377827,751
X,1554157054,378199,471
X,1554157055,377739,836
A,1554157055,377940,676
T,1554157055,2843
R,1554157055,5C00DDFC91
X,1554157057,377997,394
X,1554157057,378010,491
X,1554157058,377705,442
X,1554157058,378067,743
X,1554157059,378143,413
X,1554157060,378047,398
X,1554157060,378142,583
X,1554157061,378158,497
X,1554157061,377960,788
X,1554157062,377958,816
X,1554157062,377584,1083
X,1554157063,377278,684
X,1554157064,377414,666
X,1554157064,377280,459
P,1554157064,4826
X,1554157065,377324,632
X,1554157065,376745,1349
X,1554157066,377162,793
X,1554157066,377486,1019
X,1554157067,377765,742
X,1554157068,377773,463
X,1554157068,377735,623
X,1554157069,377702,517
X,1554157069,377957,1144
X,1554157070,378346,6250
X,1554157070,377759,5633
X,1554157071,378003,1281
X,1554157072,378002,3160
X,1554157072,377776,2611
X,1554157073,378047,7513
X,1554157073,379159,9926
X,1554157074,378450,9650
X,1554157074,378160,14606
