,952815,408710,3687
X,1559952815,408552,905
X,1559952816,408358,548
X,1559952816,408282,439
X,1559952816,408341,847
X,1559952816,408289,1344
X,1559952817,408242,1029
X,1559952818,408279,884
X,1559952818,408321,494
X,1559952819,408220,979
X,1559952819,408420,974
X,1559952820,408326,1467
X,1559952820,408502,905
X,1559952821,408375,716
X,1559952822,408355,549
X,1559952822,408379,692
X,1559952823,408428,649
A,1559952823,408222,658
T,1559952823,2875
R,1559952823,700D9B753
X,1559952825,408360,786
X,1559952825,408420,767
X,1559952826,408536,1090
X,1559952826,408480,1003
X,1559952827,408437,424
X,1559952828,408405,1045
X,1559952828,408397,645
X,1559952829,408407,834
P,1559952829,5134
X,1559952829,408399,1006
X,1559952830,408630,3006
X,1559952830,407783,2766
X,1559952831,408257,1634
X,1559952832,408263,1387
X,1559952832,408254,1239
X,1559952833,408148,1364
X,1559952833,408073,970
X,1559952834,408276,1158
X,1559952834,408237,808
X,1559952835,408310,1242
X,1559952836,408273,1034
X,1559952836,408129,2022
X,1559952837,408289,1233
X,1559952837,408113,785
X,1559952838,408064,965
X,1559952838,407967,496
X,1559952839,407812,1119
X,1559952839,407846,1254
X,1559952840,407438,1423
X,1559952841,406806,9533
X,1559952841,406712,2717
X,1559952842,407262,1083
X,1559952842,407437,700
X,1559952843,407623,791
X,1559952843,407571,1005
X,1559952844,407928,5269
X,1559952845,408093,1678
X,1559952845,407964,896
X,1559952846,408030,528
X,1559952846,408194,4498
X,1559952847,408399,1982
X,1559952847,407960,2902
X,1559952848,408404,1130
X,1559952849,408449,409
X,1559952849,408318,1033
X,1559952850,408092,1229
X,1559952850,408093,690
X,1559952851,408010,1000
X,1559952851,408140,871
X,1559952852,408183,598
X,1559952853,408039,827
A,1559952853,408122,1012
T,1559952853,2875
R,1559952853,700D9B753
X,1559952855,408216,855
X,1559952855,408209,1066
X,1559952856,408114,704
X,1559952856,408134,1218
X,1559952857,408110,952
