H,1552778304,147519
T,1552778304,2820
U,1552778305,64657
X,1552778306,368723,503
X,1552778307,368676,889
X,1552778307,368657,418
X,1552778308,368733,595
P,1552778308,5084
X,1552778308,368782,747
X,1552778309,368691,444
X,1552778309,368620,1169
X,1552778310,368694,585
X,1552778311,368631,464
X,1552778311,368791,628
X,1552778312,368706,541
X,1552778312,368480,6604
X,1552778313,368756,919
X,1552778313,368428,811
X,1552778314,368687,1053
X,1552778315,368630,345
X,1552778315,368613,557
X,1552778316,368577,630
X,1552778316,368452,752
X,1552778317,368677,514
X,1552778317,368667,596
X,1552778318,368610,528
X,1552778319,368659,427
A,1552778319,368657,363
T,1552778319,2819
U,1552778319,64657
X,1552778321,368552,708
X,1552778321,368694,606
X,1552778322,368551,626
X,1552778322,368675,810
X,1552778323,368685,525
X,1552778323,368554,292
X,1552778324,368667,592
X,1552778325,368682,506
X,1552778325,368694,750
X,1552778326,368668,421
X,1552778326,368531,641
X,1552778327,368654,494
X,1552778327,368636,753
X,1552778328,368561,926
X,1552778329,368547,1072
X,1552778329,368468,542
X,1552778330,368587,387
X,1552778330,368480,316
X,1552778331,368639,1055
X,1552778331,368503,735
X,1552778332,368518,337
X,1552778332,368534,945
A,1552778332,368594,226
T,1552778333,2819
U,1552778333,64657
X,1552778334,368629,548
X,1552778335,368555,525
X,1552778336,368554,497
X,1552778336,368552,729
X,1552778337,368541,645
X,1552778337,368744,751
X,1552778338,368619,565
P,1552778338,5085
X,1552778338,368605,591
X,1552778339,368628,663
X,1552778340,368667,794
X,1552778340,368762,825
X,1552778341,368766,462
X,1552778341,368612,408
X,1552778342,368533,420
X,1552778342,368619,635
X,1552778342,368582,577
X,1552778343,368719,941
X,1552778343,368654,447
X,1552778344,368533,581
X,1552778344,368421,499
A,1552778344,368614,345
T,1552778344,2819
U,1552778345,64657
X,1552778346,368470,1547
X,1552778347,368521,1998
X,1552778347,368599,1072
X,1552778348,368503,782
X,1552778349,368494,801
X,1552778349,368579,590
X,1552778350,368588,593
X,1552778350,368428,510
X,1552778351,368511,746
X,1552778351,368378,660
X,1552778352,368576,680
X,1552778352,368516,466
X,1552778353,368441,884
X,1552778354,368518,526
X,1552778354,368482,825
X,1552778355,368612,843
X,1552778355,368530,476
X,1552778356,368493,531
X,1552778356,368425,718
X,1552778357,368386,617
X,1552778358,368360,719
X,1552778358,368473,456
X,1552778359,368433,442
A,1552778359,368486,252
T,1552778359,2819
U,1552778359,64657
X,1552778361,368493,530
X,1552778361,368518,419
X,1552778362,368442,692
X,1552778362,368482,912
X,1552778363,368364,617
X,1552778364,368577,503
X,1552778364,368410,450
X,1552778365,368415,536
X,1552778365,368516,534
X,1552778366,368552,465
X,1552778366,368609,579
X,1552778367,368576,565
P,1552778367,5085
X,1552778368,368448,815
X,1552778368,368526,580
X,1552778369,368484,552
X,1552778369,368522,618
X,1552778370,368498,479
X,1552778370,368395,509
X,1552778371,368452,601
X,1552778372,368413,631
A,1552778372,368484,245
T,1552778372,2819
U,1552778372,64657
X,1552778373,368375,734
X,1552778374,368444,582
X,1552778375,368349,551
X,1552778375,368494,588
X,1552778376,368373,384
X,1552778376,368339,441
X,1552778377,368426,610
X,1552778377,368393,578
X,1552778378,368456,948
X,1552778379,368414,363
X,1552778379,368441,570
X,1552778380,368341,967
X,1552778380,368424,441
X,1552778381,368386,1069
X,1552778381,368592,645
X,1552778382,368455,417
X,1552778383,368385,763
X,1552778383,368472,434
X,1552778383,368387,787
X,1552778383,368472,764
X,1552778384,368504,360
A,1552778384,368426,253
T,1552778384,2819
U,1552778384,64657
X,1552778386,368457,686
X,1552778386,368523,670
X,1552778387,368402,470
X,1552778388,368442,982
X,1552778388,368474,777
X,1552778389,368484,979
X,1552778389,368557,767
X,1552778390,368456,598
X,1552778390,368532,580
X,1552778391,368442,521
X,1552778392,368567,847
X,1552778392,368512,406
X,1552778393,368429,402
X,1552778393,368425,7545
X,1552778394,368387,1470
X,1552778394,368479,819
X,1552778395,368410,4640
X,1552778395,368481,493
X,1552778396,368518,719
P,1552778396,5084
X,1552778397,368446,711
X,1552778397,368406,693
X,1552778398,368446,347
X,1552778398,368388,393
