,2,160
O,1560627021,147560,125
O,1560627022,147588,153
O,1560627022,147660,137
O,1560627023,147655,112
O,1560627023,147639,99
O,1560627024,147663,170
O,1560627025,147653,132
O,1560627025,147660,138
O,1560627026,147622,141
O,1560627026,147572,56
O,1560627027,147599,88
O,1560627027,147642,130
O,1560627028,147662,145
O,1560627029,147662,93
O,1560627029,147648,52
O,1560627030,147640,152
O,1560627030,147630,125
O,1560627031,147649,130
O,1560627031,147661,129
O,1560627032,147680,104
O,1560627033,147666,137
O,1560627033,147647,62
O,1560627034,147644,107
O,1560627034,147620,123
O,1560627035,147559,160
O,1560627035,147575,55
O,1560627036,147575,108
O,1560627037,147569,94
O,1560627037,147593,99
O,1560627038,147455,138
O,1560627038,147525,189
O,1560627039,147625,269
O,1560627039,147691,92
O,1560627040,147710,112
P,1560627040,5146
O,1560627041,147751,98
O,1560627041,147693,49
O,1560627042,147666,72
O,1560627042,147644,124
O,1560627043,147674,110
O,1560627043,147624,48
O,1560627044,147691,107
O,1560627045,147680,76
O,1560627045,147705,69
O,1560627046,147683,171
O,1560627046,147696,86
O,1560627047,147712,94
O,1560627047,147708,120
O,1560627048,147664,138
O,1560627049,147642,108
O,1560627049,147666,113
O,1560627050,147680,175
O,1560627050,147678,138
O,1560627051,147656,102
O,1560627051,147669,92
O,1560627052,147705,122
O,1560627052,147598,188
O,1560627053,147373,144
O,1560627054,147385,180
O,1560627054,147471,159
O,1560627055,147464,130
O,1560627055,147469,120
O,1560627056,147508,93
O,1560627056,147529,221
O,1560627057,147308,235
O,1560627058,147449,133
O,1560627058,147550,92
O,1560627059,147427,273
O,1560627059,147477,181
O,1560627059,147559,144
O,1560627059,147529,217
O,1560627060,147651,188
O,1560627061,147427,241
O,1560627061,147376,226
O,1560627062,147447,100
O,1560627062,147557,94
O,1560627063,147505,213
O,1560627063,147595,192
O,1560627064,147663,75
O,1560627065,147682,153
O,1560627065,147637,88
