H,1552622484,147519
U,1552622484,64657
X,1552622485,410209,331
X,1552622486,410318,1423
X,1552622486,410394,240
X,1552622487,410437,508
X,1552622487,410487,1632
X,1552622488,410571,170
X,1552622489,410599,697
X,1552622489,410728,867
X,1552622490,410400,438
X,1552622490,410278,1705
X,1552622491,410061,609
X,1552622491,409749,709
X,1552622492,409637,2001
X,1552622493,409507,470
X,1552622493,409775,460
X,1552622494,409836,1065
X,1552622494,410071,587
X,1552622495,410060,661
X,1552622495,409474,1025
X,1552622496,410015,588
X,1552622497,409734,613
X,1552622497,409481,497
X,1552622498,409681,568
P,1552622498,5027
X,1552622498,409189,1761
X,1552622499,409902,966
X,1552622499,410345,397
X,1552622500,409896,1183
X,1552622500,409536,1612
X,1552622501,409895,533
A,1552622501,410080,1247
T,1552622501,2798
U,1552622502,64657
X,1552622503,410146,1171
X,1552622504,410439,449
X,1552622504,410612,320
X,1552622505,410538,438
X,1552622505,410566,737
X,1552622506,410316,243
X,1552622506,410302,280
X,1552622507,410157,919
X,1552622508,410339,391
X,1552622508,410403,3096
X,1552622509,409969,2838
X,1552622509,410252,764
X,1552622510,410384,937
X,1552622510,410584,444
X,1552622511,410599,316
X,1552622512,410365,1314
X,1552622512,410489,470
X,1552622512,410600,562
X,1552622512,410526,1269
X,1552622513,410846,507
X,1552622513,410697,417
X,1552622514,410396,580
X,1552622515,410612,293
X,1552622515,410587,344
X,1552622516,410358,852
A,1552622516,410483,689
T,1552622516,2798
U,1552622516,64657
X,1552622518,410538,1582
X,1552622518,410353,565
X,1552622519,410239,1831
X,1552622519,410555,911
X,1552622520,410012,14144
X,1552622520,411405,8514
X,1552622521,410629,1271
X,1552622522,409780,967
X,1552622522,409818,2384
X,1552622523,409809,1441
X,1552622523,410200,1541
X,1552622524,410360,624
X,1552622524,410276,1188
X,1552622525,409529,1174
X,1552622526,409488,400
X,1552622526,409768,568
X,1552622527,410207,1475
P,1552622527,5058
X,1552622527,410170,21708
X,1552622528,410392,1471
X,1552622528,410418,406
X,1552622529,410281,545
X,1552622530,409953,965
X,1552622530,409985,432
X,1552622531,410279,613
X,1552622531,409876,1739
X,1552622532,409773,1657
X,1552622532,410126,600
X,1552622533,410017,2818
X,1552622534,410353,2439
X,1552622534,410227,195
X,1552622535,409892,747
X,1552622535,409575,1426
X,1552622536,409594,1127
X,1552622536,409950,1843
X,1552622537,410138,757
X,1552622538,410396,374
X,1552622538,410345,919
X,1552622539,410195,822
X,1552622539,410693,392
X,1552622540,410603,1082
X,1552622540,410658,316
A,1552622540,410194,1205
T,1552622541,2798
U,1552622541,64657
X,1552622542,409473,912
X,1552622543,409744,1684
X,1552622543,409915,1201
X,1552622544,410211,4903
X,1552622545,410128,2695
X,1552622545,410458,992
X,1552622546,409190,3617
X,1552622546,411072,3925
X,1552622547,410366,667
X,1552622547,410133,643
X,1552622548,409887,786
X,1552622549,409368,1126
X,1552622549,409595,565
X,1552622550,409478,441
X,1552622550,409582,1250
X,1552622551,409853,418
X,1552622551,409860,372
X,1552622552,410057,1163
X,1552622553,410356,476
X,1552622553,410351,1149
X,1552622553,410390,944
X,1552622553,410276,533
X,1552622554,410260,1630
X,1552622554,409847,446
X,1552622555,410104,396
X,1552622556,410060,1216
P,1552622556,5057
X,1552622556,410154,279
X,1552622557,410300,617
X,1552622557,410353,919
X,1552622558,410484,349
X,1552622558,410525,231
X,1552622559,410519,270
A,1552622559,410120,1052
T,1552622559,2798
U,1552622559,64657
X,1552622561,410634,1224
X,1552622562,410645,417
X,1552622562,410568,382
X,1552622563,410439,1203
X,1552622563,410504,747
X,1552622564,410335,1215
X,1552622564,410606,820
X,1552622565,410632,190
X,1552622565,410416,1736
X,1552622566,410862,440
X,1552622567,410460,659
X,1552622567,410176,1251
X,1552622568,410273,344
X,1552622568,410271,482
X,1552622569,410018,1162
X,1552622569,410399,573
X,1552622570,410420,568
X,1552622571,410311,1168
X,1552622571,410536,311
X,1552622572,410707,397
X,1552622572,410532,1036
X,1552622573,410660,284
X,1552622573,410279,893
X,1552622574,410542,433
X,1552622575,410611,378
X,1552622575,410733,1227
X,1552622576,411041,382
X,1552622576,411098,319
X,1552622577,410911,899
A,1552622577,410601,827
T,1552622577,2797
U,1552622577,64657
