56430653,5341
P,1556430683,5341
P,1556430712,5341
P,1556430741,5340
P,1556430771,5342
P,1556430800,5339
P,1556430830,5342
P,1556430859,5342
P,1556430889,5338
P,1556430918,5340
P,1556430947,5341
P,1556430977,5340
P,1556431006,5342
P,1556431035,5339
P,1556431064,5338
P,1556431094,5340
P,1556431124,5341
P,1556431153,5342
P,1556431183,5342
P,1556431212,5340
P,1556431241,5340
P,1556431270,5340
P,1556431300,5341
P,1556431329,5341
P,1556431358,5342
P,1556431388,5341
P,1556431418,5339
P,1556431447,5342
P,1556431476,5339
P,1556431506,5342
P,1556431535,5342
P,1556431564,5340
P,1556431594,5341
P,1556431623,5342
P,1556431652,5341
P,1556431681,5340
P,1556431712,5342
P,1556431741,5338
P,1556431770,5341
P,1556431800,5340
P,1556431829,5341
P,1556431858,5341
P,1556431887,5340
P,1556431917,5342
P,1556431946,5342
P,1556431975,5341
P,1556432006,5341
P,1556432035,5343
P,1556432064,5340
P,1556432093,5342
P,1556432123,5341
P,1556432152,5341
P,1556432181,5341
P,1556432211,5342
P,1556432240,5341
P,1556432269,5340
P,1556432299,5341
P,1556432329,5342
P,1556432358,5343
P,1556432388,5340
P,1556432417,5342
P,1556432447,5339
P,1556432476,5339
P,1556432505,5340
P,1556432535,5338
P,1556432564,5341
P,1556432594,5339
P,1556432623,5340
P,1556432653,5342
P,1556432682,5340
P,1556432711,5342
P,1556432741,5341
P,1556432770,5341
P,1556432799,5340
P,1556432828,5340
P,1556432858,5342
P,1556432888,5338
P,1556432917,5342
P,1556432947,5341
P,1556432976,5341
P,1556433005,5342
P,1556433034,5342
P,1556433064,5342
D,1556433069,167424
D,1556433071,309504
D,1556433073,324096
D,1556433075,339712
D,1556433077,257792
D,1556433079,328960
D,1556433081,245248
D,1556433083,224512
D,1556433086,219648
D,1556433088,224512
D,1556433090,224512
D,1556433092,224512
P,1556433093,5340
D,1556433094,224000
D,1556433097,224768
D,1556433099,225024
D,1556433101,224000
D,1556433103,225536
D,1556433105,225792
D,1556433108,224000
D,1556433110,224512
D,1556433112,225280
D,1556433114,225280
D,1556433115,224768
D,1556433118,224512
D,1556433120,224000
D,1556433122,225024
P,1556433122,5333
D,1556433124,226048
D,1556433126,224512
D,1556433129,224768
D,1556433131,224768
D,1556433133,225024
D,1556433135,224512
D,1556433137,224768
D,1556433140,225536
D,1556433142,224256
D,1556433144,224512
D,1556433146,224512
D,1556433148,224768
D,1556433151,225280
P,1556433152,5337
D,1556433153,225280
D,1556433155,224768
D,1556433156,225024
D,1556433158,225280
D,1556433161,224768
D,1556433163,225024
D,1556433165,225280
D,1556433167,225536
D,1556433169,218368
D,1556433172,216832
D,1556433174,226304
D,1556433176,224000
D,1556433178,224768
D,1556433180,224768
P,1556433182,5341
D,1556433183,224256
D,1556433185,225280
D,1556433187,226560
D,1556433189,224256
D,1556433191,225792
D,1556433194,225024
D,1556433196,226560
D,1556433197,225024
D,1556433199,226816
D,1556433201,225280
D,1556433204,226560
D,1556433206,225280
D,1556433208,226048
D,1556433210,225280
P,1556433211,5338
D,1556433212,225280
D,1556433215,225792
D,1556433217,225792
D,1556433219,225280
D,1556433221,224768
D,1556433224,225280
D,1556433226,225280
D,1556433228,224512
D,1556433230,225280
D,1556433232,225792
D,1556433235,224768
D,1556433237,224768
D,1556433238,225792
P,1556433240,5340
D,1556433240,227072
D,1556433242,225792
D,1556433245,225280
D,1556433247,225792
D,1556433249,225280
D,1556433251,225536
D,1556433253,225024
D,1556433256,225280
D,1556433258,225280
D,1556433260,224768
D,1556433262,225792
D,1556433264,225024
D,1556433267,224768
D,1556433269,225536
P,1556433270,5338
D,1556433271,225280
D,1556433273,225792
D,1556433275,224768
D,1556433278,225280
D,1556433279,225024
D,1556433281,225280
D,1556433283,226816
