,385392,956
X,1556410731,385543,516
X,1556410732,385584,566
A,1556410732,385453,461
T,1556410732,2802
U,1556410732,64657
X,1556410734,385412,1051
X,1556410734,385514,630
X,1556410735,385534,509
X,1556410735,385622,497
X,1556410736,385605,746
X,1556410737,385400,938
X,1556410737,385419,516
X,1556410738,385388,431
X,1556410738,385471,420
X,1556410739,385507,578
X,1556410739,385429,695
X,1556410740,385232,668
X,1556410741,385278,536
X,1556410741,385322,616
X,1556410742,385317,606
X,1556410742,384970,4893
X,1556410743,385145,701
X,1556410743,385112,930
X,1556410744,385262,665
X,1556410745,385250,639
X,1556410745,385221,525
X,1556410746,385245,578
A,1556410746,385363,510
T,1556410746,2802
U,1556410746,64657
X,1556410748,385180,404
X,1556410748,385368,472
X,1556410749,385406,421
X,1556410749,385343,1016
X,1556410750,385351,655
X,1556410750,385459,604
X,1556410751,385259,846
X,1556410752,385312,707
X,1556410752,385290,677
X,1556410753,385109,592
P,1556410753,5316
X,1556410753,385195,605
X,1556410754,385226,503
X,1556410754,385251,491
X,1556410755,385347,1110
X,1556410756,385418,692
X,1556410756,385241,390
X,1556410757,385375,655
X,1556410757,385448,490
X,1556410758,385501,525
X,1556410758,385544,485
X,1556410759,385388,725
X,1556410760,385511,695
A,1556410760,385341,435
T,1556410760,2802
U,1556410760,64657
X,1556410761,385680,541
X,1556410761,385453,927
X,1556410762,385585,500
X,1556410762,385658,362
X,1556410763,385679,542
X,1556410763,385712,486
X,1556410764,385693,633
X,1556410765,385561,1086
X,1556410765,385570,534
X,1556410766,385628,546
X,1556410766,385717,781
X,1556410767,385783,534
X,1556410767,385798,727
X,1556410768,385600,517
X,1556410769,385712,516
X,1556410769,385680,489
X,1556410770,385727,333
X,1556410770,385781,551
X,1556410771,385683,764
X,1556410771,385669,679
X,1556410772,385622,2161
X,1556410772,385736,545
A,1556410772,385677,345
T,1556410773,2802
U,1556410773,64657
X,1556410774,385555,534
X,1556410775,385525,378
X,1556410776,385408,688
X,1556410776,385342,653
X,1556410777,385101,726
X,1556410777,385077,918
X,1556410778,385176,543
X,1556410778,385325,340
X,1556410779,385346,726
X,1556410780,385390,776
X,1556410780,385291,528
X,1556410781,385358,477
X,1556410781,385355,535
X,1556410782,385340,573
P,1556410782,5347
X,1556410782,385396,918
X,1556410783,385270,920
X,1556410784,385027,583
X,1556410784,384950,456
X,1556410785,384868,339
X,1556410785,384716,359
A,1556410785,385240,839
T,1556410785,2802
U,1556410786,64657
X,1556410787,384194,1075
X,1556410788,383960,689
X,1556410788,383655,1204
X,1556410789,382757,2298
X,1556410790,383199,1472
X,1556410790,382893,2926
X,1556410791,382722,2244
X,1556410791,383189,1101
X,1556410792,383636,1131
X,1556410792,384069,787
X,1556410793,384593,800
X,1556410793,384739,434
X,1556410794,384747,658
X,1556410795,384925,525
X,1556410795,384999,861
X,1556410796,384739,947
X,1556410796,384749,535
X,1556410797,384951,517
X,1556410797,384999,787
X,1556410798,385059,598
X,1556410799,385057,521
X,1556410799,385219,879
X,1556410800,385325,516
X,1556410800,385285,223
X,1556410801,385043,739
X,1556410801,385020,650
X,1556410801,384951,702
