2,4587
P,1554776031,4586
P,1554776060,4587
P,1554776090,4587
P,1554776120,4585
P,1554776149,4588
P,1554776178,4586
P,1554776208,4586
P,1554776237,4585
P,1554776266,4589
P,1554776296,4586
P,1554776325,4587
P,1554776354,4589
P,1554776383,4588
P,1554776414,4589
P,1554776443,4589
P,1554776472,4589
P,1554776502,4588
P,1554776531,4590
P,1554776560,4589
P,1554776589,4590
P,1554776619,4587
P,1554776648,4591
P,1554776677,4590
P,1554776708,4588
P,1554776737,4590
P,1554776766,4588
P,1554776795,4591
P,1554776825,4590
P,1554776854,4590
P,1554776883,4591
P,1554776913,4592
P,1554776942,4589
P,1554776971,4590
D,1554776993,269312
R,1554776994,5C00DDFC91
R,1554776994,5C00DDFC91
R,1554776994,5C00DDFC91
X,1554776995,390238,11779
X,1554776995,391384,2348
X,1554776995,390837,8858
X,1554776996,392699,4836
X,1554776997,392803,4635
X,1554776997,393132,4083
X,1554776998,393045,2565
X,1554776998,392883,7626
X,1554776999,393214,8817
X,1554776999,393213,3787
X,1554777000,393140,1077
X,1554777001,392686,3637
P,1554777001,4579
X,1554777001,392653,1040
X,1554777002,393167,877
X,1554777002,393039,2826
X,1554777003,393754,14892
X,1554777003,394418,1985
X,1554777004,394187,1975
X,1554777005,394640,3216
X,1554777005,394236,4561
X,1554777006,394742,3957
X,1554777006,394949,1365
X,1554777007,394905,1258
X,1554777007,394456,6654
X,1554777008,396095,9482
X,1554777008,394873,2808
X,1554777009,394470,1475
X,1554777010,394437,2678
X,1554777010,395355,34279
X,1554777011,391431,51732
X,1554777011,387014,45559
X,1554777012,389166,62567
X,1554777012,393787,13419
X,1554777013,391518,21519
X,1554777014,393101,30531
X,1554777014,392848,13476
X,1554777015,393535,33816
X,1554777015,395824,28671
X,1554777016,391696,33129
X,1554777016,392630,26265
X,1554777017,392745,21224
X,1554777018,392136,29500
X,1554777018,391565,9728
X,1554777019,392487,6116
X,1554777019,392208,2809
X,1554777020,392184,7304
X,1554777020,391611,3384
X,1554777021,391654,1756
X,1554777022,391811,3435
X,1554777022,391317,1991
X,1554777023,391635,3357
X,1554777023,392173,1746
X,1554777024,392096,3983
X,1554777024,392070,5539
X,1554777025,392064,1833
X,1554777026,392120,3518
X,1554777026,392023,2915
X,1554777027,392184,794
X,1554777027,392299,1286
X,1554777028,392345,4849
X,1554777028,393203,5808
X,1554777029,394040,11143
X,1554777030,395856,16448
X,1554777030,393691,34408
X,1554777031,394268,26450
P,1554777031,4575
X,1554777031,393997,23323
X,1554777032,390378,9231
X,1554777032,390076,273
X,1554777033,394765,24712
X,1554777033,392628,29789
X,1554777034,394354,9997
X,1554777035,393987,1524
X,1554777035,394567,1920
X,1554777036,394663,1161
X,1554777036,394154,1693
X,1554777036,394740,1973
X,1554777036,393109,9980
X,1554777037,394419,1526
X,1554777038,394607,2203
X,1554777038,394497,888
X,1554777039,394474,933
X,1554777039,394454,780
X,1554777040,394452,733
X,1554777040,394284,1753
X,1554777041,394758,909
X,1554777042,394398,1443
X,1554777042,394593,1374
X,1554777043,394902,1088
X,1554777043,394691,1300
X,1554777044,394185,1433
X,1554777044,394867,1530
X,1554777045,394712,1581
X,1554777046,395060,1176
X,1554777046,394952,662
X,1554777047,394651,3053
X,1554777047,394518,4418
X,1554777048,395158,5859
X,1554777048,394664,2132
X,1554777049,395030,4910
X,1554777050,394186,11319
X,1554777050,394377,3320
X,1554777051,394226,2152
X,1554777051,394395,2104
X,1554777052,394426,1789
X,1554777052,394758,2353
X,1554777053,394850,1347
X,1554777054,394850,1287
X,1554777054,394993,741
X,1554777055,395023,1165
X,1554777055,394433,1573
X,1554777056,394184,2161
