3653,2864
R,1560212653,5C00DDFC91
X,1560212655,383226,787
X,1560212655,383165,575
X,1560212656,383122,1404
X,1560212656,383756,1203
X,1560212657,383864,1529
X,1560212658,383084,1754
X,1560212658,382252,1696
X,1560212659,382983,449
X,1560212659,382893,784
X,1560212660,383329,766
X,1560212660,382642,1521
X,1560212661,382539,740
X,1560212662,382851,484
X,1560212662,382640,713
X,1560212663,382029,813
X,1560212663,381735,494
X,1560212664,381419,840
X,1560212664,380854,1138
X,1560212665,380990,867
X,1560212666,381576,755
X,1560212666,381908,459
X,1560212667,382011,976
X,1560212667,382065,769
X,1560212668,381919,1122
X,1560212668,381967,552
X,1560212669,381951,778
X,1560212670,381838,365
X,1560212670,381782,673
A,1560212670,382244,2339
T,1560212670,2864
R,1560212670,5C00DDFC91
X,1560212672,381747,835
X,1560212673,381586,640
X,1560212673,381556,472
X,1560212674,381591,690
X,1560212674,381820,722
X,1560212675,381882,860
X,1560212675,382017,1170
X,1560212676,381853,762
X,1560212677,382028,728
X,1560212677,382225,377
P,1560212677,5131
X,1560212678,382302,540
X,1560212678,382252,460
X,1560212679,382152,807
X,1560212679,382227,503
X,1560212680,382215,429
X,1560212681,382162,679
X,1560212681,382181,1006
X,1560212681,382185,901
X,1560212681,382009,969
X,1560212682,382032,988
X,1560212682,381999,543
X,1560212683,382087,473
A,1560212683,381995,746
T,1560212683,2864
R,1560212683,5C00DDFC91
X,1560212685,381839,418
X,1560212686,381859,840
X,1560212686,381586,423
X,1560212687,381728,793
X,1560212687,381978,691
X,1560212688,382025,509
X,1560212688,382161,688
X,1560212689,382292,660
X,1560212690,382323,528
X,1560212690,382333,739
X,1560212691,382324,824
X,1560212691,382300,847
X,1560212692,382270,748
X,1560212692,382205,695
X,1560212693,382142,569
X,1560212694,382043,549
X,1560212694,381905,562
