H,1551757095,147519
T,1551757095,2782
R,1551757095,5C00DDFC91
X,1551757097,385809,744
X,1551757097,385617,600
X,1551757098,385898,490
X,1551757098,385925,442
X,1551757099,385994,664
X,1551757099,385989,482
X,1551757100,385873,528
X,1551757101,385547,818
X,1551757101,385710,370
X,1551757102,385778,512
X,1551757102,385792,465
X,1551757103,384691,1444
X,1551757103,383845,699
X,1551757104,383593,2388
X,1551757105,383012,1712
X,1551757105,381816,3935
X,1551757106,381021,2304
X,1551757106,381781,3290
X,1551757107,380087,3891
X,1551757107,382710,1409
X,1551757108,382840,1300
X,1551757108,383609,1597
X,1551757108,384562,1130
X,1551757109,383741,3155
X,1551757109,384011,2240
X,1551757110,383316,1151
X,1551757110,384032,2090
X,1551757111,383686,2371
X,1551757112,383974,1156
X,1551757112,384157,1210
X,1551757113,384809,1176
X,1551757113,385392,435
X,1551757114,385734,384
X,1551757114,386324,547
X,1551757115,386265,512
X,1551757116,386225,564
X,1551757116,386290,627
X,1551757117,386232,429
P,1551757117,5105
X,1551757117,386344,503
A,1551757117,385829,2499
T,1551757117,2782
R,1551757118,5C00DDFC91
X,1551757119,386028,341
X,1551757120,385900,677
X,1551757120,385857,367
X,1551757121,385745,1065
X,1551757121,385267,1200
X,1551757122,384383,817
X,1551757123,384287,1174
X,1551757123,383987,1372
X,1551757124,384853,1851
X,1551757124,385698,1723
X,1551757125,384289,2975
X,1551757125,384845,626
X,1551757126,384289,2217
X,1551757127,384683,2023
X,1551757127,385339,476
X,1551757128,385356,1322
X,1551757128,385542,948
X,1551757129,385420,712
X,1551757129,385532,287
X,1551757130,385519,474
X,1551757131,385620,620
X,1551757131,385864,281
X,1551757132,385903,721
X,1551757132,386275,21690
X,1551757133,386439,1686
X,1551757133,386006,687
X,1551757134,385696,618
X,1551757135,385275,679
X,1551757135,385102,793
X,1551757136,385201,970
X,1551757136,383606,2595
X,1551757137,382542,1679
X,1551757137,383464,2156
X,1551757138,384512,1111
X,1551757139,385000,899
X,1551757139,385421,2772
X,1551757140,384607,1186
X,1551757140,384901,944
A,1551757140,385446,1645
T,1551757140,2782
R,1551757141,5C00DDFC91
X,1551757142,384917,881
X,1551757143,385124,1234
X,1551757143,385202,856
X,1551757144,385303,1281
X,1551757144,385088,627
X,1551757145,384919,549
X,1551757146,385437,1142
X,1551757146,384756,1655
X,1551757147,385101,1050
P,1551757147,5107
X,1551757147,384960,1048
X,1551757148,385518,966
X,1551757148,385064,1006
X,1551757149,385841,660
X,1551757149,386062,653
X,1551757149,385941,361
X,1551757150,385836,401
X,1551757150,386057,167
X,1551757151,385701,609
X,1551757151,385226,1683
X,1551757152,385535,811
X,1551757153,385498,755
X,1551757153,385414,324
X,1551757154,385693,325
X,1551757154,385823,277
X,1551757155,386016,445
X,1551757155,386276,422
X,1551757156,386414,565
X,1551757157,386093,477
A,1551757157,385692,1497
T,1551757157,2782
R,1551757157,5C00DDFC91
X,1551757159,385604,589
X,1551757159,385604,709
X,1551757160,385726,1073
X,1551757160,385298,5850
X,1551757161,386474,4638
X,1551757161,385319,992
X,1551757162,385428,1137
X,1551757162,385699,898
X,1551757163,386053,912
X,1551757164,385902,546
X,1551757164,385917,342
X,1551757165,385637,572
X,1551757165,385762,576
X,1551757166,385849,424
X,1551757166,385925,456
X,1551757167,385919,518
X,1551757168,385921,565
X,1551757168,385935,711
X,1551757169,385354,643
X,1551757169,385543,701
X,1551757170,385415,556
X,1551757170,385601,1103
X,1551757171,384824,985
X,1551757172,384271,3025
X,1551757172,385550,3405
X,1551757173,385176,3273
X,1551757173,385589,974
X,1551757174,386208,1273
X,1551757174,385670,1766
X,1551757175,385390,620
A,1551757175,385658,1229
T,1551757175,2782
R,1551757175,5C00DDFC91
P,1551757176,5107
X,1551757177,386054,386
X,1551757178,386630,4419
X,1551757178,384970,6110
X,1551757179,384361,1558
X,1551757179,384268,1164
X,1551757180,384526,1570
X,1551757180,385108,769
X,1551757181,385002,861
X,1551757182,384600,1033
X,1551757182,385148,558
X,1551757183,385592,575
X,1551757183,385876,343
X,1551757184,385847,720
X,1551757184,385539,1030
X,1551757185,384532,764
X,1551757185,384663,979
X,1551757186,384934,641
X,1551757187,385326,975
X,1551757187,385669,588
X,1551757188,385571,411
X,1551757188,385628,490
