,1551643589,386805,538
X,1551643590,387136,3890
X,1551643590,387115,752
X,1551643591,387370,1242
X,1551643591,387339,1291
X,1551643592,387073,1901
X,1551643592,387101,435
X,1551643593,387212,499
X,1551643593,387191,1847
X,1551643593,387309,2936
X,1551643594,386684,978
X,1551643594,386433,989
X,1551643595,386341,608
X,1551643595,386485,914
A,1551643595,387047,1260
T,1551643596,2826
X,1551643597,387285,658
X,1551643598,387426,572
X,1551643599,387278,554
X,1551643599,387333,1554
X,1551643600,387203,3893
X,1551643600,387054,6873
X,1551643601,387837,28174
X,1551643601,387301,29409
X,1551643602,388028,41410
X,1551643603,386809,44287
X,1551643603,387577,41729
X,1551643604,389298,42765
X,1551643604,385529,32072
X,1551643605,386296,34668
X,1551643605,386817,12806
X,1551643606,387350,1325
X,1551643607,387488,767
X,1551643607,387625,525
X,1551643608,387763,846
X,1551643608,387256,26128
X,1551643609,389145,14222
X,1551643609,388055,18510
X,1551643610,387579,44733
X,1551643610,388059,4695
X,1551643611,388552,24047
X,1551643612,388504,61676
X,1551643612,391292,36509
X,1551643613,387049,12117
X,1551643613,386873,7138
X,1551643614,387230,1836
X,1551643614,386922,1011
X,1551643615,387040,1244
P,1551643615,5136
X,1551643616,386885,925
X,1551643616,387301,962
X,1551643617,386868,6535
X,1551643617,386555,2855
X,1551643618,386581,2338
X,1551643618,387080,1777
X,1551643619,386610,5470
X,1551643620,387045,2110
X,1551643620,387162,784
X,1551643621,387089,670
X,1551643621,387087,599
X,1551643622,386954,661
X,1551643622,386966,963
X,1551643623,386955,938
X,1551643624,386511,700
X,1551643624,386496,972
X,1551643625,386616,814
X,1551643625,386213,557
X,1551643626,386036,1012
X,1551643626,386326,1319
X,1551643627,386693,713
X,1551643628,386758,778
A,1551643628,387027,1550
T,1551643628,2826
R,1551643628,700D9B77F
X,1551643630,387545,2023
X,1551643630,387233,1244
X,1551643631,387580,923
X,1551643631,387471,702
X,1551643632,387526,545
X,1551643632,387525,3164
X,1551643633,387056,1959
X,1551643633,385825,4743
X,1551643634,385052,22390
X,1551643634,386400,8158
X,1551643634,387181,1285
X,1551643635,387330,860
X,1551643635,387236,753
X,1551643636,387266,391
X,1551643636,387314,501
X,1551643637,387317,490
X,1551643638,387232,529
X,1551643638,387244,680
X,1551643639,387247,994
X,1551643639,387304,756
X,1551643640,387269,731
X,1551643640,387254,625
X,1551643641,387257,624
X,1551643642,387326,841
X,1551643642,387311,3553
X,1551643643,387241,1102
X,1551643643,387434,1855
X,1551643644,387188,2146
P,1551643644,5133
X,1551643644,387244,952
X,1551643645,387385,1901
X,1551643646,387713,2793
X,1551643646,387297,6995
X,1551643647,386952,3843
X,1551643647,387463,1003
X,1551643648,387511,711
X,1551643648,387541,3182
X,1551643649,387324,704
X,1551643650,387257,4205
X,1551643650,388122,2344
X,1551643651,387854,6432
X,1551643651,387364,3631
X,1551643652,387611,1747
X,1551643652,387487,1940
X,1551643653,387608,723
A,1551643653,387343,376
T,1551643653,2826
X,1551643655,387572,1487
X,1551643656,387634,912
X,1551643656,387393,3263
X,1551643657,388096,4631
X,1551643657,387786,2173
X,1551643658,388346,4331
X,1551643658,386721,9399
X,1551643659,387489,1457
X,1551643659,387552,861
X,1551643660,387654,462
X,1551643661,387731,5752
X,1551643661,387332,1077
X,1551643662,387279,974
X,1551643662,387337,697
X,1551643663,387209,631
X,1551643663,388032,2780
