H,1552964315,147519
R,1552964315,5C00DDFC91
R,1552964315,5C00DDFC91
X,1552964317,364826,9984
X,1552964317,366033,9790
X,1552964317,366166,7543
X,1552964318,366589,2969
X,1552964318,366344,1303
X,1552964319,366497,1178
X,1552964319,366670,1354
X,1552964320,367114,1758
X,1552964320,367239,3614
X,1552964321,365994,11020
X,1552964321,365504,14871
X,1552964322,367104,9173
X,1552964323,366051,17180
X,1552964323,366833,1842
X,1552964324,367458,13411
X,1552964324,366071,5310
X,1552964325,367168,40325
X,1552964325,372540,30901
X,1552964326,367085,16686
X,1552964327,369166,41287
X,1552964327,364791,26550
X,1552964328,364066,39554
X,1552964328,367413,26225
X,1552964329,368428,23109
X,1552964329,372077,24347
X,1552964330,367921,54457
X,1552964331,372309,49527
X,1552964331,377792,60162
X,1552964332,373582,43646
X,1552964332,372702,6447
X,1552964333,372009,23733
X,1552964333,373444,45378
X,1552964334,373210,6682
X,1552964335,372153,17517
X,1552964335,372799,4117
X,1552964336,372891,2141
P,1552964336,5041
X,1552964336,372935,1286
X,1552964337,372902,1632
X,1552964337,372967,799
X,1552964338,372969,3402
X,1552964339,372761,1459
X,1552964339,372888,842
X,1552964340,373055,1461
X,1552964340,373010,810
X,1552964341,373097,10977
X,1552964341,373527,5590
X,1552964342,373080,5098
X,1552964343,372859,2950
X,1552964343,373339,3222
X,1552964344,373579,21516
X,1552964344,373254,17714
X,1552964345,373412,5813
X,1552964345,373228,15590
X,1552964346,373987,9402
X,1552964346,373556,21440
X,1552964347,373616,15271
X,1552964348,372870,13021
X,1552964348,373112,2365
X,1552964349,372997,1974
X,1552964349,373691,4959
X,1552964350,372858,1965
X,1552964350,373216,5368
X,1552964351,373143,3781
X,1552964352,373136,5484
X,1552964352,373188,1310
X,1552964353,373209,4034
X,1552964353,372748,7155
X,1552964354,373579,4035
X,1552964354,372741,2902
X,1552964355,373691,7003
X,1552964356,373634,5506
X,1552964356,373150,2929
X,1552964357,373282,1367
X,1552964357,373355,2031
X,1552964358,373424,1598
X,1552964358,373196,651
X,1552964358,373215,2188
X,1552964359,373342,3981
X,1552964359,372902,14166
X,1552964360,373569,8730
X,1552964360,373869,8105
X,1552964361,372491,7427
X,1552964361,372602,6138
X,1552964362,373515,3652
X,1552964363,373294,1052
X,1552964363,373351,4943
X,1552964364,373198,1190
X,1552964364,373025,774
X,1552964365,373097,574
P,1552964365,5041
X,1552964365,372936,886
X,1552964366,373262,429
X,1552964367,373123,597
X,1552964367,373333,575
X,1552964368,373178,370
X,1552964368,373110,1041
X,1552964369,373126,545
X,1552964369,373258,601
X,1552964370,373808,6815
X,1552964371,373002,5799
X,1552964371,373428,1143
X,1552964372,373075,2963
X,1552964372,373228,1218
X,1552964373,372891,1932
X,1552964373,373216,2214
X,1552964374,372718,1715
X,1552964374,373217,656
X,1552964375,373029,592
X,1552964376,373163,783
X,1552964376,373424,796
X,1552964377,373603,902
X,1552964377,373285,511
X,1552964378,373188,652
A,1552964378,373165,715
T,1552964378,2749
U,1552964378,64657
X,1552964380,373099,1122
X,1552964381,373236,691
X,1552964381,373218,605
X,1552964382,373479,3658
X,1552964382,372285,10507
X,1552964383,372530,7294
X,1552964383,372723,9368
X,1552964384,372625,4270
X,1552964385,373057,994
X,1552964385,373286,2869
X,1552964386,373200,2696
X,1552964386,373216,639
X,1552964387,373090,739
X,1552964387,373238,885
X,1552964388,373017,901
X,1552964389,373158,686
X,1552964389,373071,415
X,1552964390,373099,771
X,1552964390,373165,459
X,1552964391,373175,1175
X,1552964391,373398,3946
X,1552964392,372930,9772
X,1552964393,373387,2537
X,1552964393,373888,2116
X,1552964394,373281,9373
X,1552964394,373575,485
X,1552964395,373672,5877
P,1552964395,5038
X,1552964395,372792,36445
X,1552964396,373247,5860
X,1552964396,386656,12456
X,1552964397,151912,3253
X,1552964398,151472,757
X,1552964398,151145,337
X,1552964399,150912,176
X,1552964399,150767,122
X,1552964399,150657,129
X,1552964399,150589,105
X,1552964400,150574,138
X,1552964401,150454,85
X,1552964401,150433,119
X,1552964402,150375,89
O,1552964402,150362,120
O,1552964403,150271,94
O,1552964403,150280,115
O,1552964404,150241,81
O,1552964405,150303,93
O,1552964405,150319,108
O,1552964406,150219,137
O,1552964406,150179,103
O,1552964407,150122,103
O,1552964407,150084,89
