91562990733,5087
P,1562990763,5089
P,1562990792,5091
P,1562990821,5089
P,1562990851,5090
P,1562990880,5088
P,1562990909,5089
P,1562990938,5089
P,1562990968,5091
P,1562990997,5089
P,1562991027,5090
P,1562991056,5088
P,1562991086,5089
P,1562991115,5089
P,1562991144,5091
P,1562991174,5088
P,1562991203,5091
P,1562991232,5087
P,1562991261,5091
P,1562991291,5090
P,1562991321,5090
P,1562991350,5090
P,1562991380,5088
P,1562991409,5091
P,1562991438,5092
P,1562991467,5090
P,1562991497,5088
P,1562991526,5090
P,1562991555,5089
P,1562991585,5091
P,1562991615,5091
P,1562991644,5083
P,1562991673,5088
P,1562991703,5089
P,1562991733,5088
P,1562991762,5091
P,1562991792,5088
P,1562991821,5089
P,1562991850,5088
P,1562991879,5090
P,1562991910,5088
P,1562991939,5090
D,1562991951,225280
D,1562991953,214784
D,1562991956,195584
D,1562991958,188672
D,1562991959,193792
D,1562991961,193024
D,1562991963,197376
D,1562991966,194304
P,1562991968,5089
P,1562991998,5091
P,1562992027,5088
P,1562992056,5090
P,1562992085,5091
P,1562992115,5089
P,1562992144,5088
P,1562992173,5090
P,1562992204,5091
D,1562992216,229632
D,1562992219,209152
D,1562992221,210944
D,1562992223,210176
D,1562992225,209664
D,1562992227,208896
D,1562992230,209152
D,1562992232,209664
P,1562992233,5090
D,1562992234,209408
D,1562992236,209664
D,1562992238,209152
D,1562992241,209152
D,1562992243,208896
D,1562992245,209408
D,1562992246,209664
D,1562992248,209920
D,1562992251,209408
D,1562992253,209664
D,1562992255,210176
D,1562992257,210176
D,1562992259,209408
D,1562992262,209920
P,1562992262,4959
D,1562992264,209408
D,1562992266,209920
D,1562992268,210176
D,1562992270,209920
D,1562992273,209664
D,1562992275,209408
