H,1551137776,147519
R,1551137776,5C00DDFC91
X,1551137777,375614,1725
X,1551137778,375692,2358
X,1551137778,375606,1345
X,1551137779,375823,1559
X,1551137780,375726,719
X,1551137780,375743,245
X,1551137781,375745,539
X,1551137781,375693,237
X,1551137782,375726,791
X,1551137782,375719,773
X,1551137782,375591,698
X,1551137783,375574,614
X,1551137783,375646,934
X,1551137784,375640,449
X,1551137784,375654,245
X,1551137785,375658,421
X,1551137785,375560,6342
X,1551137786,375596,1238
X,1551137787,375634,426
X,1551137787,375702,522
X,1551137788,375839,301
X,1551137788,375778,569
X,1551137789,375784,386
X,1551137789,375593,786
X,1551137790,375663,499
X,1551137791,375653,526
A,1551137791,375688,265
T,1551137791,2772
R,1551137791,5C00DDFC91
X,1551137792,375763,610
X,1551137793,375562,554
X,1551137794,375616,633
X,1551137794,375667,518
X,1551137795,375653,663
X,1551137795,375704,479
P,1551137796,5137
X,1551137796,375724,400
X,1551137796,375609,486
X,1551137797,375600,771
X,1551137798,375634,428
X,1551137798,375665,553
X,1551137799,375704,416
X,1551137799,375691,549
X,1551137800,375746,607
X,1551137800,375704,498
X,1551137801,375576,752
X,1551137802,375675,336
X,1551137802,375721,372
X,1551137803,375742,204
X,1551137803,375750,485
A,1551137803,375675,201
T,1551137803,2772
R,1551137804,5C00DDFC91
X,1551137805,375684,819
X,1551137806,375687,395
X,1551137806,375663,719
X,1551137807,375683,483
X,1551137808,375739,344
X,1551137808,375761,716
X,1551137809,375773,880
X,1551137809,375636,668
X,1551137810,375737,397
X,1551137810,375724,639
X,1551137811,375748,221
X,1551137812,375752,473
X,1551137812,375757,897
X,1551137813,375728,554
X,1551137813,375666,328
X,1551137814,375650,676
X,1551137814,375674,425
X,1551137815,375613,569
X,1551137815,375595,492
X,1551137816,375570,816
A,1551137816,375692,203
T,1551137816,2772
R,1551137816,5C00DDFC91
X,1551137818,375541,468
X,1551137819,375567,393
X,1551137819,375603,370
X,1551137820,375577,741
X,1551137820,375484,1106
X,1551137821,375527,1865
X,1551137821,375372,449
X,1551137822,375465,330
X,1551137823,375473,542
X,1551137823,375503,234
X,1551137823,375487,274
X,1551137823,375535,527
X,1551137824,375498,581
X,1551137824,375330,412
P,1551137825,5137
X,1551137825,375342,552
X,1551137826,375405,333
X,1551137826,375409,372
X,1551137827,375433,650
X,1551137827,375471,613
X,1551137828,375384,456
X,1551137828,375288,616
X,1551137829,375365,298
A,1551137829,375452,315
T,1551137829,2772
R,1551137829,5C00DDFC91
X,1551137831,375412,266
X,1551137831,375283,779
X,1551137832,375166,725
X,1551137833,375250,511
X,1551137833,375350,488
X,1551137834,375310,499
X,1551137834,375342,326
X,1551137835,375356,474
X,1551137835,375393,712
X,1551137836,375193,715
X,1551137837,375875,4763
X,1551137837,374562,28102
X,1551137838,375179,23977
X,1551137838,375359,4719
X,1551137839,375448,4363
X,1551137839,375309,8115
X,1551137840,375538,379
X,1551137841,375551,504
X,1551137841,375615,830
X,1551137842,375618,542
X,1551137842,375555,984
X,1551137843,375639,218
X,1551137843,375640,389
X,1551137844,375607,474
X,1551137845,375654,561
X,1551137845,375688,672
A,1551137845,375458,522
T,1551137845,2772
R,1551137845,5C00DDFC91
X,1551137847,375661,550
X,1551137848,375688,487
X,1551137848,375680,511
X,1551137849,375717,625
X,1551137849,375692,464
X,1551137850,375525,723
X,1551137850,375266,3600
X,1551137851,375697,1133
X,1551137852,375757,214
X,1551137852,375663,369
X,1551137853,375604,383
X,1551137853,375557,351
X,1551137854,375450,526
X,1551137854,375539,482
P,1551137855,5138
X,1551137855,375550,431
X,1551137856,375661,338
X,1551137856,375638,441
X,1551137857,375624,616
X,1551137857,375620,696
X,1551137858,375424,619
X,1551137858,375496,433
X,1551137859,375523,295
A,1551137859,375603,333
T,1551137859,2772
R,1551137859,5C00DDFC91
X,1551137861,375604,589
X,1551137861,375529,4123
X,1551137862,375568,687
X,1551137863,375635,581
X,1551137863,375650,686
X,1551137864,375674,552
X,1551137864,375692,395
X,1551137864,375650,870
X,1551137864,375661,652
X,1551137865,375535,670
X,1551137866,375598,475
X,1551137866,375562,422
X,1551137867,375596,339
X,1551137867,375546,476
