,384461,6053
X,1559687353,384431,12897
X,1559687353,383652,10806
X,1559687354,387563,40133
X,1559687354,390711,15435
X,1559687355,377171,51192
X,1559687356,386770,31473
X,1559687356,385503,48122
X,1559687357,390744,65497
X,1559687357,400518,18597
X,1559687358,384280,42643
X,1559687358,395634,8734
X,1559687359,385000,23414
X,1559687359,383247,58427
X,1559687360,388485,39059
X,1559687361,235571,54545
X,1559687361,146856,966
X,1559687362,146312,507
X,1559687362,146067,404
X,1559687363,146001,259
X,1559687363,145952,151
X,1559687364,145881,228
X,1559687365,145812,294
X,1559687365,145745,417
X,1559687366,145672,124
X,1559687366,145596,242
X,1559687367,145584,478
O,1559687367,145413,266
O,1559687367,145379,249
O,1559687368,145298,181
O,1559687368,145295,394
P,1559687369,5207
O,1559687369,145282,378
O,1559687369,145206,293
O,1559687370,145149,513
O,1559687370,145164,311
O,1559687371,145163,217
O,1559687372,145143,222
O,1559687372,145101,113
O,1559687373,145134,163
O,1559687373,145151,151
O,1559687374,145117,169
O,1559687374,145140,234
O,1559687375,145131,128
O,1559687376,145116,154
O,1559687376,145098,136
O,1559687377,145086,135
O,1559687377,145034,176
O,1559687378,145031,143
O,1559687378,145018,95
O,1559687379,144941,130
O,1559687380,144933,107
O,1559687380,144931,116
O,1559687381,144927,163
O,1559687381,144950,92
O,1559687382,144933,182
O,1559687382,144924,112
O,1559687383,144902,135
O,1559687384,144892,114
O,1559687384,144878,174
O,1559687385,144864,141
O,1559687385,144833,88
O,1559687386,144847,131
O,1559687386,144807,151
O,1559687387,144799,114
O,1559687387,144811,101
O,1559687388,144768,165
O,1559687389,144757,155
O,1559687389,144763,68
O,1559687390,144789,61
O,1559687390,144798,121
O,1559687391,144783,70
O,1559687391,144796,138
O,1559687392,144786,155
O,1559687393,144787,115
O,1559687393,144761,184
O,1559687394,144769,128
O,1559687394,144756,102
O,1559687395,144733,161
O,1559687395,144701,216
O,1559687396,144702,737
O,1559687397,144704,389
O,1559687397,144659,227
O,1559687398,144665,163
O,1559687398,144657,343
