H,1551555279,147519
T,1551555279,2812
U,1551555280,64657
X,1551555281,389173,314
X,1551555282,389233,1024
X,1551555282,389408,486
X,1551555283,389430,295
X,1551555283,389297,396
X,1551555284,389318,405
X,1551555285,389356,473
X,1551555285,389476,463
X,1551555286,389124,369
X,1551555286,388862,299
X,1551555287,389050,332
X,1551555287,389244,394
X,1551555288,389358,539
X,1551555289,389811,1899
X,1551555289,388968,3560
X,1551555290,389315,2500
X,1551555290,389137,727
X,1551555291,389069,633
X,1551555291,388896,591
X,1551555292,388646,412
X,1551555293,388600,961
X,1551555293,387577,931
X,1551555294,388129,557
X,1551555294,388152,886
A,1551555294,388965,1899
T,1551555294,2812
U,1551555295,64657
X,1551555296,388383,787
X,1551555297,388904,979
X,1551555297,389270,742
X,1551555298,389096,900
X,1551555299,389249,1215
X,1551555299,389034,1494
X,1551555300,389361,6031
X,1551555300,389891,20294
X,1551555300,387576,38900
X,1551555300,388522,25279
X,1551555301,390076,29627
X,1551555302,389228,34243
X,1551555302,389787,27014
X,1551555303,390299,31169
X,1551555303,389614,18888
X,1551555304,389306,11840
P,1551555304,5124
X,1551555304,389368,22826
X,1551555305,389403,21682
X,1551555305,389158,8320
X,1551555306,389070,10565
X,1551555307,389249,6083
X,1551555307,389494,2281
X,1551555308,388325,5861
X,1551555308,388808,7859
X,1551555309,389018,7624
X,1551555309,388847,4196
X,1551555310,388976,12221
X,1551555311,388572,22778
X,1551555311,389549,13526
X,1551555312,388717,13213
X,1551555312,389322,15320
X,1551555313,388883,9676
X,1551555313,388893,1544
X,1551555314,388869,6746
X,1551555315,389583,9797
X,1551555315,389588,2019
X,1551555316,389154,4891
X,1551555316,388745,11787
X,1551555317,389811,19598
X,1551555317,387344,21469
X,1551555318,389481,21287
X,1551555319,388989,8773
X,1551555319,389329,11084
X,1551555320,388261,8569
X,1551555320,387925,3564
X,1551555321,388360,2265
X,1551555321,388202,1697
X,1551555322,389149,6196
X,1551555323,387958,23209
X,1551555323,388359,1340
X,1551555324,388610,1056
X,1551555324,388903,1017
X,1551555325,389161,1367
X,1551555325,389125,726
X,1551555326,389071,1156
X,1551555327,389214,1060
X,1551555327,389348,1189
X,1551555328,389430,567
X,1551555328,389457,926
X,1551555329,389446,492
X,1551555329,389389,1572
X,1551555330,389377,627
X,1551555331,389282,590
X,1551555331,389278,935
X,1551555332,389217,854
X,1551555332,389339,755
X,1551555333,389319,337
X,1551555333,389195,800
X,1551555334,389265,522
P,1551555334,5124
X,1551555334,389182,550
X,1551555335,389458,657
X,1551555336,389326,772
X,1551555336,389028,1028
X,1551555337,389053,516
A,1551555337,389220,1075
T,1551555337,2812
U,1551555337,64657
X,1551555339,389092,503
X,1551555339,389080,669
X,1551555340,389161,271
X,1551555340,389100,682
X,1551555341,389285,607
X,1551555341,389104,540
X,1551555341,389105,333
X,1551555342,389102,481
X,1551555342,389098,640
X,1551555343,389258,645
X,1551555343,389206,1116
X,1551555344,389288,961
X,1551555345,389283,327
X,1551555345,389276,791
X,1551555346,389271,636
X,1551555346,389291,243
X,1551555347,389130,542
X,1551555347,389086,548
X,1551555348,388999,397
X,1551555349,389067,958
X,1551555349,389214,1000
A,1551555349,389164,292
T,1551555349,2812
U,1551555350,64657
X,1551555351,388938,594
X,1551555352,389185,645
X,1551555352,388897,519
X,1551555353,388821,1037
X,1551555353,388306,634
X,1551555354,388188,608
X,1551555354,388315,817
X,1551555355,388755,473
X,1551555356,388707,510
X,1551555356,388374,514
X,1551555357,388413,678
X,1551555357,388358,626
X,1551555358,388721,953
X,1551555358,388718,418
X,1551555359,388593,395
X,1551555360,388845,473
X,1551555360,388102,579
X,1551555361,388574,690
X,1551555361,388821,421
X,1551555362,388702,529
X,1551555362,388677,346
A,1551555362,388609,1083
T,1551555363,2812
U,1551555363,64657
P,1551555363,5125
X,1551555364,388493,838
X,1551555365,388423,600
X,1551555366,388712,498
X,1551555366,388492,591
X,1551555367,388787,514
X,1551555367,388945,1181
X,1551555368,389163,899
X,1551555368,389085,418
X,1551555369,389075,1116
X,1551555370,388848,1380
X,1551555370,389049,2757
X,1551555371,388496,3415
X,1551555371,388552,7887
X,1551555372,388416,897
X,1551555372,388961,468
X,1551555373,389213,531
X,1551555374,388765,448
X,1551555374,388422,885
