H,1551049849,147519
U,1551049849,46975
X,1551049851,423192,583
X,1551049851,423144,480
X,1551049852,423070,3698
X,1551049852,423368,1697
X,1551049853,422952,1038
X,1551049853,423093,780
X,1551049854,423248,405
X,1551049855,423304,603
X,1551049855,423487,693
X,1551049855,423142,709
X,1551049855,423383,561
X,1551049856,423328,634
X,1551049856,423315,531
X,1551049857,423403,790
X,1551049858,423241,1989
X,1551049858,423359,1008
X,1551049859,423280,576
X,1551049859,423306,439
X,1551049860,423294,976
X,1551049860,423321,673
X,1551049861,423205,1438
X,1551049862,423378,417
X,1551049862,423319,549
X,1551049863,423360,464
X,1551049863,423940,5643
X,1551049864,423108,2881
X,1551049864,423452,5001
X,1551049865,424066,10798
X,1551049866,423474,17582
X,1551049866,423042,6757
P,1551049866,5133
X,1551049867,423536,12179
X,1551049867,423891,12966
X,1551049868,422829,9575
X,1551049868,422644,2735
X,1551049869,422809,3932
X,1551049870,422986,2569
X,1551049870,423223,1063
X,1551049871,423186,574
X,1551049871,423471,2995
X,1551049872,422106,4661
X,1551049872,423507,7700
X,1551049873,422625,6749
X,1551049874,422779,8636
X,1551049874,423675,2211
X,1551049875,423796,3897
X,1551049875,422570,8804
X,1551049876,423018,11001
X,1551049876,424039,18171
X,1551049877,423140,11246
X,1551049878,424136,27208
X,1551049878,422348,13546
X,1551049879,424397,7289
X,1551049879,423628,3360
X,1551049880,424341,26340
X,1551049880,423534,17538
X,1551049881,423696,16309
X,1551049881,423486,1166
X,1551049882,422463,19869
X,1551049883,424289,12852
X,1551049883,423374,20779
X,1551049884,422869,20782
X,1551049884,422684,27783
X,1551049885,424187,6076
X,1551049885,423277,8879
X,1551049886,422710,26042
X,1551049887,424289,3727
X,1551049887,423638,716
A,1551049887,423306,545
T,1551049887,2773
U,1551049888,46975
X,1551049889,423457,559
X,1551049890,423152,9529
X,1551049890,423548,1858
X,1551049891,423395,931
X,1551049891,423462,2181
X,1551049892,423229,4688
X,1551049893,423138,17791
X,1551049893,423721,786
X,1551049894,423659,639
X,1551049894,423316,1124
X,1551049895,423376,587
X,1551049895,423291,343
X,1551049896,423381,571
P,1551049896,5133
X,1551049896,423124,1061
X,1551049896,423296,1077
X,1551049897,423210,1922
X,1551049897,423436,2860
X,1551049898,423113,1742
X,1551049898,423217,699
X,1551049899,423300,651
X,1551049900,423341,463
X,1551049900,423261,443
X,1551049901,423041,813
X,1551049901,423269,693
X,1551049902,423380,346
X,1551049902,423384,637
X,1551049903,423372,701
X,1551049903,423225,1046
X,1551049904,423310,467
X,1551049905,423227,348
X,1551049905,423297,557
X,1551049906,423348,933
A,1551049906,423351,680
T,1551049906,2773
U,1551049906,46975
X,1551049908,423077,927
X,1551049908,423215,1102
X,1551049909,423189,714
X,1551049909,423287,787
X,1551049910,423347,308
X,1551049911,423440,845
X,1551049911,423428,729
X,1551049912,423140,1035
X,1551049912,423297,477
X,1551049913,423302,465
X,1551049913,423335,580
X,1551049914,423335,1121
X,1551049915,423125,547
X,1551049915,423020,887
X,1551049916,422135,759
X,1551049916,422689,734
X,1551049917,422876,507
X,1551049917,422815,739
X,1551049918,422944,677
X,1551049919,422873,748
X,1551049919,423082,415
X,1551049920,423411,818
X,1551049920,422606,974
A,1551049920,423063,1305
T,1551049920,2773
U,1551049921,46975
X,1551049922,424473,737
X,1551049923,424632,863
X,1551049923,424439,792
X,1551049924,424127,1015
X,1551049924,423812,840
X,1551049925,423639,453
P,1551049926,5131
X,1551049926,423749,811
X,1551049926,423584,614
X,1551049927,423493,458
X,1551049927,423549,474
X,1551049928,423813,711
X,1551049928,424160,451
X,1551049929,423989,954
X,1551049930,424263,1433
X,1551049930,424366,1112
X,1551049931,424291,371
X,1551049931,424175,579
X,1551049932,424179,618
X,1551049932,423797,797
X,1551049933,423656,862
X,1551049934,423728,583
X,1551049934,423826,521
X,1551049935,423906,712
A,1551049935,423944,1139
T,1551049935,2773
U,1551049935,46975
X,1551049937,423796,852
X,1551049937,423718,840
X,1551049937,423726,438
X,1551049937,423632,590
X,1551049938,423560,878
X,1551049939,423323,577
X,1551049939,423266,304
X,1551049940,423323,531
X,1551049940,423282,770
X,1551049941,423218,961
X,1551049941,423237,628
X,1551049942,423382,634
X,1551049943,423378,364
