,377428,9663
X,1554155427,377477,2213
X,1554155428,377678,603
X,1554155429,377751,1024
X,1554155429,377779,867
X,1554155430,377631,614
A,1554155430,377416,970
T,1554155430,2846
R,1554155430,5C00DDFC91
X,1554155432,377905,710
X,1554155432,377725,421
X,1554155433,377483,487
X,1554155433,377412,454
X,1554155434,377408,644
X,1554155434,377712,534
X,1554155435,377447,827
X,1554155436,377464,503
X,1554155436,377505,355
X,1554155437,377582,484
X,1554155437,377591,577
X,1554155438,377506,695
X,1554155438,377395,1108
X,1554155438,377401,416
X,1554155439,377427,738
X,1554155439,377532,943
X,1554155440,377644,2900
X,1554155440,377546,892
X,1554155441,377335,623
X,1554155441,377563,667
X,1554155442,377581,613
X,1554155443,377755,761
A,1554155443,377544,570
T,1554155443,2846
R,1554155443,5C00DDFC91
X,1554155445,377590,623
X,1554155445,377637,506
X,1554155446,377733,855
X,1554155446,377679,600
X,1554155447,377552,493
P,1554155447,4850
X,1554155447,377480,419
X,1554155448,377507,545
X,1554155449,377643,562
X,1554155449,377880,953
X,1554155450,377876,1374
X,1554155450,377518,740
X,1554155451,377495,792
X,1554155451,377516,1765
X,1554155452,377823,1117
X,1554155453,377864,490
X,1554155453,377790,545
X,1554155454,377606,654
X,1554155454,377591,747
X,1554155455,377449,442
X,1554155455,377732,727
X,1554155456,377432,493
X,1554155456,377431,1010
X,1554155457,377541,901
X,1554155458,377481,633
A,1554155458,377610,448
T,1554155458,2846
R,1554155458,5C00DDFC91
X,1554155460,377395,505
X,1554155460,377532,652
X,1554155461,377591,3164
X,1554155461,377383,863
X,1554155462,377599,409
X,1554155462,377489,517
X,1554155463,377489,550
X,1554155464,377591,637
X,1554155464,377775,629
X,1554155465,377736,733
X,1554155465,377704,545
X,1554155466,377607,687
X,1554155466,377632,662
X,1554155467,377608,584
X,1554155468,377897,585
X,1554155468,377691,650
X,1554155469,377656,548
X,1554155469,377683,592
X,1554155470,377606,584
X,1554155470,377765,824
X,1554155471,377662,418
A,1554155471,377625,514
T,1554155471,2846
R,1554155471,5C00DDFC91
X,1554155473,377587,488
X,1554155473,377738,621
X,1554155474,377627,548
X,1554155475,377468,557
X,1554155475,377367,5235
X,1554155476,377385,10857
X,1554155476,376395,18663
X,1554155477,377571,39682
P,1554155477,4848
X,1554155477,378512,44729
X,1554155478,376564,50070
X,1554155479,377432,47055
X,1554155479,376075,44232
X,1554155479,376616,35107
X,1554155479,377298,48072
X,1554155480,375352,46318
X,1554155480,377583,25364
X,1554155481,378121,12556
X,1554155482,378044,9049
X,1554155482,377242,14722
X,1554155483,378020,8904
X,1554155483,377728,5573
X,1554155484,377506,11300
X,1554155484,377164,8393
X,1554155485,377844,8187
X,1554155486,377194,12310
X,1554155486,377371,5147
X,1554155487,377585,9454
X,1554155487,377450,680
X,1554155488,377125,962
X,1554155488,377179,735
X,1554155489,377083,5810
X,1554155490,377617,5683
X,1554155490,377454,7353
X,1554155491,377911,13283
X,1554155491,376577,16042
X,1554155492,378325,29766
X,1554155492,377730,20573
X,1554155493,377327,5492
X,1554155493,377580,8108
X,1554155494,377225,2237
X,1554155495,377893,10377
X,1554155495,377474,2817
X,1554155496,377597,786
X,1554155496,377356,8335
X,1554155497,377271,1240
X,1554155497,377193,561
X,1554155498,377043,3552
X,1554155499,377823,3436
X,1554155499,378327,12350
X,1554155500,377112,16016
X,1554155500,377044,10111
X,1554155501,377706,20921
X,1554155501,377411,1039
X,1554155502,377219,673
X,1554155503,377258,1373
X,1554155503,377346,533
X,1554155504,377382,633
