556494574,387668,735
T,1556494574,2804
U,1556494574,64657
X,1556494576,387801,613
X,1556494576,387807,549
X,1556494577,387682,452
X,1556494578,387726,475
X,1556494578,387589,286
X,1556494579,387595,378
X,1556494579,387590,349
X,1556494580,387542,574
X,1556494580,387474,325
X,1556494581,387453,634
X,1556494582,387564,540
X,1556494582,387431,736
X,1556494583,387623,896
X,1556494583,387891,556
X,1556494584,387864,531
X,1556494584,387608,825
X,1556494585,388252,902
X,1556494586,388367,727
X,1556494586,388807,654
X,1556494587,388476,1266
X,1556494587,388579,1092
X,1556494588,388208,737
A,1556494588,387793,1376
T,1556494588,2804
U,1556494588,64657
X,1556494590,387960,487
X,1556494590,387817,466
X,1556494591,387723,639
X,1556494592,387776,639
X,1556494592,387851,769
X,1556494593,387678,577
X,1556494593,387723,376
X,1556494594,387609,761
X,1556494594,387614,598
X,1556494594,387701,945
X,1556494595,387610,283
X,1556494595,387533,571
P,1556494596,5305
X,1556494596,387453,472
X,1556494596,387494,680
X,1556494597,387660,1161
X,1556494597,387612,487
X,1556494598,387464,602
X,1556494598,387229,700
X,1556494599,387325,763
X,1556494600,387495,692
X,1556494600,387472,511
A,1556494600,387606,731
T,1556494600,2804
U,1556494601,64657
X,1556494602,386860,697
X,1556494603,386906,812
X,1556494603,386945,461
X,1556494604,387090,535
X,1556494604,387182,260
X,1556494605,387412,499
X,1556494606,387492,705
X,1556494606,387803,3437
X,1556494607,386929,1853
X,1556494607,387048,698
X,1556494608,386756,687
X,1556494608,387146,859
X,1556494609,387509,520
X,1556494610,387600,533
X,1556494610,387624,514
X,1556494611,387606,866
X,1556494611,387611,452
X,1556494612,387773,653
X,1556494612,387856,521
X,1556494613,387664,472
X,1556494614,387657,392
X,1556494614,387653,617
A,1556494614,387369,1100
T,1556494614,2804
U,1556494615,64657
X,1556494616,387809,408
X,1556494617,387956,532
X,1556494617,387872,471
X,1556494618,387752,672
X,1556494618,387649,902
X,1556494619,387613,589
X,1556494619,387523,4282
X,1556494620,387399,567
X,1556494621,387392,540
X,1556494621,387419,1029
X,1556494622,387270,480
X,1556494622,387300,460
X,1556494623,387361,653
X,1556494623,387453,666
X,1556494624,387717,896
X,1556494625,387719,609
X,1556494625,387363,714
P,1556494626,5305
X,1556494626,387333,502
X,1556494626,387491,543
X,1556494627,387381,691
X,1556494627,387653,646
X,1556494628,387380,729
A,1556494628,387543,686
T,1556494628,2804
U,1556494628,64657
X,1556494630,386509,1344
X,1556494631,387402,840
X,1556494631,387108,446
X,1556494632,387021,539
X,1556494632,386959,898
X,1556494633,387332,604
X,1556494633,387489,534
X,1556494634,387644,377
X,1556494635,387606,375
X,1556494635,387516,567
X,1556494635,387611,328
X,1556494635,387565,354
X,1556494636,387712,833
X,1556494636,387444,811
X,1556494637,387175,778
X,1556494638,387266,541
X,1556494638,387351,561
X,1556494639,387165,501
X,1556494639,386518,4581
X,1556494640,387209,762
X,1556494640,387015,382
X,1556494641,387274,512
A,1556494641,387343,753
T,1556494641,2804
U,1556494641,64657
X,1556494643,387223,462
X,1556494643,387263,471
X,1556494644,387520,410
