,381186,520
X,1556228730,381360,714
X,1556228730,381283,553
X,1556228731,381218,693
X,1556228732,381334,484
X,1556228732,381405,380
X,1556228733,381359,562
X,1556228733,381433,1376
X,1556228734,381353,950
A,1556228734,381230,328
T,1556228734,2851
U,1556228734,64657
X,1556228736,381590,588
X,1556228736,381514,609
X,1556228737,381526,623
X,1556228738,381480,537
X,1556228738,381475,615
X,1556228739,381210,18201
X,1556228739,381043,5000
X,1556228740,381288,1923
X,1556228740,381480,459
X,1556228741,381420,472
X,1556228742,381368,733
X,1556228742,381416,723
X,1556228743,381324,592
X,1556228743,381263,715
X,1556228744,381364,574
X,1556228744,381309,664
X,1556228745,381340,564
X,1556228746,381314,719
X,1556228746,381233,6638
X,1556228747,380748,9817
X,1556228747,381477,6362
X,1556228747,381320,8613
X,1556228747,381150,1406
X,1556228748,381709,4570
X,1556228748,381222,6855
X,1556228749,381244,3570
X,1556228750,381285,2337
X,1556228750,381291,1308
X,1556228751,381452,582
X,1556228751,381446,601
X,1556228752,381372,610
X,1556228752,381410,515
P,1556228753,5358
X,1556228753,381254,833
A,1556228753,381405,336
T,1556228753,2851
U,1556228753,64657
X,1556228755,381195,545
X,1556228756,381246,659
X,1556228756,381202,481
X,1556228757,381108,890
X,1556228757,381170,670
X,1556228758,381138,456
X,1556228758,381242,483
X,1556228759,381360,421
X,1556228760,381309,978
X,1556228760,381308,252
X,1556228761,381285,564
X,1556228761,381397,749
X,1556228762,381419,613
X,1556228762,381423,697
X,1556228763,381420,652
X,1556228764,381376,525
X,1556228764,381369,612
X,1556228765,381455,450
X,1556228765,381410,293
X,1556228766,381263,2374
X,1556228766,380617,13491
X,1556228767,381155,4165
X,1556228768,381322,4558
X,1556228768,381363,887
A,1556228768,381309,347
T,1556228768,2851
U,1556228769,64657
X,1556228770,381315,789
X,1556228771,381146,842
X,1556228771,381258,912
X,1556228772,381260,709
X,1556228772,381283,670
X,1556228773,381292,585
X,1556228773,381315,667
X,1556228774,381277,547
X,1556228775,381341,753
X,1556228775,381323,556
X,1556228776,381235,461
X,1556228776,381249,577
X,1556228777,381340,508
X,1556228777,381159,1019
X,1556228778,381213,639
X,1556228779,381321,544
X,1556228779,381325,597
X,1556228780,381312,1000
X,1556228780,381444,891
X,1556228781,381223,650
X,1556228781,381239,701
A,1556228781,381285,298
T,1556228782,2851
U,1556228782,64657
P,1556228783,5396
X,1556228783,381207,842
X,1556228784,381099,844
X,1556228785,380952,925
X,1556228785,380992,628
X,1556228786,381187,422
X,1556228786,381105,530
X,1556228787,381132,721
X,1556228787,381130,385
X,1556228788,381011,483
X,1556228788,381005,650
X,1556228788,381099,445
X,1556228789,381169,328
X,1556228789,381122,283
X,1556228790,381175,513
X,1556228790,381130,690
X,1556228791,381079,681
X,1556228791,381215,661
X,1556228792,381168,575
X,1556228793,381134,593
X,1556228793,381117,420
A,1556228793,381111,263
T,1556228793,2851
U,1556228794,64657
X,1556228795,380840,1124
X,1556228796,380979,557
X,1556228796,380947,400
X,1556228797,381154,670
X,1556228797,381158,834
X,1556228798,380896,491
X,1556228799,381021,1175
X,1556228799,380943,568
X,1556228800,381011,522
X,1556228800,381090,539
X,1556228801,381106,875
