,147514,252
O,1554946603,147594,119
O,1554946604,147236,648
O,1554946604,146626,413
O,1554946605,146656,789
O,1554946605,147146,253
O,1554946606,147367,227
O,1554946607,147210,308
O,1554946607,147032,317
O,1554946608,146707,339
O,1554946608,146592,229
O,1554946609,147185,554
O,1554946609,147723,447
O,1554946610,147957,166
O,1554946611,147783,271
O,1554946611,147310,692
O,1554946612,144899,1622
O,1554946612,144492,934
O,1554946613,145165,1227
O,1554946613,145948,584
O,1554946614,146332,948
O,1554946615,146214,634
O,1554946615,146240,1088
O,1554946616,146471,810
O,1554946616,145573,2542
O,1554946617,145241,3251
O,1554946617,144575,2866
O,1554946618,145682,1235
O,1554946619,144840,1128
O,1554946619,147097,1045
O,1554946620,147670,249
O,1554946620,147836,187
O,1554946621,147803,401
O,1554946621,147344,493
O,1554946622,147321,850
O,1554946623,148349,624
O,1554946623,148500,454
O,1554946624,147846,1443
O,1554946624,147301,1241
O,1554946625,146881,739
O,1554946625,146383,1181
O,1554946626,146611,751
O,1554946627,147354,291
O,1554946627,147344,497
P,1554946627,4416
O,1554946628,147401,544
O,1554946628,147184,1583
O,1554946629,147512,1783
O,1554946629,147076,1334
O,1554946630,146663,1974
O,1554946631,146451,851
O,1554946631,145292,2012
O,1554946632,145123,1245
O,1554946632,145075,2220
O,1554946633,144257,2435
O,1554946633,143028,5055
O,1554946634,145849,10239
O,1554946634,150401,5278
