H,1552951632,147519
U,1552951632,46975
X,1552951634,416407,1556
X,1552951634,416372,661
X,1552951635,416254,667
X,1552951636,416156,651
X,1552951636,416211,749
X,1552951637,416400,1043
X,1552951637,416410,716
X,1552951638,416250,587
P,1552951638,5020
X,1552951638,416234,759
X,1552951639,416190,914
X,1552951640,416235,737
X,1552951640,416404,705
X,1552951641,416271,557
X,1552951641,416183,587
X,1552951642,416217,808
X,1552951642,416283,606
X,1552951643,416372,1028
X,1552951643,416228,748
X,1552951643,416066,683
X,1552951644,416135,843
X,1552951644,416173,776
X,1552951645,416294,947
X,1552951645,416148,796
A,1552951645,416235,344
T,1552951645,2760
U,1552951646,46975
X,1552951647,416281,1182
X,1552951648,416323,881
X,1552951648,416272,442
X,1552951649,416189,968
X,1552951650,416317,828
X,1552951650,416305,876
X,1552951651,416397,1082
X,1552951651,416329,521
X,1552951652,416279,414
X,1552951652,416153,863
X,1552951653,416224,720
X,1552951654,416337,896
X,1552951654,416319,777
X,1552951655,416203,536
X,1552951655,416130,580
X,1552951656,416160,806
X,1552951656,416251,736
X,1552951657,416353,657
X,1552951658,416290,586
X,1552951658,416235,752
X,1552951659,416161,617
X,1552951659,416284,879
A,1552951659,416255,223
T,1552951660,2760
U,1552951660,46975
X,1552951661,416246,611
X,1552951662,416288,539
X,1552951663,416333,800
X,1552951663,416472,889
X,1552951664,416347,511
X,1552951664,416287,659
X,1552951665,416253,819
X,1552951665,416426,631
X,1552951666,416532,673
X,1552951666,416424,630
P,1552951667,5051
X,1552951667,416349,634
X,1552951668,416271,727
X,1552951668,416343,868
X,1552951669,416523,948
X,1552951669,416493,812
X,1552951670,416378,615
X,1552951670,416202,491
X,1552951671,416263,582
X,1552951672,416344,813
X,1552951672,416437,577
A,1552951672,416360,330
T,1552951672,2760
U,1552951673,46975
X,1552951674,416246,536
X,1552951675,416376,826
X,1552951675,416281,499
X,1552951676,416130,398
X,1552951676,416121,392
X,1552951677,416131,598
X,1552951678,416286,1151
X,1552951678,416249,432
X,1552951679,416137,535
X,1552951679,416048,575
X,1552951680,416099,557
X,1552951680,416269,741
X,1552951681,416200,630
X,1552951682,416151,463
X,1552951682,416064,448
X,1552951683,416111,690
X,1552951683,416236,608
X,1552951684,416125,560
X,1552951684,416075,638
X,1552951684,416008,433
X,1552951685,416044,748
A,1552951685,416155,368
T,1552951685,2760
U,1552951685,46975
X,1552951686,415963,626
X,1552951687,415903,424
X,1552951688,415975,856
X,1552951688,416117,980
X,1552951689,415670,10524
X,1552951689,415921,880
X,1552951690,415879,817
X,1552951690,415922,925
X,1552951691,415987,765
X,1552951692,415810,660
X,1552951692,415676,597
X,1552951693,415733,971
X,1552951693,415867,554
X,1552951694,415868,977
X,1552951694,415939,843
X,1552951695,415760,530
X,1552951696,415801,561
P,1552951696,5052
X,1552951696,415903,903
X,1552951697,416017,875
X,1552951697,415937,673
X,1552951698,415841,546
A,1552951698,415890,441
T,1552951698,2760
U,1552951698,46975
X,1552951700,416028,916
X,1552951700,415953,665
X,1552951701,415943,548
X,1552951702,415981,718
X,1552951702,416039,872
X,1552951703,416136,883
X,1552951703,416042,331
X,1552951704,415899,564
X,1552951704,415946,869
X,1552951705,416045,699
X,1552951706,416208,856
X,1552951706,416071,615
X,1552951707,415931,640
X,1552951707,416000,981
X,1552951708,416050,925
X,1552951708,416252,734
X,1552951709,416204,1513
X,1552951709,416007,2520
X,1552951710,416284,1027
X,1552951711,416375,906
X,1552951711,416290,563
X,1552951712,416181,464
X,1552951712,416129,800
A,1552951712,416074,476
T,1552951712,2760
U,1552951713,46975
X,1552951714,416348,506
X,1552951715,416077,662
X,1552951715,416053,654
X,1552951716,416126,776
X,1552951717,416284,948
X,1552951717,416278,729
X,1552951718,416270,509
X,1552951718,416310,688
X,1552951719,416314,888
X,1552951719,416467,1050
X,1552951720,416383,762
X,1552951721,416259,8231
X,1552951721,416070,1363
X,1552951722,416214,1404
X,1552951722,416320,428
X,1552951723,416325,616
X,1552951723,416377,647
X,1552951724,416418,972
X,1552951725,416267,444
X,1552951725,416229,401
X,1552951725,416173,661
P,1552951725,5052
X,1552951725,416200,512
