,1551639630,388009,1680
X,1551639631,388172,1658
X,1551639631,387818,1240
X,1551639632,388883,1196
X,1551639632,389600,816
X,1551639633,388877,2393
X,1551639633,388466,1059
X,1551639634,388024,1930
X,1551639635,388642,1602
X,1551639635,388486,964
X,1551639636,388634,613
X,1551639636,388925,1060
X,1551639637,388822,900
X,1551639637,388979,809
X,1551639638,388643,1247
X,1551639639,388022,1267
X,1551639639,387862,1170
X,1551639640,388310,1675
X,1551639640,388479,13682
X,1551639641,387135,14531
X,1551639641,387337,11015
X,1551639642,387679,2561
X,1551639642,387187,8130
X,1551639643,388292,1245
X,1551639644,388032,4258
X,1551639644,388254,957
X,1551639645,388829,516
X,1551639645,388671,830
X,1551639646,388824,1020
X,1551639646,388004,2930
P,1551639647,5129
X,1551639647,386720,1625
X,1551639648,386557,963
X,1551639648,387480,1813
X,1551639649,388161,1003
X,1551639649,388083,841
X,1551639650,388318,1220
X,1551639650,387246,2933
X,1551639651,386916,1689
X,1551639652,386924,1553
X,1551639652,386777,1074
X,1551639653,387539,1295
X,1551639653,387588,1273
X,1551639654,387856,1290
X,1551639654,388024,583
X,1551639655,388123,1162
X,1551639655,388378,811
X,1551639655,388313,635
X,1551639656,388233,999
X,1551639656,388111,881
X,1551639657,388005,1139
X,1551639657,388346,2334
X,1551639658,387138,38316
X,1551639659,389336,57323
X,1551639659,381232,47110
X,1551639660,386696,13099
X,1551639660,385704,22493
X,1551639661,229643,32576
X,1551639661,149665,5722
X,1551639662,147699,4187
X,1551639663,147108,439
X,1551639663,146950,380
X,1551639664,146966,269
X,1551639664,147266,773
X,1551639665,147035,643
X,1551639665,146811,859
X,1551639666,147348,803
X,1551639667,146821,839
X,1551639667,146368,442
O,1551639668,146336,131
O,1551639668,146502,312
O,1551639669,146350,300
O,1551639669,146148,236
O,1551639670,146103,210
O,1551639670,146065,207
O,1551639671,146062,240
O,1551639672,146112,305
O,1551639672,146099,258
O,1551639673,146154,320
O,1551639673,146074,338
O,1551639674,145974,296
O,1551639674,145875,225
O,1551639675,145877,287
O,1551639676,145877,249
P,1551639676,5140
O,1551639676,145925,307
O,1551639677,145858,405
O,1551639677,145749,348
O,1551639678,145449,250
O,1551639678,145376,312
O,1551639679,145652,314
O,1551639680,145576,278
O,1551639680,145592,171
O,1551639681,145537,596
O,1551639681,145042,334
O,1551639682,145397,177
O,1551639682,145514,179
O,1551639683,145554,133
O,1551639684,145339,318
O,1551639684,145224,176
O,1551639685,145460,275
O,1551639685,145680,163
O,1551639686,145744,111
O,1551639686,145731,75
O,1551639687,145747,134
O,1551639688,145718,52
O,1551639688,145702,160
O,1551639689,145715,82
O,1551639689,145677,124
O,1551639690,145694,95
O,1551639690,145623,121
O,1551639691,145616,73
O,1551639692,145652,105
O,1551639692,145636,97
O,1551639693,145638,76
O,1551639693,145688,140
O,1551639694,145661,68
O,1551639694,145668,171
O,1551639695,145610,163
O,1551639695,145572,384
O,1551639696,145631,452
O,1551639696,145581,571
O,1551639696,145372,455
O,1551639697,145660,266
O,1551639697,145575,620
O,1551639698,145507,237
O,1551639698,145435,329
O,1551639699,145451,419
O,1551639700,145624,206
O,1551639700,145760,197
O,1551639701,145674,60
O,1551639701,145718,98
O,1551639702,145744,105
O,1551639702,145719,133
O,1551639703,145745,135
O,1551639704,145718,144
O,1551639704,145655,120
