8,1232
T,1554754488,2826
U,1554754489,64657
X,1554754490,370569,1210
X,1554754491,370817,891
X,1554754491,371352,1116
X,1554754492,371631,489
X,1554754492,371721,599
X,1554754493,371581,345
X,1554754494,371307,393
X,1554754494,371504,738
X,1554754495,371164,1133
X,1554754495,371265,1329
X,1554754496,371537,366
X,1554754496,371766,864
X,1554754497,371730,690
X,1554754498,371620,567
X,1554754498,371719,889
X,1554754499,371454,1554
X,1554754499,371856,796
X,1554754500,373045,1186
X,1554754500,372361,615
X,1554754501,371955,1000
X,1554754502,372108,647
X,1554754502,371878,1321
X,1554754503,371584,1081
X,1554754503,371436,592
X,1554754504,371540,912
X,1554754504,371767,749
X,1554754505,371889,717
X,1554754506,371497,710
A,1554754506,371667,1544
T,1554754506,2826
U,1554754506,64657
X,1554754508,371037,947
X,1554754508,371271,782
X,1554754509,371242,547
X,1554754509,371379,706
X,1554754510,371259,482
X,1554754510,371319,792
X,1554754511,371612,574
X,1554754511,370614,2633
X,1554754512,370415,1708
X,1554754513,370760,722
X,1554754513,371174,603
X,1554754514,371283,1185
X,1554754514,371521,5347
X,1554754515,371402,2624
P,1554754515,4639
X,1554754515,371446,1123
X,1554754516,371451,439
X,1554754517,371653,618
X,1554754517,371461,526
X,1554754518,371476,592
X,1554754518,371573,418
X,1554754519,371684,673
