,4154,861
X,1565059082,384209,815
X,1565059083,384249,532
X,1565059084,384195,943
X,1565059084,384248,1021
X,1565059085,384110,1155
X,1565059085,384081,1075
X,1565059086,384107,937
X,1565059086,384144,1072
X,1565059087,384207,901
X,1565059088,384192,1164
X,1565059088,384182,1200
X,1565059089,384245,717
X,1565059089,384237,996
X,1565059090,384197,672
X,1565059090,384208,947
X,1565059091,384252,850
X,1565059092,384213,1440
X,1565059092,384266,816
X,1565059093,384267,1008
X,1565059093,384225,795
X,1565059094,384258,823
X,1565059094,384321,762
X,1565059095,384290,619
X,1565059096,384297,1061
X,1565059096,384373,1060
X,1565059097,384316,994
X,1565059097,384326,604
X,1565059098,384282,774
X,1565059098,384360,683
A,1565059098,384245,253
T,1565059099,2956
R,1565059099,700D9B753
P,1565059100,5024
X,1565059100,384397,1362
X,1565059101,384339,713
X,1565059101,384306,809
X,1565059102,384368,898
X,1565059103,384322,1050
X,1565059103,384316,960
X,1565059104,384310,1425
X,1565059104,384249,2810
X,1565059105,384279,1045
X,1565059105,384336,1106
X,1565059106,384362,819
X,1565059107,384328,994
X,1565059107,384348,1010
X,1565059108,384359,750
X,1565059108,384231,1181
X,1565059109,384196,1011
X,1565059109,384246,997
X,1565059110,384247,1024
X,1565059111,384216,1095
