1187,5148
P,1560811216,5145
P,1560811245,5148
P,1560811274,5149
P,1560811304,5146
P,1560811334,5148
P,1560811363,5146
P,1560811392,5148
P,1560811422,5148
P,1560811451,5147
P,1560811480,5149
P,1560811510,5146
P,1560811540,5149
P,1560811569,5149
P,1560811598,5148
P,1560811629,5147
P,1560811658,5149
P,1560811687,5146
D,1560811705,249600
R,1560811705,5C00DDFC91
R,1560811705,5C00DDFC91
R,1560811705,5C00DDFC91
X,1560811707,366579,2744
X,1560811707,366193,35962
X,1560811708,367383,31670
X,1560811709,367151,3720
X,1560811709,367168,32482
X,1560811710,364350,21149
X,1560811710,366073,8265
X,1560811711,366294,4685
X,1560811711,365871,34359
X,1560811712,365043,14258
X,1560811713,365558,13037
X,1560811713,365956,18823
X,1560811714,365608,19239
X,1560811714,366423,14112
X,1560811715,365997,16101
X,1560811715,366142,13120
X,1560811716,366704,8591
X,1560811717,366755,15708
P,1560811717,5138
X,1560811717,363838,17671
X,1560811718,367766,9044
X,1560811718,365999,1748
X,1560811719,365789,1534
X,1560811719,365839,1095
X,1560811720,365966,1538
X,1560811721,365827,1902
X,1560811721,366426,6331
X,1560811721,365421,8667
X,1560811721,366124,6800
X,1560811722,366635,2955
X,1560811722,366201,5466
X,1560811723,366329,1378
X,1560811723,366138,989
X,1560811724,366251,2840
X,1560811725,365018,6088
X,1560811725,367066,38740
X,1560811726,365339,29986
X,1560811726,367402,38099
X,1560811727,365962,19459
X,1560811727,365794,30478
X,1560811728,367278,15302
X,1560811729,366732,14385
X,1560811729,366859,8871
X,1560811730,366830,12430
X,1560811730,366231,18154
X,1560811731,366471,9968
X,1560811731,366844,20897
X,1560811732,366714,17014
X,1560811733,366802,18514
X,1560811733,366134,11741
X,1560811734,366250,17510
X,1560811734,365991,18252
X,1560811735,366507,16809
