H,1550983654,147519
R,1550983654,5C00DDFC91
X,1550983656,391994,346
X,1550983657,392078,704
X,1550983657,391572,1863
X,1550983658,392088,1236
X,1550983658,391983,388
X,1550983659,392103,549
X,1550983659,392095,637
X,1550983659,392029,308
X,1550983660,392135,319
X,1550983660,391978,2773
X,1550983661,392045,1891
P,1550983661,5148
X,1550983661,392266,772
X,1550983662,392152,566
X,1550983662,392165,1463
X,1550983663,392155,615
X,1550983664,392060,1419
X,1550983664,392145,2574
X,1550983665,392246,2144
X,1550983665,391655,5212
X,1550983666,392514,26181
X,1550983666,391882,19892
X,1550983667,392816,12732
X,1550983668,391943,2056
X,1550983668,392235,7451
X,1550983669,391965,17653
X,1550983669,391661,6880
X,1550983670,392266,639
X,1550983670,392531,8769
X,1550983671,392025,5957
X,1550983672,391614,4959
X,1550983672,391605,4097
X,1550983673,391380,4469
X,1550983673,391815,4881
X,1550983674,387273,16307
X,1550983674,388278,10231
X,1550983675,388303,36237
X,1550983675,388396,29327
X,1550983676,389492,7339
X,1550983677,389055,16212
X,1550983677,387909,4827
X,1550983678,388040,2239
X,1550983678,387710,4713
X,1550983679,387251,773
X,1550983679,387575,1172
X,1550983680,387419,1549
X,1550983681,387356,1060
X,1550983681,387626,502
X,1550983682,387454,984
X,1550983682,387664,849
X,1550983683,387586,1102
X,1550983683,387616,781
X,1550983684,387634,621
X,1550983685,387664,926
X,1550983685,387671,829
X,1550983686,387822,886
A,1550983686,390082,5015
T,1550983686,2739
R,1550983686,5C00DDFC91
X,1550983688,387640,3031
X,1550983688,388060,2824
X,1550983689,388516,4347
X,1550983689,388099,12324
X,1550983690,388777,30721
X,1550983691,388867,15006
X,1550983691,388681,9410
P,1550983691,5155
X,1550983692,388518,4274
X,1550983692,388754,877
X,1550983693,388695,1681
X,1550983693,388357,31662
X,1550983694,389115,1791
X,1550983695,387740,5506
X,1550983695,388455,3645
X,1550983696,388752,5632
X,1550983696,388682,10226
X,1550983697,388965,6022
X,1550983697,388965,4337
X,1550983698,388761,1324
X,1550983698,388968,571
X,1550983699,388435,6122
X,1550983700,388551,1418
X,1550983700,388744,1016
X,1550983700,388630,1202
X,1550983700,388661,1141
X,1550983701,388769,1004
X,1550983701,388622,937
X,1550983702,388722,2083
X,1550983703,388639,4239
X,1550983703,388821,1725
X,1550983704,388882,2490
X,1550983704,388589,936
X,1550983705,388717,1587
X,1550983705,388926,5663
X,1550983706,387837,8579
X,1550983707,388134,11709
X,1550983707,386978,17279
X,1550983708,387971,11162
X,1550983708,388589,2949
X,1550983709,388504,7507
X,1550983709,388307,3044
X,1550983710,388221,2465
X,1550983711,388417,5851
X,1550983711,388351,7486
X,1550983712,388377,7346
X,1550983712,388696,3398
X,1550983713,387929,7464
X,1550983713,388220,3369
X,1550983714,388860,8189
X,1550983715,388781,7937
X,1550983715,388399,8902
X,1550983716,389548,4199
X,1550983716,388910,883
X,1550983717,388772,800
X,1550983717,388736,1843
X,1550983718,388753,717
X,1550983719,388741,498
X,1550983719,388556,4174
X,1550983720,389024,1229
X,1550983720,388876,960
P,1550983720,5156
X,1550983721,388828,757
X,1550983721,388536,1710
X,1550983722,388447,743
X,1550983722,388629,836
X,1550983723,388588,1006
X,1550983724,388567,703
X,1550983724,388585,921
X,1550983725,388526,491
X,1550983725,388634,493
X,1550983726,388642,283
X,1550983726,388707,811
X,1550983727,388628,809
X,1550983728,388623,495
A,1550983728,388690,521
T,1550983728,2740
R,1550983728,5C00DDFC91
X,1550983730,388685,439
X,1550983730,388705,541
X,1550983731,388675,708
X,1550983731,388679,729
X,1550983732,388813,576
X,1550983732,388692,1117
X,1550983733,388761,508
X,1550983734,388730,554
X,1550983734,388718,393
X,1550983735,388712,623
X,1550983735,388818,726
X,1550983736,388721,1034
X,1550983736,388810,520
X,1550983737,388784,608
X,1550983738,388731,417
X,1550983738,388742,715
X,1550983739,388827,552
X,1550983739,388743,863
X,1550983740,388766,981
X,1550983740,388810,593
X,1550983741,388752,488
X,1550983741,388782,786
A,1550983741,388752,152
T,1550983741,2740
R,1550983741,5C00DDFC91
X,1550983743,388793,477
X,1550983743,388733,382
X,1550983744,388830,1045
X,1550983744,388858,339
X,1550983745,388836,2327
X,1550983745,387266,5351
X,1550983746,387188,2951
X,1550983747,385517,10942
X,1550983747,387296,9072
