H,1553399870,147519
T,1553399870,2791
U,1553399871,46975
X,1553399872,421777,644
X,1553399873,421665,10023
X,1553399873,421865,1279
X,1553399874,421799,849
X,1553399875,421928,307
X,1553399875,421935,643
X,1553399876,421893,523
X,1553399876,421857,477
X,1553399876,421800,469
X,1553399876,421835,776
X,1553399877,421843,791
X,1553399878,421935,889
X,1553399878,421818,585
X,1553399879,421867,595
X,1553399879,421831,519
X,1553399880,421828,792
X,1553399880,421846,1130
X,1553399881,421999,937
X,1553399881,421907,836
X,1553399882,421863,541
X,1553399883,421847,324
X,1553399883,422231,4478
X,1553399884,421317,2540
X,1553399884,421981,766
X,1553399885,421963,992
A,1553399885,421875,222
T,1553399885,2791
U,1553399886,46975
X,1553399887,421844,886
X,1553399888,421875,946
X,1553399888,421998,708
X,1553399889,421867,838
X,1553399889,421882,745
X,1553399890,421862,547
X,1553399890,421813,770
X,1553399891,421846,858
X,1553399892,422041,1249
X,1553399892,421941,770
P,1553399892,4966
X,1553399893,421906,641
X,1553399893,421855,567
X,1553399894,421842,647
X,1553399894,421809,932
X,1553399895,421991,976
X,1553399896,421894,1189
X,1553399896,421802,831
X,1553399897,421604,1025
X,1553399897,421682,1689
X,1553399898,421661,739
X,1553399898,421777,468
X,1553399899,421622,8557
X,1553399900,421814,688
X,1553399900,421885,573
X,1553399901,421834,579
A,1553399901,421855,337
T,1553399901,2791
U,1553399901,46975
X,1553399903,421973,911
X,1553399903,421903,952
X,1553399904,421846,457
X,1553399904,421798,519
X,1553399905,421785,793
X,1553399905,421798,699
X,1553399906,421863,903
X,1553399907,422033,846
X,1553399907,421924,572
X,1553399908,421948,747
X,1553399908,421928,401
X,1553399909,421898,968
X,1553399909,422027,1004
X,1553399910,422109,710
X,1553399911,421967,591
X,1553399911,421964,519
X,1553399912,421786,3465
X,1553399912,421941,1192
X,1553399913,422171,11877
X,1553399913,421621,1836
X,1553399914,421766,449
X,1553399915,421739,676
X,1553399915,421776,674
X,1553399916,421806,657
X,1553399916,421990,1180
X,1553399917,421954,694
A,1553399917,421888,370
T,1553399917,2791
U,1553399917,46975
X,1553399918,421869,421
X,1553399918,421860,533
X,1553399919,421963,745
X,1553399919,422073,740
X,1553399920,422026,595
X,1553399921,421967,550
X,1553399921,421873,554
P,1553399921,4968
X,1553399922,421903,995
X,1553399922,421948,940
X,1553399923,422099,1297
X,1553399923,421996,419
X,1553399924,421928,418
X,1553399925,421895,496
X,1553399925,421877,937
X,1553399926,421909,952
X,1553399926,422082,896
X,1553399927,422004,899
X,1553399927,421955,670
X,1553399928,421907,513
X,1553399929,421895,409
X,1553399929,421918,709
A,1553399929,421942,222
T,1553399929,2791
U,1553399930,46975
X,1553399931,421985,495
X,1553399932,421970,499
X,1553399932,421922,412
X,1553399933,421938,694
X,1553399933,422065,826
X,1553399934,422079,738
X,1553399934,422028,774
X,1553399935,422036,550
X,1553399936,422029,665
X,1553399936,422040,456
X,1553399937,422112,892
X,1553399937,422236,923
X,1553399938,422083,631
X,1553399938,422011,454
X,1553399939,422053,288
X,1553399940,422022,886
X,1553399940,422029,943
X,1553399941,422181,600
X,1553399941,422127,799
X,1553399942,422079,665
A,1553399942,422051,314
T,1553399942,2791
U,1553399942,46975
X,1553399944,422096,935
X,1553399944,422158,882
X,1553399945,422085,666
X,1553399946,422080,578
X,1553399946,422034,504
X,1553399947,422002,293
X,1553399947,422006,1005
X,1553399948,422072,753
X,1553399948,422074,1453
X,1553399949,422081,756
X,1553399950,422058,614
X,1553399950,421994,433
X,1553399951,422034,441
X,1553399951,422117,798
P,1553399951,4969
X,1553399952,422191,748
X,1553399952,422117,775
X,1553399953,422126,504
X,1553399953,422064,459
X,1553399954,422042,498
X,1553399955,422097,987
X,1553399955,422209,709
X,1553399956,422121,567
A,1553399956,422088,215
T,1553399956,2791
U,1553399956,46975
X,1553399958,422066,502
X,1553399958,422071,741
X,1553399958,422197,1044
X,1553399959,422364,2132
X,1553399959,421650,2075
X,1553399960,421713,1006
X,1553399960,421838,522
X,1553399961,421867,918
X,1553399961,421920,672
X,1553399962,422039,722
X,1553399963,421933,590
X,1553399963,421897,633
X,1553399964,421820,446
