81869,244480
P,1561061890,5150
P,1561061919,5149
P,1561061950,5148
P,1561061979,5150
P,1561062008,5148
P,1561062037,5149
P,1561062067,5151
P,1561062096,5149
P,1561062125,5148
P,1561062155,5149
D,1561062165,222720
R,1561062165,5C00DDFC91
R,1561062165,5C00DDFC91
R,1561062165,5C00DDFC91
X,1561062167,357978,5460
X,1561062168,358586,10900
X,1561062168,358739,13225
X,1561062169,357791,5637
X,1561062169,357144,4738
X,1561062170,357586,10680
X,1561062171,357922,10892
X,1561062171,357713,4205
X,1561062172,358115,4953
X,1561062172,357898,2571
X,1561062173,357096,4875
X,1561062173,357369,8382
X,1561062174,357625,2009
X,1561062174,357539,1465
X,1561062175,357584,1785
X,1561062176,357970,2397
X,1561062176,357708,972
X,1561062177,357605,2372
X,1561062177,357734,984
X,1561062178,357864,406
X,1561062178,357918,802
X,1561062179,357934,385
X,1561062180,357946,866
X,1561062180,358005,489
X,1561062181,358063,1376
X,1561062181,358318,3009
X,1561062182,357562,3297
X,1561062182,358276,4388
X,1561062183,358189,834
X,1561062184,358262,783
X,1561062184,357838,3273
P,1561062184,5142
X,1561062185,358236,1656
X,1561062185,358211,1200
X,1561062186,358259,757
X,1561062186,358081,10667
X,1561062187,357930,15586
X,1561062188,357556,9486
X,1561062188,357371,5750
X,1561062189,357999,7868
X,1561062189,358407,15644
X,1561062190,358011,11093
X,1561062190,357409,8170
X,1561062191,357907,3719
X,1561062192,357877,1192
X,1561062192,357861,928
X,1561062193,357897,1020
X,1561062193,358009,6396
X,1561062194,355964,11096
X,1561062194,359142,19957
X,1561062195,357124,17865
X,1561062196,357924,11750
X,1561062196,359247,8630
X,1561062197,359260,1864
X,1561062197,359378,1686
X,1561062197,359093,3114
X,1561062197,359006,2686
X,1561062198,359091,27336
X,1561062198,359290,42899
X,1561062199,360696,45678
X,1561062200,360665,51986
X,1561062200,359377,34949
X,1561062201,360249,32993
X,1561062201,360243,30187
X,1561062202,360915,28639
