H,1553023134,147519
P,1553023134,5074
P,1553023163,5076
P,1553023192,5075
P,1553023223,5072
P,1553023252,5075
P,1553023281,5074
P,1553023311,5074
P,1553023340,5072
P,1553023369,5070
P,1553023398,5075
P,1553023428,5074
P,1553023457,5075
P,1553023486,5073
P,1553023517,5075
P,1553023546,5075
P,1553023575,5073
P,1553023604,5075
P,1553023634,5075
P,1553023663,5075
P,1553023692,5076
P,1553023722,5074
P,1553023751,5075
P,1553023780,5075
P,1553023810,5074
P,1553023840,5074
P,1553023869,5074
P,1553023898,5074
P,1553023928,5076
P,1553023957,5074
P,1553023986,5073
P,1553024015,5076
P,1553024045,5075
P,1553024074,5074
P,1553024104,5075
P,1553024134,5073
P,1553024163,5075
P,1553024192,5074
P,1553024221,5073
P,1553024251,5073
P,1553024280,5072
P,1553024309,5075
P,1553024339,5076
P,1553024369,5073
P,1553024399,5074
P,1553024428,5073
P,1553024458,5073
P,1553024487,5075
P,1553024516,5075
P,1553024546,5075
P,1553024575,5076
P,1553024604,5074
P,1553024633,5074
P,1553024663,5075
P,1553024693,5075
P,1553024722,5073
P,1553024751,5074
D,1553024775,251392
R,1553024775,5C00DDFC91
R,1553024775,5C00DDFC91
R,1553024775,5C00DDFC91
X,1553024777,344843,7478
X,1553024777,329598,34507
X,1553024778,346525,35072
X,1553024779,351342,46544
X,1553024779,348445,41621
X,1553024780,354023,56442
X,1553024780,354742,7200
P,1553024781,5064
X,1553024781,353021,13019
X,1553024781,353233,13805
X,1553024782,354539,12353
X,1553024783,352857,22873
X,1553024783,349960,6710
X,1553024784,349122,18522
X,1553024784,348855,10355
X,1553024785,352747,11646
X,1553024785,350762,3961
X,1553024786,353380,4798
X,1553024787,354255,3980
X,1553024787,353558,4889
X,1553024788,352979,14050
X,1553024788,353612,9948
X,1553024789,351597,7144
X,1553024789,350215,8160
X,1553024790,348533,12254
X,1553024791,349319,3923
X,1553024791,352191,9052
X,1553024792,348204,9602
X,1553024792,347104,4272
X,1553024792,347167,4805
X,1553024792,348401,3609
X,1553024793,347581,12108
X,1553024793,349256,8717
X,1553024794,352807,15118
X,1553024795,353770,10066
X,1553024795,350549,16279
X,1553024796,350295,10644
X,1553024796,350357,5882
X,1553024797,350614,3959
X,1553024797,352548,6640
X,1553024798,354055,3277
X,1553024799,352611,2321
X,1553024799,353779,4397
X,1553024800,353015,7720
X,1553024800,353355,13845
X,1553024801,352971,4816
X,1553024801,352822,4062
X,1553024802,353660,2267
X,1553024803,354394,1749
X,1553024803,355109,3284
X,1553024804,354202,3832
X,1553024804,354224,2581
X,1553024805,352704,5625
X,1553024805,353246,3338
X,1553024806,352197,8220
X,1553024807,352211,4148
X,1553024807,352774,5567
X,1553024808,352091,3793
X,1553024808,350625,6249
X,1553024809,351563,8673
X,1553024809,351502,4440
P,1553024810,5065
X,1553024810,351872,4790
X,1553024811,354352,1627
X,1553024811,354235,2109
X,1553024812,354576,4623
X,1553024812,354420,3501
X,1553024813,355016,2082
X,1553024813,354963,1559
X,1553024814,354860,1993
X,1553024815,354149,3420
X,1553024815,353136,3027
X,1553024816,354253,4158
X,1553024816,354283,1639
X,1553024817,354470,1908
X,1553024817,353541,3311
X,1553024818,353123,4467
X,1553024819,354857,3670
X,1553024819,353672,4252
X,1553024820,353573,2589
X,1553024820,353294,2121
X,1553024821,352346,3390
X,1553024821,351247,9773
X,1553024822,349951,11891
X,1553024822,348542,13250
X,1553024823,350370,16033
X,1553024824,348660,9083
X,1553024824,349686,7773
X,1553024825,349036,10608
X,1553024825,350427,3964
X,1553024826,351428,3774
X,1553024826,350368,6398
X,1553024827,350136,4154
X,1553024828,351562,2464
X,1553024828,353785,2587
X,1553024829,353925,2158
X,1553024829,352992,3013
X,1553024830,353418,1639
X,1553024830,352901,3059
X,1553024831,353666,2781
X,1553024832,354540,3005
X,1553024832,353120,1386
X,1553024833,354304,1311
X,1553024833,356018,2527
X,1553024833,355367,1668
X,1553024833,355561,2347
X,1553024834,355811,1864
X,1553024835,356045,1803
X,1553024835,354224,16128
X,1553024836,352136,21855
X,1553024836,355192,14155
X,1553024837,354595,2584
X,1553024837,354796,1569
X,1553024838,353467,3087
X,1553024839,353524,3684
P,1553024839,5066
X,1553024839,353106,5222
X,1553024840,349769,4640
X,1553024840,352934,4019
X,1553024841,354302,3976
X,1553024841,355189,4656
X,1553024842,356609,3901
X,1553024843,352990,10591
X,1553024843,354486,7852
X,1553024844,352955,7468
X,1553024844,353091,3906
X,1553024845,354424,1957
X,1553024845,353406,10009
X,1553024846,352614,7552
X,1553024846,352389,4523
