,1558397949,64657
X,1558397950,384735,546
X,1558397951,384687,387
X,1558397951,384795,779
X,1558397952,384804,902
X,1558397952,384739,1209
X,1558397953,384820,784
P,1558397953,5156
X,1558397954,384836,651
X,1558397954,384809,411
X,1558397955,384740,711
X,1558397955,384807,1120
X,1558397956,384864,836
X,1558397956,384836,730
X,1558397957,384915,690
X,1558397958,384798,761
X,1558397958,384772,594
X,1558397959,385017,704
X,1558397959,384909,713
X,1558397960,384831,710
X,1558397960,384809,653
X,1558397961,384913,1039
X,1558397961,384803,808
X,1558397962,384709,605
X,1558397963,384771,622
A,1558397963,384813,330
T,1558397963,2854
U,1558397963,64657
X,1558397965,384825,622
X,1558397965,384929,688
X,1558397966,385042,735
X,1558397966,385237,691
X,1558397967,385069,614
X,1558397967,384990,749
X,1558397968,384940,749
X,1558397969,384894,578
X,1558397969,384992,1118
X,1558397970,385082,544
X,1558397970,385099,385
X,1558397971,385061,582
X,1558397971,384993,1091
X,1558397972,385036,1565
X,1558397973,385040,877
X,1558397973,384967,604
X,1558397974,384907,503
X,1558397974,385008,970
X,1558397975,384834,749
X,1558397975,385045,698
X,1558397976,384975,837
X,1558397977,384936,855
X,1558397977,385031,887
A,1558397977,384995,412
T,1558397977,2854
U,1558397978,64657
X,1558397979,384983,576
X,1558397980,384910,683
X,1558397980,384964,744
X,1558397981,385066,936
X,1558397981,384937,1092
X,1558397982,384886,699
X,1558397982,384824,1092
X,1558397983,384833,3835
P,1558397983,5170
X,1558397984,384564,2610
X,1558397984,384686,5080
X,1558397985,384657,4483
X,1558397985,384851,1488
X,1558397986,384784,1116
X,1558397986,384965,3447
X,1558397987,384994,16957
X,1558397988,384747,2352
X,1558397988,384714,1238
X,1558397989,384843,649
X,1558397989,384624,1005
X,1558397990,384991,14125
X,1558397990,385029,1028
X,1558397991,384898,700
X,1558397992,384824,1392
X,1558397992,384920,1068
X,1558397993,384869,658
X,1558397993,384969,530
X,1558397994,385015,673
X,1558397994,384811,923
X,1558397995,384817,645
X,1558397996,384939,834
X,1558397996,384848,407
X,1558397997,384857,950
X,1558397997,384839,780
X,1558397998,384886,858
X,1558397998,384829,728
X,1558397999,384741,659
X,1558398000,384791,715
A,1558398000,384888,325
T,1558398000,2854
U,1558398000,64657
X,1558398001,384970,581
X,1558398001,384849,831
X,1558398002,384770,1234
X,1558398002,384858,643
X,1558398003,384811,908
X,1558398003,384810,884
X,1558398004,384690,534
X,1558398005,384556,709
X,1558398005,384572,730
X,1558398006,384621,653
X,1558398006,384742,822
X,1558398007,384776,795
X,1558398007,384763,526
X,1558398008,384762,674
X,1558398009,384861,548
X,1558398009,384870,1481
X,1558398010,384901,908
X,1558398010,384910,810
