,376956,385
X,1556847310,376878,752
A,1556847310,377116,389
T,1556847310,2826
U,1556847311,64657
X,1556847312,376633,794
X,1556847313,376553,657
X,1556847313,376789,661
X,1556847314,377026,1176
X,1556847315,377212,443
X,1556847315,376898,917
X,1556847316,376907,1151
X,1556847316,377067,1536
X,1556847317,377264,1189
X,1556847317,377215,831
X,1556847318,376876,4270
X,1556847319,376920,3032
X,1556847319,376874,1699
X,1556847320,376817,872
X,1556847320,377054,4068
X,1556847321,376573,3577
X,1556847321,377072,4506
X,1556847322,376871,5168
X,1556847322,377308,4607
X,1556847323,377774,18248
X,1556847324,376519,6500
X,1556847324,377409,4099
X,1556847325,377372,6354
X,1556847325,376663,14866
X,1556847326,377092,22502
X,1556847326,377491,7785
X,1556847327,377179,15699
X,1556847328,376415,11412
X,1556847328,377605,6224
X,1556847329,377150,10246
X,1556847329,376662,8599
X,1556847330,377792,8073
X,1556847330,377884,6216
X,1556847331,377263,19642
X,1556847332,376574,23206
X,1556847332,376826,17069
