,026,27240
X,1564013612,421450,27903
X,1564013612,423466,29576
X,1564013613,420062,4798
X,1564013613,420153,1602
X,1564013614,420477,1337
X,1564013614,419859,11861
X,1564013615,420106,12105
X,1564013616,420714,3356
X,1564013616,420034,2222
X,1564013617,420258,1656
X,1564013617,420501,2247
X,1564013618,420072,1866
X,1564013618,420194,2108
X,1564013619,419891,1836
X,1564013620,420115,1859
X,1564013620,420257,1638
X,1564013621,420330,1670
X,1564013621,420036,2860
X,1564013622,419650,1732
X,1564013622,419715,1901
X,1564013623,419911,13137
X,1564013623,419757,9129
X,1564013623,421251,13980
X,1564013624,422046,14362
X,1564013624,420379,11023
X,1564013625,418941,16259
X,1564013625,421325,11126
X,1564013626,420348,5515
X,1564013626,420568,2555
X,1564013627,420437,3730
X,1564013628,421088,3058
X,1564013628,420548,37737
X,1564013629,420725,27128
P,1564013629,5077
X,1564013629,418686,28053
X,1564013630,421842,3400
X,1564013630,422280,16802
X,1564013631,420645,30570
X,1564013632,422215,12489
X,1564013632,421732,36262
X,1564013633,421473,12807
X,1564013633,421247,9595
X,1564013634,421683,6373
X,1564013634,422321,1724
X,1564013635,422457,2149
X,1564013636,422275,2384
X,1564013636,421735,1759
X,1564013637,421547,2855
X,1564013637,422390,6082
X,1564013638,421638,15692
X,1564013638,422239,8942
X,1564013639,421323,5241
X,1564013640,421632,17315
X,1564013640,421423,11633
X,1564013641,421469,13016
X,1564013641,421987,15841
X,1564013642,423351,32169
X,1564013642,421862,22497
X,1564013643,421414,19350
X,1564013644,421557,4724
