,1,1843
X,1559600281,388691,1631
X,1559600281,388835,1500
X,1559600282,388609,1145
X,1559600282,388434,1410
X,1559600283,388859,829
X,1559600283,388894,7356
X,1559600284,388204,2132
X,1559600285,388166,1324
X,1559600285,388270,2322
X,1559600286,387925,597
X,1559600286,388185,11591
X,1559600287,387917,13887
X,1559600287,388932,9644
X,1559600288,387045,9503
X,1559600289,388543,811
X,1559600289,388601,972
X,1559600290,388754,956
A,1559600290,388491,1107
T,1559600290,2944
U,1559600290,46931
X,1559600292,388907,9664
X,1559600292,388521,14759
P,1559600293,5182
X,1559600293,388044,16204
X,1559600293,387502,33675
X,1559600294,388210,8307
X,1559600295,388557,10512
X,1559600295,388571,8945
X,1559600296,388422,1455
X,1559600296,387467,12177
X,1559600297,388067,6394
X,1559600297,388321,8481
X,1559600298,388782,2089
X,1559600299,388965,9332
X,1559600299,387584,24051
X,1559600300,389367,30177
X,1559600300,388511,23845
X,1559600301,387416,29996
X,1559600301,389277,26585
X,1559600302,387547,25118
X,1559600303,387881,26935
X,1559600303,388793,33159
X,1559600304,388036,12860
X,1559600304,388763,22868
X,1559600305,388099,28302
X,1559600305,388666,22141
X,1559600305,388795,675
X,1559600305,388960,1443
X,1559600306,389305,1315
X,1559600307,388943,2141
X,1559600307,388509,2188
X,1559600308,389272,5840
X,1559600308,388367,1210
X,1559600309,388196,860
X,1559600309,387980,1091
X,1559600310,387152,16364
X,1559600311,388861,40550
X,1559600311,388143,52663
X,1559600312,388713,2003
X,1559600312,389077,2148
X,1559600313,389226,2764
X,1559600313,389037,1694
X,1559600314,388897,1173
X,1559600315,389006,721
X,1559600315,388880,2138
X,1559600316,388143,3949
X,1559600316,389935,5145
X,1559600317,388979,1312
X,1559600317,389395,819
X,1559600318,389411,970
X,1559600319,388636,11894
X,1559600319,388446,16558
X,1559600320,388494,2055
X,1559600320,388334,6595
X,1559600321,389780,35074
X,1559600321,387734,45496
P,1559600322,5215
X,1559600322,389727,36846
X,1559600323,388650,32786
X,1559600323,388734,22394
X,1559600324,388151,23429
X,1559600324,388820,10755
X,1559600325,388364,4896
X,1559600325,389226,5491
X,1559600326,388444,7711
X,1559600327,389283,30920
X,1559600327,389631,22261
X,1559600328,389516,18017
X,1559600328,388913,25055
