1556571950,385523,886
T,1556571951,2815
R,1556571951,5C00DDFC91
X,1556571952,385589,679
X,1556571953,385919,922
X,1556571953,385954,859
X,1556571954,386030,1036
X,1556571955,385914,662
X,1556571955,385983,702
X,1556571956,385963,639
X,1556571956,385965,574
X,1556571957,385728,672
X,1556571957,385502,439
X,1556571958,385542,677
X,1556571959,385479,441
X,1556571959,385369,544
X,1556571960,385379,740
X,1556571960,385484,633
X,1556571961,385247,617
X,1556571961,385159,541
X,1556571962,385223,568
X,1556571963,385244,665
X,1556571963,385323,897
X,1556571964,385418,483
A,1556571964,385569,824
T,1556571964,2815
X,1556571966,385669,414
X,1556571966,385981,519
X,1556571967,386255,491
X,1556571967,386205,1387
X,1556571968,386031,449
X,1556571969,386282,665
X,1556571969,385841,614
X,1556571970,385554,602
X,1556571970,385490,654
X,1556571971,385684,826
X,1556571971,385641,581
X,1556571972,385589,512
P,1556571972,5290
X,1556571972,385572,598
X,1556571973,385473,617
X,1556571974,385326,481
X,1556571974,385396,516
X,1556571975,385500,1013
X,1556571975,385455,618
X,1556571975,385414,468
X,1556571975,385293,472
X,1556571976,385272,804
X,1556571977,385436,715
A,1556571977,385632,1010
T,1556571977,2815
R,1556571977,5C00DDFC91
X,1556571979,385488,563
X,1556571979,385471,497
X,1556571980,385455,632
X,1556571980,385479,772
X,1556571981,385766,1412
X,1556571981,385813,654
X,1556571982,385996,632
X,1556571983,385801,467
X,1556571983,385823,719
X,1556571984,385839,602
X,1556571984,385794,1074
X,1556571985,385668,643
X,1556571985,385582,498
X,1556571986,385497,562
X,1556571987,385539,812
X,1556571987,385692,560
X,1556571988,385752,1052
X,1556571988,385498,691
X,1556571989,385480,709
X,1556571989,385498,595
X,1556571990,385689,572
X,1556571991,385813,398
X,1556571991,385618,859
A,1556571991,385636,541
T,1556571991,2815
R,1556571991,5C00DDFC91
X,1556571993,385590,495
X,1556571994,385658,809
X,1556571994,385673,700
X,1556571995,385671,614
X,1556571995,385758,713
X,1556571996,385565,648
X,1556571996,385476,537
X,1556571997,385392,494
X,1556571998,385468,690
X,1556571998,385675,575
X,1556571999,385763,742
X,1556571999,385719,653
X,1556572000,385781,752
X,1556572000,385707,577
X,1556572001,385941,876
P,1556572001,5304
X,1556572002,385845,637
X,1556572002,385916,1037
X,1556572003,386014,496
X,1556572003,386261,1068
X,1556572004,386205,820
X,1556572004,386052,1056
X,1556572005,385811,737
X,1556572006,385777,550
A,1556572006,385724,813
T,1556572006,2815
R,1556572006,5C00DDFC91
X,1556572007,385428,411
X,1556572008,385458,537
X,1556572009,385523,653
X,1556572009,385529,531
X,1556572010,385487,711
X,1556572010,385429,481
X,1556572011,385473,457
X,1556572011,385429,493
X,1556572012,385918,6762
X,1556572013,385525,4412
X,1556572013,385661,1238
X,1556572014,385989,612
X,1556572014,386315,925
X,1556572015,386303,539
X,1556572015,385879,602
X,1556572016,385390,2045
X,1556572016,385432,3392
X,1556572016,385500,639
X,1556572017,385541,1398
X,1556572017,385428,614
X,1556572018,385453,763
X,1556572018,385580,681
X,1556572019,385708,893
