H,1551072122,147519
X,1551072122,374346,35497
X,1551072123,375569,18822
X,1551072123,375571,15020
X,1551072124,376000,20517
X,1551072124,376635,5806
X,1551072125,377487,6514
X,1551072126,376950,10981
X,1551072126,376659,3429
X,1551072127,376717,6795
X,1551072127,378023,5577
X,1551072127,377433,10531
X,1551072127,373880,43296
X,1551072128,378286,62193
X,1551072129,377502,1093
X,1551072129,376858,29047
X,1551072130,377885,46353
X,1551072130,381269,13167
X,1551072131,376148,35619
X,1551072131,378502,11331
X,1551072132,376266,36553
X,1551072133,380580,9287
X,1551072133,379616,10823
X,1551072134,379731,1871
X,1551072134,379684,3333
X,1551072135,379833,2756
X,1551072135,379404,8970
X,1551072136,379756,3760
X,1551072137,379669,1816
X,1551072137,379456,2417
X,1551072138,379819,1058
X,1551072138,379658,646
X,1551072139,379548,577
X,1551072139,379499,696
X,1551072140,379561,907
X,1551072141,379313,2209
X,1551072141,379616,1647
X,1551072142,379698,811
X,1551072142,379532,1063
X,1551072143,379085,1567
X,1551072143,378811,3301
X,1551072144,379204,4788
X,1551072145,378400,1837
X,1551072145,379412,2756
X,1551072146,379204,1069
X,1551072146,379412,615
X,1551072147,379702,2891
X,1551072147,379783,3347
X,1551072148,379472,1401
P,1551072148,5122
X,1551072149,378987,1647
X,1551072149,378984,1340
X,1551072150,379494,2144
X,1551072150,379539,544
X,1551072151,379339,746
X,1551072151,379440,5564
X,1551072152,379226,2804
X,1551072152,379428,15547
X,1551072153,379720,1375
X,1551072154,379851,1363
X,1551072154,379698,846
X,1551072155,379410,907
X,1551072155,379516,1691
X,1551072156,378915,2634
X,1551072156,379227,1570
X,1551072157,379182,1425
X,1551072158,378535,1520
X,1551072158,379639,1085
X,1551072159,379510,1053
X,1551072159,379568,602
X,1551072160,379291,1004
X,1551072160,379756,934
X,1551072161,379370,897
X,1551072162,379261,953
X,1551072162,379461,1223
X,1551072163,379863,909
X,1551072163,379623,1069
X,1551072164,379491,1520
X,1551072164,379427,770
X,1551072165,379520,1043
X,1551072166,379915,1380
X,1551072166,379520,1954
X,1551072167,379640,1146
X,1551072167,379776,1361
X,1551072168,380124,781
X,1551072168,379782,1529
X,1551072168,379440,1399
X,1551072169,379277,1107
X,1551072169,379943,508
X,1551072170,379715,642
X,1551072170,379671,854
A,1551072170,379603,863
T,1551072171,2746
R,1551072171,5C00DDFC91
R,1551072171,5C00DDFC91
R,1551072171,5C00DDFC91
X,1551072172,380067,1416
X,1551072173,380063,1043
X,1551072174,379994,520
X,1551072174,380272,686
X,1551072175,380441,925
X,1551072175,379611,1472
X,1551072176,379716,13279
X,1551072176,380833,6951
X,1551072177,380282,1038
P,1551072177,5123
X,1551072177,380303,647
X,1551072178,380466,555
X,1551072179,380690,1061
X,1551072179,380741,1010
X,1551072180,380815,474
X,1551072180,380771,584
X,1551072181,380733,1093
X,1551072181,380286,577
X,1551072182,380441,790
X,1551072183,380371,975
X,1551072183,380251,598
X,1551072184,380404,715
X,1551072184,380591,1096
X,1551072185,380454,2140
X,1551072185,379705,11192
X,1551072186,380287,2066
X,1551072187,379750,864
X,1551072187,380140,720
X,1551072188,379929,1260
X,1551072188,380463,777
X,1551072189,380061,819
X,1551072189,380432,662
X,1551072190,380473,781
X,1551072191,380513,542
X,1551072191,380484,608
A,1551072191,380356,1065
T,1551072191,2746
X,1551072193,380212,309
X,1551072194,380209,434
X,1551072194,380347,560
X,1551072195,380272,316
X,1551072195,380283,783
X,1551072196,380087,464
X,1551072197,379883,325
X,1551072197,379961,504
X,1551072198,380249,1752
X,1551072198,379991,2557
X,1551072199,380738,2087
X,1551072199,379543,5976
X,1551072200,379178,9543
X,1551072200,380006,16253
X,1551072201,380440,26501
X,1551072202,379104,25519
X,1551072202,380667,13095
X,1551072203,380204,9451
X,1551072203,379887,4502
X,1551072204,380007,5058
X,1551072204,379907,3424
X,1551072205,380219,3323
X,1551072206,380282,3595
X,1551072206,379829,6733
X,1551072207,380052,21755
X,1551072207,379904,15756
P,1551072207,5122
X,1551072208,380032,2422
X,1551072208,379905,4940
X,1551072209,380307,7068
X,1551072209,379844,3211
X,1551072209,380120,3189
X,1551072210,379985,5353
X,1551072210,379904,19215
X,1551072211,380306,7410
X,1551072211,380039,7048
X,1551072212,380151,11473
X,1551072213,379908,2172
X,1551072213,379390,6959
X,1551072214,379602,6303
