556152968,381700,231
T,1556152968,2822
U,1556152968,64657
X,1556152970,381728,889
X,1556152971,381731,716
X,1556152971,381696,592
X,1556152972,381744,327
X,1556152972,381606,497
X,1556152973,381677,501
X,1556152973,381664,511
X,1556152974,381801,643
X,1556152975,381731,340
X,1556152975,381742,235
X,1556152976,381666,603
X,1556152976,381649,597
X,1556152977,381646,509
X,1556152977,381699,284
X,1556152978,381687,396
X,1556152978,381702,366
X,1556152979,381638,506
X,1556152980,381564,815
X,1556152980,381621,573
X,1556152981,381642,636
A,1556152981,381681,237
T,1556152981,2823
U,1556152981,64657
X,1556152983,381502,555
X,1556152983,381545,309
X,1556152984,381586,563
X,1556152984,381598,424
X,1556152985,381576,574
X,1556152986,381536,513
X,1556152986,381486,397
X,1556152987,381507,451
X,1556152987,381559,519
X,1556152988,381731,942
X,1556152988,381669,409
X,1556152989,381709,383
X,1556152990,381674,485
X,1556152990,381714,518
X,1556152991,381601,810
X,1556152991,381629,778
X,1556152992,381664,552
X,1556152992,381687,637
X,1556152993,381674,514
X,1556152994,381677,439
A,1556152994,381616,245
T,1556152994,2823
