,148311,151
O,1560401272,148202,163
O,1560401273,148165,174
O,1560401273,147963,163
O,1560401274,148030,98
O,1560401274,148071,210
O,1560401275,148003,319
O,1560401276,148019,302
O,1560401276,147942,109
O,1560401277,147898,263
O,1560401277,147902,209
O,1560401278,147948,225
O,1560401278,147916,225
O,1560401278,148060,142
O,1560401279,148034,199
O,1560401279,147930,220
O,1560401280,147863,159
O,1560401280,147897,265
O,1560401281,147996,163
O,1560401281,147946,181
O,1560401282,147979,182
O,1560401283,147767,174
O,1560401283,147885,322
O,1560401284,148049,150
O,1560401284,147923,279
O,1560401285,148039,187
O,1560401285,148044,156
O,1560401286,148121,166
O,1560401286,148340,213
O,1560401287,148362,97
O,1560401288,148346,220
O,1560401288,148356,79
O,1560401289,148316,143
O,1560401289,148338,199
O,1560401290,148269,67
O,1560401290,148227,150
P,1560401291,5137
O,1560401291,147725,517
O,1560401292,147728,395
O,1560401292,147783,253
O,1560401293,147821,212
O,1560401293,147666,141
O,1560401294,147783,403
O,1560401294,147897,126
O,1560401295,147911,132
O,1560401296,148007,373
O,1560401296,148154,216
O,1560401297,148264,229
O,1560401297,147955,128
O,1560401298,148197,372
O,1560401298,148372,142
O,1560401299,148359,168
O,1560401300,148428,72
O,1560401300,148376,238
O,1560401301,148139,295
O,1560401301,147919,181
O,1560401302,147724,308
O,1560401302,147717,282
O,1560401303,147745,324
O,1560401304,147823,171
O,1560401304,147931,278
O,1560401305,148052,310
O,1560401305,148106,88
O,1560401306,148076,99
O,1560401306,148069,93
O,1560401307,148077,84
O,1560401308,148107,98
O,1560401308,148012,150
O,1560401309,148086,287
O,1560401309,148235,178
O,1560401310,148357,156
O,1560401310,148460,121
O,1560401311,148418,114
O,1560401312,148410,82
O,1560401312,148179,374
O,1560401313,147975,152
O,1560401313,147901,152
O,1560401314,147879,157
O,1560401314,147969,157
O,1560401315,148191,248
O,1560401315,147940,527
O,1560401316,148036,261
O,1560401317,148084,324
O,1560401317,148056,228
