6,2798
R,1553996556,5C00DDFC91
X,1553996557,369379,1245
X,1553996558,369269,1255
X,1553996558,369266,1362
X,1553996559,369192,1979
X,1553996560,369302,1363
X,1553996560,369304,1636
X,1553996561,368940,4456
X,1553996561,368815,1831
X,1553996562,369042,844
X,1553996562,369097,856
X,1553996563,369553,1247
X,1553996564,369093,2688
X,1553996564,369068,1180
X,1553996565,369198,841
X,1553996565,369055,1293
X,1553996566,368791,1373
X,1553996566,369284,525
X,1553996567,369183,774
X,1553996568,369034,566
X,1553996568,369021,516
X,1553996569,369443,892
X,1553996569,369525,753
X,1553996570,369734,824
X,1553996570,369696,629
X,1553996571,369410,550
X,1553996572,369283,553
X,1553996572,369406,670
X,1553996573,369591,871
X,1553996573,369673,767
X,1553996574,369744,793
X,1553996574,369513,907
X,1553996575,369418,914
X,1553996575,369681,487
A,1553996575,369398,723
T,1553996575,2798
R,1553996575,5C00DDFC91
X,1553996576,369748,877
X,1553996577,369472,817
X,1553996578,369634,495
X,1553996578,369249,959
P,1553996579,4862
X,1553996579,369372,1104
X,1553996579,369389,580
X,1553996580,369250,1058
X,1553996580,369191,864
X,1553996581,369354,514
X,1553996582,369561,698
X,1553996582,369221,537
X,1553996583,369028,626
X,1553996583,369132,733
X,1553996584,368978,776
X,1553996584,368776,826
X,1553996585,368293,692
X,1553996586,368714,905
X,1553996586,369001,1076
X,1553996587,369208,733
X,1553996587,369284,1068
X,1553996588,369484,1129
X,1553996588,369394,682
X,1553996589,369219,868
X,1553996590,369077,392
X,1553996590,369349,785
A,1553996590,369199,1455
T,1553996590,2798
R,1553996591,5C00DDFC91
X,1553996592,369561,576
X,1553996593,369562,376
X,1553996593,369486,672
X,1553996594,369495,703
X,1553996594,369648,621
X,1553996595,369927,604
X,1553996596,369148,1386
X,1553996596,368768,887
X,1553996597,369142,642
X,1553996597,369482,752
X,1553996598,369381,663
X,1553996598,369307,825
X,1553996599,369315,528
X,1553996599,369045,1083
X,1553996600,369141,1044
X,1553996601,369205,663
X,1553996601,369265,528
X,1553996602,369254,431
X,1553996602,369365,863
X,1553996603,369457,700
X,1553996603,369326,535
X,1553996604,369294,990
X,1553996605,369287,587
A,1553996605,369376,1159
T,1553996605,2798
R,1553996605,5C00DDFC91
X,1553996607,369075,4477
X,1553996607,364407,21330
X,1553996608,290806,59349
X,1553996608,148602,1108
P,1553996609,4876
X,1553996609,148387,452
X,1553996609,148079,259
X,1553996610,147672,390
X,1553996611,147380,231
X,1553996611,147211,172
X,1553996612,147116,62
X,1553996612,147011,128
X,1553996613,146884,98
X,1553996613,146816,110
X,1553996614,146786,117
O,1553996615,146745,171
O,1553996615,146669,133
O,1553996616,146697,67
O,1553996616,146552,264
O,1553996616,146132,334
O,1553996616,145973,308
O,1553996617,146174,206
O,1553996618,146168,195
O,1553996618,146093,175
O,1553996619,145995,165
O,1553996619,146058,128
O,1553996620,146120,220
O,1553996620,146239,146
O,1553996621,146251,191
O,1553996622,146314,82
O,1553996622,146416,143
O,1553996623,146379,100
O,1553996623,146244,150
O,1553996624,146251,75
O,1553996624,146247,113
O,1553996625,146141,123
O,1553996625,145968,124
O,1553996626,145740,340
O,1553996627,145571,304
O,1553996627,145463,124
O,1553996628,145471,194
O,1553996628,145440,258
O,1553996629,145680,259
O,1553996629,145749,135
O,1553996630,145684,243
O,1553996631,145698,201
O,1553996631,145820,98
O,1553996632,145840,140
O,1553996632,145908,134
O,1553996633,145958,122
O,1553996633,145628,486
O,1553996634,145734,306
O,1553996635,145799,177
