,57,660
X,1559771820,408658,6123
X,1559771820,407948,3042
X,1559771821,407488,6002
X,1559771821,407745,3658
X,1559771822,406623,4461
X,1559771823,406725,3081
X,1559771823,407909,1126
X,1559771824,407988,12386
X,1559771824,408930,13790
X,1559771825,409088,9114
X,1559771825,409702,30502
X,1559771826,411960,6572
X,1559771827,411414,8204
X,1559771827,411787,5569
X,1559771828,411762,5705
X,1559771828,412215,3454
X,1559771829,411974,3000
P,1559771829,5179
X,1559771829,411814,1103
X,1559771830,411969,898
X,1559771831,411877,908
X,1559771831,411461,974
X,1559771832,411028,608
X,1559771832,411133,749
X,1559771833,411522,579
X,1559771833,411723,716
X,1559771834,411848,930
X,1559771834,411885,734
X,1559771835,411909,1653
X,1559771836,411491,830
X,1559771836,411134,529
X,1559771837,411808,543
X,1559771837,411591,597
X,1559771838,411845,982
X,1559771838,411893,639
X,1559771839,411811,840
X,1559771840,411705,548
X,1559771840,411590,428
X,1559771841,411150,1164
X,1559771841,410638,1502
X,1559771842,411377,1143
X,1559771842,411189,705
A,1559771842,411478,2912
T,1559771843,2926
R,1559771843,700D9B753
X,1559771843,411721,674
X,1559771844,412109,1064
X,1559771845,411932,5738
X,1559771845,412203,5003
X,1559771846,411989,101
X,1559771846,412053,384
X,1559771847,411939,839
X,1559771847,411812,567
X,1559771848,411857,443
X,1559771849,411741,998
X,1559771849,411559,3861
X,1559771850,412094,1954
X,1559771850,411779,784
X,1559771851,411578,1269
X,1559771851,411596,1383
X,1559771852,410420,1767
X,1559771853,408316,1789
X,1559771853,409309,1850
X,1559771854,410248,852
X,1559771854,410640,1061
X,1559771855,410509,1469
X,1559771855,410673,1081
X,1559771856,410999,1075
X,1559771857,411374,471
X,1559771857,411471,494
X,1559771858,411591,477
P,1559771858,5181
X,1559771858,411207,816
X,1559771859,410850,1283
X,1559771859,410482,882
X,1559771860,409911,1370
X,1559771860,409482,1520
X,1559771861,409111,2284
X,1559771862,408559,2737
X,1559771862,409830,1557
X,1559771863,410927,1115
X,1559771863,411481,537
X,1559771864,411449,650
X,1559771864,411380,418
X,1559771865,411353,18821
