50063,5233
P,1559460092,5232
P,1559460121,5223
P,1559460150,5232
P,1559460180,5231
P,1559460209,5231
P,1559460238,5231
P,1559460268,5231
P,1559460297,5232
P,1559460326,5232
P,1559460356,5230
P,1559460386,5231
P,1559460415,5230
P,1559460444,5232
P,1559460474,5232
P,1559460503,5233
P,1559460532,5232
P,1559460561,5233
P,1559460591,5229
P,1559460620,5231
P,1559460650,5232
P,1559460680,5232
P,1559460709,5233
P,1559460738,5231
P,1559460767,5232
P,1559460797,5232
P,1559460826,5231
P,1559460855,5233
P,1559460885,5233
P,1559460914,5232
P,1559460944,5234
P,1559460973,5234
P,1559461003,5234
P,1559461032,5231
P,1559461061,5234
P,1559461091,5234
P,1559461120,5234
P,1559461149,5234
P,1559461178,5231
P,1559461208,5233
P,1559461238,5233
P,1559461267,5234
P,1559461297,5230
P,1559461326,5235
P,1559461355,5235
P,1559461384,5235
P,1559461414,5232
P,1559461443,5233
P,1559461472,5234
P,1559461502,5231
P,1559461532,5233
P,1559461561,5233
P,1559461590,5234
P,1559461620,5233
P,1559461649,5234
P,1559461678,5233
P,1559461707,5233
P,1559461737,5234
P,1559461766,5231
P,1559461795,5233
P,1559461826,5235
P,1559461855,5235
P,1559461885,5232
P,1559461914,5234
P,1559461944,5233
P,1559461973,5233
P,1559462002,5233
P,1559462032,5235
P,1559462061,5235
P,1559462090,5234
P,1559462120,5235
P,1559462150,5234
P,1559462179,5235
P,1559462208,5231
P,1559462238,5234
P,1559462267,5233
P,1559462296,5234
P,1559462325,5234
P,1559462355,5233
P,1559462384,5236
E,1559462413,0
