,1557966983,5198
P,1557967012,5199
P,1557967042,5199
P,1557967071,5200
P,1557967100,5199
P,1557967130,5199
P,1557967160,5198
P,1557967189,5200
P,1557967218,5200
P,1557967248,5201
P,1557967277,5198
P,1557967306,5199
P,1557967336,5195
P,1557967365,5199
P,1557967394,5199
P,1557967423,5198
P,1557967454,5197
P,1557967483,5198
P,1557967512,5198
P,1557967541,5198
P,1557967571,5198
P,1557967600,5197
P,1557967629,5196
P,1557967659,5196
P,1557967688,5199
P,1557967717,5191
P,1557967747,5198
P,1557967777,5200
P,1557967806,5198
P,1557967835,5199
P,1557967865,5197
P,1557967894,5200
P,1557967923,5197
P,1557967952,5198
P,1557967982,5199
P,1557968011,5199
P,1557968041,5198
P,1557968071,5199
P,1557968100,5199
D,1557968121,254464
R,1557968121,5C00DDFC91
R,1557968121,5C00DDFC91
R,1557968121,5C00DDFC91
X,1557968123,368826,23413
X,1557968124,367496,11314
X,1557968124,367081,32750
X,1557968125,368554,17099
X,1557968125,368642,2615
X,1557968126,368778,4641
X,1557968126,368915,2421
X,1557968127,369118,3717
X,1557968127,369226,1205
X,1557968128,360015,43232
X,1557968129,288176,17099
P,1557968129,5190
X,1557968129,149085,4852
X,1557968130,148072,857
X,1557968130,147152,348
X,1557968131,147012,261
X,1557968131,146770,169
X,1557968132,146596,249
X,1557968133,146509,130
X,1557968133,146458,103
X,1557968134,146340,195
X,1557968134,146257,115
X,1557968135,146219,162
O,1557968135,146091,143
O,1557968136,145993,121
O,1557968137,145918,115
O,1557968137,145887,89
O,1557968138,145839,94
O,1557968138,145831,121
O,1557968139,145778,89
O,1557968139,145759,115
O,1557968140,145735,62
O,1557968141,145697,73
O,1557968141,145689,89
O,1557968142,145667,144
O,1557968142,145658,80
O,1557968143,145629,130
O,1557968143,145630,92
O,1557968144,145596,189
O,1557968145,145593,127
O,1557968145,145595,140
O,1557968146,145558,82
O,1557968146,145550,79
O,1557968147,145572,86
O,1557968147,145596,79
O,1557968148,145559,85
O,1557968149,145517,112
O,1557968149,145530,46
O,1557968150,145517,87
O,1557968150,145521,95
O,1557968151,145509,50
O,1557968151,145511,112
O,1557968152,145509,101
O,1557968153,145553,155
O,1557968153,145580,97
O,1557968154,145610,83
O,1557968154,145609,139
O,1557968155,145613,78
O,1557968155,145611,118
O,1557968156,145612,106
O,1557968156,145575,93
O,1557968157,145491,73
O,1557968158,145478,103
O,1557968158,145455,112
O,1557968159,145431,170
P,1557968159,5187
O,1557968159,145480,73
O,1557968160,145476,112
O,1557968160,145518,109
O,1557968161,145534,105
O,1557968162,145590,102
O,1557968162,145695,214
O,1557968163,145611,53
O,1557968163,145661,130
O,1557968164,145701,138
O,1557968164,145647,165
O,1557968165,145546,123
O,1557968166,145480,103
O,1557968166,145420,141
O,1557968167,145454,92
O,1557968167,145486,128
O,1557968168,145556,113
O,1557968168,145562,80
O,1557968169,145545,143
