,382517,847
X,1557102904,382636,1080
X,1557102905,382385,640
X,1557102905,382382,643
X,1557102906,382550,813
X,1557102906,382472,1891
X,1557102907,382811,8148
X,1557102908,382857,4129
X,1557102908,382852,1202
X,1557102909,382927,1120
X,1557102909,383081,1108
X,1557102910,383106,6446
X,1557102910,383176,838
X,1557102911,383104,936
X,1557102912,382936,754
A,1557102912,382743,794
T,1557102912,2761
R,1557102912,5C00DDFC91
X,1557102914,382533,820
X,1557102914,382538,755
X,1557102915,382811,723
X,1557102915,382619,1215
X,1557102916,382669,615
X,1557102917,382724,626
X,1557102917,382631,922
X,1557102918,382383,577
X,1557102918,382630,550
X,1557102919,382720,971
X,1557102919,382770,624
X,1557102920,382598,1045
X,1557102921,382772,778
X,1557102921,382899,1118
X,1557102922,382682,1152
P,1557102922,5225
X,1557102922,382653,392
X,1557102923,382548,603
X,1557102923,382718,822
X,1557102924,382740,825
X,1557102925,382682,624
X,1557102925,382841,522
X,1557102926,382972,552
X,1557102926,382650,6107
X,1557102927,382754,1253
X,1557102927,382877,707
X,1557102928,382852,544
A,1557102928,382703,589
T,1557102928,2761
X,1557102930,383219,6538
X,1557102931,383557,1221
X,1557102931,383589,1656
X,1557102932,383548,1420
X,1557102932,383547,7127
X,1557102933,383524,1709
X,1557102933,382919,6189
X,1557102934,383480,4328
X,1557102935,383155,986
X,1557102935,383175,592
X,1557102936,383278,446
X,1557102936,383187,849
X,1557102937,383110,652
X,1557102937,383035,597
X,1557102938,383126,515
X,1557102939,382835,958
X,1557102939,382970,782
X,1557102940,383116,727
X,1557102940,383236,740
X,1557102941,382993,1243
X,1557102941,383081,623
X,1557102942,383151,765
X,1557102943,383178,770
X,1557102943,382989,734
X,1557102944,383122,833
X,1557102944,383441,395
X,1557102944,383435,798
X,1557102944,383165,656
X,1557102945,382900,1078
X,1557102946,382983,783
A,1557102946,383138,606
T,1557102946,2761
R,1557102946,5C00DDFC91
X,1557102947,383145,1231
X,1557102948,383222,738
X,1557102949,383324,660
X,1557102949,383549,1115
X,1557102950,383617,696
X,1557102950,383412,682
X,1557102951,383445,9127
P,1557102951,5223
X,1557102951,383325,5704
X,1557102952,383044,1191
X,1557102953,382784,680
X,1557102953,382827,1292
X,1557102954,382752,7646
X,1557102954,382732,561
X,1557102955,382848,1010
X,1557102955,382971,720
X,1557102956,383110,653
X,1557102957,382923,797
X,1557102957,383092,910
X,1557102958,383251,1040
X,1557102958,382871,2447
X,1557102959,382964,756
X,1557102959,383121,518
X,1557102960,383067,1062
X,1557102961,383159,934
X,1557102961,382942,1427
X,1557102962,383096,688
X,1557102962,383177,580
X,1557102963,383211,749
X,1557102963,382864,589
X,1557102964,383019,10301
X,1557102965,383280,1500
X,1557102965,383242,1732
X,1557102966,383427,1880
X,1557102966,383563,2214
X,1557102967,383466,5427
X,1557102967,383265,1241
X,1557102968,383210,834
X,1557102969,383250,773
X,1557102969,383176,1110
X,1557102970,383011,1714
X,1557102970,383022,837
A,1557102970,383113,885
T,1557102970,2761
