,369272,2050
X,1555020125,369479,4241
X,1555020126,368552,1856
X,1555020127,367125,6364
X,1555020127,369011,7234
X,1555020128,369749,8468
X,1555020128,367533,8177
X,1555020129,369568,3170
X,1555020129,365181,12256
X,1555020129,360609,27908
X,1555020130,361275,10312
X,1555020130,363480,5036
X,1555020131,362289,9023
X,1555020131,363672,6685
X,1555020132,363770,4123
X,1555020132,363243,7105
X,1555020133,366573,6841
X,1555020134,364947,7749
X,1555020134,365784,3940
X,1555020135,365534,5067
X,1555020135,364706,8353
X,1555020136,368744,3467
X,1555020136,367089,3289
X,1555020137,364468,18443
X,1555020138,365055,15844
X,1555020138,365379,8507
X,1555020139,367167,8156
X,1555020139,369804,4192
X,1555020140,370163,5080
X,1555020140,371851,4369
X,1555020141,368813,3417
X,1555020142,367939,8952
X,1555020142,370456,6806
X,1555020143,366444,7029
X,1555020143,368752,5654
X,1555020144,367908,7501
X,1555020144,368288,4388
X,1555020145,368895,2477
X,1555020145,369472,3671
X,1555020146,368886,3745
X,1555020147,368978,2725
X,1555020147,370058,4372
X,1555020148,369975,2604
X,1555020148,369654,2827
X,1555020149,369668,3238
X,1555020149,366910,4292
X,1555020150,369129,1920
X,1555020151,368845,3383
X,1555020151,367811,4420
X,1555020152,368126,3964
P,1555020152,4233
X,1555020152,369181,3927
X,1555020153,369392,1979
X,1555020153,369920,2464
X,1555020154,369284,4086
X,1555020155,368671,3776
X,1555020155,368769,2930
X,1555020156,365458,3014
X,1555020156,369035,3723
X,1555020157,369716,4711
X,1555020157,368046,2745
X,1555020158,367552,4555
X,1555020159,369075,3127
X,1555020159,369208,1896
X,1555020160,369472,2461
X,1555020160,368120,5176
X,1555020161,367597,3656
X,1555020161,365689,8889
X,1555020162,367334,5814
X,1555020163,366327,6662
X,1555020163,364511,4323
X,1555020164,364409,2486
X,1555020164,368345,5847
X,1555020165,369391,2078
X,1555020165,369014,4342
X,1555020166,368193,7942
X,1555020167,368842,3121
X,1555020167,368931,2583
X,1555020168,368065,4282
X,1555020168,368641,5773
X,1555020169,366430,7654
X,1555020169,368009,2879
X,1555020170,369274,2539
X,1555020170,369931,1774
X,1555020170,370058,3028
X,1555020171,371270,1769
X,1555020171,370887,3187
X,1555020172,370877,3627
X,1555020172,370187,2127
X,1555020173,370269,3005
X,1555020173,371572,1578
X,1555020174,371085,2346
X,1555020175,370104,4969
X,1555020175,368156,4771
X,1555020176,365202,6564
X,1555020176,367645,6894
X,1555020177,367434,4403
X,1555020177,366878,11464
X,1555020178,372172,6107
X,1555020179,371334,6346
X,1555020179,372150,4374
X,1555020180,369576,5320
X,1555020180,370441,5186
X,1555020181,370274,4542
P,1555020181,4226
X,1555020181,371958,2693
X,1555020182,371540,5261
X,1555020183,369824,5305
X,1555020183,370027,5096
X,1555020184,369321,5999
X,1555020184,367466,5260
X,1555020185,366948,4124
X,1555020185,365963,4152
X,1555020186,366578,8938
X,1555020187,367151,2282
X,1555020187,367664,3405
X,1555020188,369146,2790
X,1555020188,369588,9592
X,1555020189,368482,9309
X,1555020189,369307,3577
X,1555020190,368413,2034
X,1555020191,366843,3647
X,1555020191,367065,11155
X,1555020192,370928,4520
X,1555020192,368865,4408
X,1555020193,368081,4540
X,1555020193,368675,4150
X,1555020194,370167,3841
X,1555020195,371524,3079
X,1555020195,370164,2745
X,1555020196,371338,2060
X,1555020196,372400,2405
X,1555020197,370464,4218
X,1555020197,369059,4025
X,1555020198,368407,2336
X,1555020198,369252,1632
