,89529,366030,4976
X,1560989529,366774,7443
X,1560989530,366943,7026
X,1560989530,366787,11074
X,1560989531,366631,3295
X,1560989532,366924,5538
X,1560989532,366334,5877
X,1560989532,366848,4143
X,1560989532,366997,6188
X,1560989533,366245,10203
X,1560989533,366374,9739
X,1560989534,366289,8760
X,1560989535,366797,3361
X,1560989535,366438,1507
X,1560989536,367129,8690
X,1560989536,367130,6362
X,1560989537,366785,8364
X,1560989537,366409,5300
X,1560989538,367552,5022
X,1560989539,366923,1486
X,1560989539,366613,2650
X,1560989540,367156,8578
X,1560989540,367129,4877
P,1560989541,5144
X,1560989541,367537,4378
X,1560989541,367435,4384
X,1560989542,366884,1604
X,1560989543,366835,4143
X,1560989543,366840,7135
X,1560989544,367534,8750
X,1560989544,367261,7091
X,1560989545,367281,6734
X,1560989545,366750,4921
X,1560989546,367195,5698
X,1560989547,366607,2290
X,1560989547,366851,3336
X,1560989548,366573,9235
X,1560989548,367168,5977
X,1560989549,366462,7132
X,1560989549,366748,7203
X,1560989550,367000,2221
X,1560989551,367225,5708
X,1560989551,367131,2638
X,1560989552,366845,4722
X,1560989552,366710,4459
X,1560989553,366601,15244
X,1560989553,366741,731
X,1560989554,366907,2250
X,1560989554,366671,7871
X,1560989555,366827,14059
X,1560989556,366923,10525
X,1560989556,366643,3041
X,1560989557,367854,14016
X,1560989557,367213,4914
X,1560989558,366856,1716
X,1560989558,367270,4803
X,1560989559,366919,3980
X,1560989560,367008,1697
X,1560989560,366912,7604
X,1560989561,367014,10415
X,1560989561,366814,6143
X,1560989562,366883,12327
X,1560989562,367315,16374
X,1560989563,366310,20315
X,1560989564,366865,3763
X,1560989564,367115,693
X,1560989565,366966,1521
X,1560989565,367209,7381
X,1560989566,366889,9071
X,1560989566,367126,7464
X,1560989567,367331,12302
X,1560989568,366705,9262
X,1560989568,367227,11615
