1556516450,226048
D,1556516453,225536
D,1556516455,225024
D,1556516456,225280
D,1556516458,222720
D,1556516460,225536
D,1556516463,225280
D,1556516465,225536
P,1556516466,5308
D,1556516467,225280
D,1556516469,225792
D,1556516471,225024
D,1556516474,225536
D,1556516476,225792
D,1556516478,224768
D,1556516480,225536
D,1556516482,225536
D,1556516485,226048
D,1556516487,225280
D,1556516489,226560
D,1556516491,226048
D,1556516493,226304
D,1556516496,224768
P,1556516496,5307
D,1556516497,225792
D,1556516499,225536
D,1556516501,225536
D,1556516503,226048
D,1556516506,224768
D,1556516508,225280
D,1556516510,225024
D,1556516512,224512
D,1556516514,225024
D,1556516517,225536
D,1556516519,223232
D,1556516521,225280
D,1556516523,224768
P,1556516525,5307
D,1556516525,225792
D,1556516528,225280
D,1556516530,224256
D,1556516532,225280
D,1556516534,225536
D,1556516536,225024
D,1556516538,225024
D,1556516540,225792
D,1556516542,226048
D,1556516544,226560
D,1556516547,226048
D,1556516549,224000
D,1556516551,229120
D,1556516553,226560
P,1556516554,5309
D,1556516555,228608
D,1556516558,241408
D,1556516560,230144
D,1556516562,221184
D,1556516564,212224
D,1556516566,222208
D,1556516569,229632
D,1556516571,226048
D,1556516573,230144
D,1556516575,225280
D,1556516577,225536
D,1556516579,226048
D,1556516581,225280
D,1556516583,228352
P,1556516583,5305
D,1556516585,225792
D,1556516587,226048
D,1556516590,227072
D,1556516592,224512
D,1556516594,225280
D,1556516596,224768
D,1556516598,225024
D,1556516601,225536
D,1556516603,226048
D,1556516605,224256
D,1556516607,223488
D,1556516609,222208
D,1556516612,222720
P,1556516614,5307
D,1556516614,227328
D,1556516616,223232
D,1556516618,229888
D,1556516620,223744
D,1556516622,224000
D,1556516624,224000
D,1556516626,225280
D,1556516628,226048
D,1556516630,224512
D,1556516633,225024
D,1556516635,225280
D,1556516637,224512
D,1556516639,225536
D,1556516641,225280
P,1556516643,5306
D,1556516644,224768
D,1556516646,224768
D,1556516648,225024
D,1556516650,225024
D,1556516652,222976
D,1556516655,223488
D,1556516657,225280
D,1556516659,225792
D,1556516661,224256
D,1556516662,225024
D,1556516665,225536
D,1556516667,224768
D,1556516669,224768
D,1556516671,224256
P,1556516672,5304
D,1556516673,226048
D,1556516676,224256
D,1556516678,224512
D,1556516680,224256
D,1556516682,225536
D,1556516684,226304
D,1556516687,225536
D,1556516689,225024
D,1556516691,224512
D,1556516693,225280
D,1556516695,224512
D,1556516698,225280
D,1556516700,224768
P,1556516702,5306
D,1556516702,224768
D,1556516703,225280
D,1556516705,223744
D,1556516708,225280
D,1556516710,224000
D,1556516712,225792
D,1556516714,224768
D,1556516716,226048
D,1556516719,225024
D,1556516721,226048
D,1556516723,225792
D,1556516725,224256
D,1556516727,224768
D,1556516730,224512
P,1556516731,5307
D,1556516732,223744
D,1556516734,225536
D,1556516736,224768
D,1556516738,224512
D,1556516741,225536
D,1556516743,225536
D,1556516744,225280
D,1556516746,224512
D,1556516748,224768
D,1556516751,222208
D,1556516753,222464
D,1556516755,225024
D,1556516757,225536
D,1556516760,225792
P,1556516760,5305
D,1556516762,225280
D,1556516764,225536
D,1556516766,225536
D,1556516768,224768
D,1556516771,226048
D,1556516773,226560
D,1556516775,223744
D,1556516777,224256
D,1556516779,224256
D,1556516782,224768
D,1556516784,221952
D,1556516785,225024
D,1556516787,224256
P,1556516789,5303
D,1556516789,224768
D,1556516792,224768
D,1556516794,225024
D,1556516796,224512
D,1556516798,223744
D,1556516800,226560
D,1556516803,223744
D,1556516805,224000
D,1556516807,224000
D,1556516809,225024
D,1556516811,224512
D,1556516814,224512
D,1556516816,224256
D,1556516818,224512
P,1556516819,5304
D,1556516820,226048
D,1556516822,224256
D,1556516825,225280
D,1556516826,225024
D,1556516828,225024
D,1556516830,226304
D,1556516832,224256
D,1556516835,224256
D,1556516837,223232
D,1556516839,224512
D,1556516841,225280
D,1556516843,224768
D,1556516846,224512
D,1556516848,224768
P,1556516848,5305
D,1556516850,223744
