5C00DDFC91
R,1559159300,5C00DDFC91
R,1559159300,5C00DDFC91
X,1559159301,356013,997
X,1559159302,356106,5567
X,1559159303,356031,1508
X,1559159303,356160,1112
X,1559159304,356206,627
X,1559159304,356097,1292
X,1559159305,355998,772
X,1559159305,356140,784
X,1559159306,356201,1072
X,1559159306,356237,354
X,1559159306,356405,1248
X,1559159307,356467,810
X,1559159307,356289,905
X,1559159308,355250,8102
X,1559159308,356862,29695
X,1559159309,355412,29359
X,1559159310,356027,22076
X,1559159310,354469,22198
X,1559159311,355698,8475
X,1559159311,356207,5764
X,1559159312,357932,15603
X,1559159312,353817,18616
X,1559159313,356735,6155
X,1559159314,355597,5159
X,1559159314,356819,16924
X,1559159315,356409,32337
X,1559159315,354740,31401
X,1559159316,357838,33258
X,1559159316,356995,26646
X,1559159317,357635,27663
X,1559159318,357503,16116
X,1559159318,358353,22226
X,1559159319,354491,18835
X,1559159319,357079,2138
X,1559159320,354625,15757
X,1559159320,357722,23196
X,1559159321,356533,19598
X,1559159322,355813,26730
X,1559159322,355745,19908
X,1559159323,356602,20795
X,1559159323,355828,23011
X,1559159324,356432,13006
X,1559159324,356414,25296
X,1559159325,355766,21543
X,1559159325,358233,37741
X,1559159326,358079,16980
P,1559159326,5274
X,1559159327,356749,3585
X,1559159327,356792,9732
X,1559159328,356632,1623
X,1559159328,356502,1010
X,1559159329,357024,11096
X,1559159329,355876,21699
X,1559159330,356015,12452
X,1559159331,356545,16928
X,1559159331,353134,26656
X,1559159332,358273,22143
X,1559159332,354986,13857
X,1559159333,355377,12170
X,1559159333,353948,42162
X,1559159334,355679,30012
X,1559159335,355315,38006
X,1559159335,356459,21998
X,1559159336,355496,35172
X,1559159336,355671,14274
X,1559159337,356846,6800
X,1559159337,355604,14912
X,1559159338,356378,1575
X,1559159339,356375,1163
X,1559159339,356248,1963
X,1559159340,356366,3916
X,1559159340,356726,1560
X,1559159341,356677,7563
X,1559159341,357302,10756
X,1559159342,357207,19960
X,1559159343,356171,35212
X,1559159343,355701,46163
X,1559159344,356475,40401
X,1559159344,357971,21777
X,1559159345,355254,11047
X,1559159345,355917,3861
X,1559159346,356364,5475
X,1559159347,357868,18394
X,1559159347,356492,25165
X,1559159347,359567,33016
X,1559159347,354570,51698
X,1559159348,356006,26189
X,1559159348,356710,16372
X,1559159349,356768,25629
X,1559159349,358054,31521
X,1559159350,354960,14562
X,1559159351,355987,14418
X,1559159351,354931,16893
X,1559159352,355113,19610
X,1559159352,355832,17623
X,1559159353,354834,14816
X,1559159353,354078,26986
X,1559159354,354991,22317
X,1559159355,355502,29919
X,1559159355,354910,29639
P,1559159356,5273
X,1559159356,355514,19938
X,1559159356,356098,17235
