H,1552002300,147519
T,1552002300,2801
U,1552002300,46975
X,1552002301,412835,1016
X,1552002301,412855,1095
X,1552002302,413607,1252
X,1552002303,414174,441
X,1552002303,414019,410
X,1552002304,414153,585
X,1552002304,414765,1031
X,1552002305,414799,869
X,1552002305,415024,610
X,1552002306,414924,1740
X,1552002307,415019,591
X,1552002307,414866,431
X,1552002308,414788,659
X,1552002308,414665,513
X,1552002309,414655,518
X,1552002309,414599,459
X,1552002310,414585,458
X,1552002311,414551,523
X,1552002311,414432,400
X,1552002312,414426,518
X,1552002312,414084,1158
X,1552002313,414122,785
X,1552002313,414218,689
X,1552002314,414131,414
X,1552002314,414400,874
X,1552002315,414233,4277
X,1552002316,413563,1389
X,1552002316,413636,1574
X,1552002317,413915,1126
X,1552002317,414049,1726
X,1552002318,413496,1035
X,1552002318,413665,1271
X,1552002319,413367,1482
X,1552002320,413481,872
A,1552002320,414455,1543
T,1552002320,2801
U,1552002320,46975
X,1552002322,413944,1162
X,1552002322,413656,1118
X,1552002323,413996,837
X,1552002323,413413,371
X,1552002324,413310,597
X,1552002324,413202,1020
X,1552002325,412835,1702
P,1552002325,5092
X,1552002326,412328,1912
X,1552002326,412663,871
X,1552002327,413995,1146
X,1552002327,414414,623
X,1552002328,414458,1015
X,1552002328,414466,500
X,1552002329,414145,759
X,1552002330,413566,563
X,1552002330,413667,1110
X,1552002331,414280,668
X,1552002331,414055,655
X,1552002332,414179,728
X,1552002332,413871,847
X,1552002333,413325,1099
X,1552002334,413466,1122
X,1552002334,414158,457
X,1552002335,414215,641
X,1552002335,414183,834
X,1552002336,414520,1034
X,1552002336,414316,599
X,1552002337,414288,1024
X,1552002338,414287,604
X,1552002338,414253,1616
X,1552002339,414751,413
X,1552002339,414722,602
X,1552002340,414564,766
A,1552002340,414077,2088
T,1552002340,2801
U,1552002340,46975
X,1552002341,414421,601
X,1552002341,414373,622
X,1552002342,414482,1483
X,1552002342,414624,1243
X,1552002343,414551,765
X,1552002344,414658,606
X,1552002344,414829,412
X,1552002345,414795,589
X,1552002345,414733,976
X,1552002346,414576,489
X,1552002346,414499,1040
X,1552002347,414302,1030
X,1552002348,414330,1026
X,1552002348,414502,654
X,1552002349,414451,562
X,1552002349,414596,726
X,1552002350,414588,1088
X,1552002350,414683,612
X,1552002351,414672,663
X,1552002352,414400,388
X,1552002352,413976,588
X,1552002353,414176,497
X,1552002353,414329,860
X,1552002354,414395,598
P,1552002354,5095
X,1552002354,414452,668
X,1552002355,414613,257
A,1552002355,414509,853
T,1552002355,2801
U,1552002355,46975
X,1552002357,413794,971
X,1552002357,414372,686
X,1552002358,414437,914
X,1552002359,414508,771
X,1552002359,414650,466
X,1552002360,414925,1056
X,1552002360,414317,2121
X,1552002361,412220,1628
X,1552002361,412802,2036
X,1552002362,413176,3580
X,1552002363,413636,3805
X,1552002363,413300,1934
X,1552002364,413922,3869
X,1552002364,414227,1977
X,1552002365,415043,1692
X,1552002365,414623,638
X,1552002366,414526,658
X,1552002367,414607,515
X,1552002367,414324,825
X,1552002368,413793,983
X,1552002368,412674,925
X,1552002369,413875,1383
X,1552002369,414612,499
X,1552002370,414612,1572
X,1552002371,413981,5463
X,1552002371,414603,939
X,1552002372,414936,910
X,1552002372,414983,695
X,1552002373,414795,565
X,1552002373,414190,806
X,1552002374,413869,1129
X,1552002375,414230,1087
X,1552002375,414734,757
X,1552002376,414845,725
X,1552002376,414803,2319
X,1552002377,415103,2436
X,1552002377,415021,1354
X,1552002378,415048,634
A,1552002378,414452,2374
T,1552002378,2801
U,1552002378,46975
X,1552002380,413928,7635
X,1552002380,413903,3896
X,1552002381,413786,1734
X,1552002382,414670,650
X,1552002382,414536,1242
X,1552002382,414595,804
X,1552002382,414565,889
X,1552002383,414652,1217
P,1552002383,5091
X,1552002383,414518,1266
X,1552002384,414261,786
X,1552002385,414272,1348
X,1552002385,414554,810
X,1552002386,414854,748
X,1552002386,415076,925
X,1552002387,414514,1799
X,1552002387,414601,1599
X,1552002388,414743,1018
X,1552002389,414749,572
X,1552002389,414747,760
X,1552002390,414488,1049
X,1552002390,414544,1063
X,1552002391,414696,955
X,1552002391,414790,938
X,1552002392,414988,797
X,1552002393,415098,1620
X,1552002393,415027,3254
X,1552002394,414887,1898
