0432,200448
D,1563078434,194816
D,1563078436,197632
D,1563078438,195328
D,1563078440,202496
D,1563078443,207872
D,1563078444,199936
D,1563078446,199168
D,1563078448,199168
D,1563078450,201984
D,1563078453,199424
D,1563078455,200704
P,1563078455,5081
D,1563078457,199168
D,1563078459,199168
D,1563078462,200704
D,1563078464,196352
D,1563078466,199424
D,1563078468,198656
D,1563078470,198400
D,1563078473,199168
D,1563078475,198400
D,1563078477,199936
D,1563078479,198656
D,1563078481,198912
D,1563078484,200448
P,1563078485,5081
D,1563078485,199424
D,1563078487,199168
D,1563078489,199168
D,1563078491,198656
D,1563078494,199424
D,1563078496,199168
D,1563078498,198912
D,1563078500,198656
D,1563078502,202496
D,1563078505,199424
D,1563078507,198656
D,1563078509,197376
D,1563078511,201728
D,1563078513,199424
P,1563078514,5081
D,1563078516,198912
D,1563078518,199936
D,1563078520,202752
D,1563078522,205312
D,1563078524,199680
D,1563078526,198912
D,1563078528,198912
D,1563078530,199680
D,1563078532,199424
D,1563078534,199424
D,1563078537,199424
D,1563078539,202240
D,1563078541,199424
D,1563078543,199680
P,1563078544,5081
D,1563078545,199168
D,1563078548,199936
D,1563078550,199936
D,1563078552,200192
D,1563078554,198912
D,1563078556,199680
D,1563078559,199424
D,1563078561,200704
D,1563078563,202240
D,1563078565,198912
D,1563078567,199936
D,1563078569,207616
D,1563078571,199680
P,1563078573,5081
D,1563078573,198400
P,1563078603,5082
P,1563078632,5082
P,1563078661,5081
P,1563078690,5081
P,1563078720,5082
P,1563078749,5079
P,1563078778,5080
P,1563078808,5078
P,1563078838,5081
P,1563078867,5079
P,1563078896,5079
P,1563078926,5082
P,1563078955,5080
P,1563078984,5080
P,1563079014,5082
P,1563079043,5082
P,1563079072,5082
P,1563079101,5079
P,1563079132,5080
P,1563079161,5081
P,1563079190,5081
P,1563079220,5082
