556572322,386665,1570
T,1556572322,2815
R,1556572322,5C00DDFC91
X,1556572324,386464,589
P,1556572324,5302
X,1556572324,386757,1271
X,1556572325,387236,924
X,1556572326,386295,655
X,1556572326,386433,1335
X,1556572327,386531,915
X,1556572327,386349,1088
X,1556572328,386089,653
X,1556572328,386489,671
X,1556572329,387183,940
X,1556572330,387262,626
X,1556572330,386945,614
X,1556572331,386695,1000
X,1556572331,387251,580
X,1556572332,387498,610
X,1556572332,387295,1235
X,1556572333,387040,845
X,1556572334,386863,688
X,1556572334,386488,504
X,1556572335,386172,569
X,1556572335,385973,717
X,1556572336,386063,841
X,1556572336,386094,832
X,1556572337,386115,626
A,1556572337,386637,1525
T,1556572337,2815
R,1556572337,5C00DDFC91
X,1556572339,386771,1081
X,1556572339,387194,1177
X,1556572340,387387,1583
X,1556572341,386836,616
X,1556572341,387003,1015
X,1556572342,386729,1037
X,1556572342,386558,908
X,1556572343,386384,911
X,1556572343,386779,834
X,1556572344,386692,660
X,1556572344,386871,1479
X,1556572344,386295,619
X,1556572345,386140,643
X,1556572345,385915,933
X,1556572346,386072,1093
X,1556572346,386238,1820
X,1556572347,386141,568
X,1556572348,386107,410
X,1556572348,386517,582
X,1556572349,386528,865
X,1556572349,386485,734
X,1556572350,386456,808
X,1556572350,386119,762
X,1556572351,386089,642
X,1556572352,386067,921
X,1556572352,385994,698
X,1556572353,386126,444
X,1556572353,386180,827
A,1556572353,386320,921
P,1556572353,5267
T,1556572353,2815
R,1556572354,5C00DDFC91
X,1556572355,386542,1483
X,1556572356,386630,1005
X,1556572356,387021,444
X,1556572357,387098,1035
X,1556572358,386991,588
X,1556572358,386986,649
X,1556572359,387262,539
X,1556572359,387323,772
X,1556572360,386983,828
X,1556572360,386516,1326
X,1556572361,386561,650
X,1556572361,386562,423
X,1556572362,386534,706
X,1556572363,386105,1049
X,1556572363,386145,712
X,1556572364,386724,948
X,1556572364,387029,694
X,1556572365,387556,782
X,1556572365,386533,1059
X,1556572366,386076,550
X,1556572367,386271,524
X,1556572367,386598,645
X,1556572368,386575,585
X,1556572368,386488,595
X,1556572369,386196,645
X,1556572369,386058,641
A,1556572369,386696,1498
T,1556572370,2815
R,1556572370,5C00DDFC91
X,1556572371,386064,587
X,1556572372,385993,498
X,1556572373,385993,698
X,1556572373,385936,580
X,1556572374,386229,765
X,1556572374,386195,502
X,1556572375,386096,584
X,1556572375,386067,424
X,1556572376,386290,558
X,1556572377,386719,1038
X,1556572377,386627,858
X,1556572378,386115,526
X,1556572378,386120,582
X,1556572379,386098,344
X,1556572379,386144,642
X,1556572380,386700,1120
X,1556572381,387334,1134
X,1556572381,386724,825
X,1556572382,386615,666
X,1556572382,387012,1035
X,1556572383,386632,899
X,1556572383,386764,731
P,1556572383,5300
X,1556572384,386728,953
X,1556572384,386601,964
A,1556572384,386301,828
T,1556572385,2815
R,1556572385,5C00DDFC91
X,1556572385,385915,850
X,1556572386,386123,1058
X,1556572387,386036,770
X,1556572387,386141,628
X,1556572388,385825,587
X,1556572388,385974,782
X,1556572389,386288,1194
X,1556572389,386355,1049
