,408181,1530
X,1551203749,407639,1064
X,1551203750,406369,2622
X,1551203750,407471,1359
X,1551203751,407362,1605
X,1551203752,407842,1521
X,1551203752,408756,498
X,1551203753,408451,738
X,1551203753,408230,545
X,1551203754,408582,1615
X,1551203754,407360,1563
X,1551203755,407400,4584
X,1551203756,407698,2452
X,1551203756,407625,1104
X,1551203757,407963,1375
X,1551203757,406892,1556
X,1551203758,405429,1673
X,1551203758,406523,2807
X,1551203759,405943,2498
X,1551203760,406253,2540
X,1551203760,407574,2141
X,1551203761,406697,2332
X,1551203761,406288,2837
X,1551203762,406925,7384
X,1551203762,407079,7400
X,1551203763,406552,14529
X,1551203763,407748,1979
X,1551203763,407245,1201
X,1551203764,405459,3673
X,1551203764,407886,1561
X,1551203765,408157,1031
X,1551203765,406713,1110
X,1551203766,407801,909
P,1551203766,5147
X,1551203766,407989,1273
X,1551203767,407957,594
X,1551203768,407719,1459
X,1551203768,407770,980
X,1551203769,407376,1297
X,1551203769,407476,965
X,1551203770,407048,1565
X,1551203770,407133,1553
X,1551203771,407495,808
X,1551203772,407219,1779
X,1551203772,407320,2238
X,1551203773,407846,1157
X,1551203773,407432,1249
X,1551203774,407405,1408
X,1551203774,407147,2302
X,1551203775,408259,1132
X,1551203776,407889,7120
X,1551203776,407836,12139
X,1551203777,407168,12150
X,1551203777,406347,10346
X,1551203778,407426,3528
X,1551203778,405884,19713
X,1551203779,407184,53508
X,1551203780,403702,49971
X,1551203780,406568,15919
X,1551203781,402432,21638
X,1551203781,406819,54118
X,1551203782,401726,20453
X,1551203782,401873,45434
X,1551203783,396081,42685
X,1551203784,397882,60416
X,1551203784,406480,34893
X,1551203785,403650,8347
X,1551203785,401142,44205
X,1551203786,400978,6134
X,1551203786,400726,4775
X,1551203787,402263,6530
X,1551203788,402713,6646
X,1551203788,402400,5856
X,1551203789,401549,1841
X,1551203789,402823,4890
X,1551203790,401137,8269
X,1551203790,408199,41681
X,1551203791,391470,56942
X,1551203792,392450,8199
X,1551203792,401094,14489
X,1551203793,399936,6735
X,1551203793,399756,56880
X,1551203794,406259,43932
X,1551203794,403467,6518
X,1551203795,403132,5125
X,1551203795,404574,4930
X,1551203796,404419,8445
P,1551203796,5146
X,1551203797,403229,26469
X,1551203797,407715,20319
X,1551203798,405569,34481
X,1551203798,405104,11163
X,1551203799,405143,2439
X,1551203799,405379,1939
X,1551203800,405923,1828
X,1551203801,405995,948
X,1551203801,405815,6524
X,1551203802,405031,36210
X,1551203802,403796,12097
X,1551203803,405974,6963
X,1551203803,405554,9024
X,1551203804,405868,5950
X,1551203804,405705,4595
X,1551203804,404414,4050
X,1551203805,403781,3931
X,1551203805,405860,2214
X,1551203806,405575,2786
X,1551203806,404584,2667
X,1551203807,404973,2314
X,1551203808,405026,2738
X,1551203808,404860,2102
X,1551203809,405977,1638
X,1551203809,405811,1725
X,1551203810,405378,2007
X,1551203810,404769,3962
X,1551203811,405495,2047
X,1551203812,405197,3282
X,1551203812,405017,2530
X,1551203813,405962,2149
X,1551203813,405952,1917
X,1551203814,405265,2222
X,1551203814,406428,1410
X,1551203815,406948,2580
X,1551203816,407048,1289
X,1551203816,406913,1294
X,1551203817,406361,1557
X,1551203817,405755,1276
X,1551203818,406338,1660
X,1551203818,406356,1068
X,1551203819,406756,1462
X,1551203819,406029,1550
X,1551203820,406564,1834
X,1551203821,406091,2085
X,1551203821,404408,8113
X,1551203822,405357,10305
X,1551203822,407144,1435
X,1551203823,407529,2089
X,1551203823,407370,1806
X,1551203824,406088,4123
X,1551203825,407282,1634
X,1551203825,407309,886
P,1551203825,5147
X,1551203826,407107,1215
X,1551203826,407424,6078
X,1551203827,406385,2503
X,1551203827,406014,17482
X,1551203828,405900,2275
X,1551203829,406718,1531
X,1551203829,406192,1133
X,1551203830,406868,1522
X,1551203830,405285,2241
X,1551203831,404880,2257
X,1551203831,406200,1301
X,1551203832,406299,4299
X,1551203833,405425,1760
X,1551203833,406798,1998
X,1551203834,406839,2035
X,1551203834,406321,3889
X,1551203835,406887,2733
X,1551203835,406739,1579
X,1551203836,406796,3068
X,1551203837,406950,1063
