H,1553398597,147519
U,1553398597,46975
X,1553398598,420533,839
X,1553398599,420534,513
P,1553398599,4957
X,1553398599,420466,538
X,1553398600,420405,596
X,1553398601,420495,1035
X,1553398601,420709,640
X,1553398602,420498,708
X,1553398602,420492,580
X,1553398603,420291,9395
X,1553398603,420184,1567
X,1553398604,420317,1578
X,1553398604,420131,861
X,1553398604,420088,737
X,1553398605,420047,881
X,1553398605,419780,2963
X,1553398606,420676,1776
X,1553398606,420333,1463
X,1553398607,420198,852
X,1553398607,420124,891
X,1553398608,420059,574
X,1553398609,420122,640
X,1553398609,420214,748
X,1553398610,420341,736
X,1553398610,420223,599
X,1553398611,420189,773
X,1553398611,420162,778
X,1553398612,420126,647
A,1553398612,420283,662
T,1553398612,2792
U,1553398612,46975
X,1553398614,420315,677
X,1553398615,420289,551
X,1553398615,420242,508
X,1553398616,420247,485
X,1553398616,420299,727
X,1553398617,420443,722
X,1553398617,420374,823
X,1553398618,420276,788
X,1553398619,420317,694
X,1553398619,420260,465
X,1553398620,420266,1005
X,1553398620,420408,767
X,1553398621,420394,727
X,1553398621,420318,686
X,1553398622,420383,622
X,1553398623,420299,627
X,1553398623,420314,671
X,1553398624,420449,796
X,1553398624,420533,1032
X,1553398625,420485,561
X,1553398625,420444,526
X,1553398626,420349,458
A,1553398626,420345,243
T,1553398626,2792
U,1553398626,46975
X,1553398628,420508,884
P,1553398628,4968
X,1553398628,420506,619
X,1553398629,420456,578
X,1553398630,420433,656
X,1553398630,420510,899
X,1553398631,420617,921
X,1553398631,421044,748
X,1553398632,420926,650
X,1553398632,420840,495
X,1553398633,420736,510
X,1553398634,420682,906
X,1553398634,420913,1635
X,1553398635,421066,466
X,1553398635,420918,669
X,1553398636,420961,829
X,1553398636,420829,595
X,1553398637,420784,507
X,1553398638,420848,691
X,1553398638,420923,571
X,1553398639,420816,563
X,1553398639,420803,706
A,1553398639,420760,633
T,1553398639,2792
U,1553398640,46975
X,1553398641,420908,698
X,1553398642,420875,654
X,1553398642,420792,438
X,1553398643,420768,471
X,1553398643,420701,630
X,1553398644,420779,875
X,1553398645,420856,706
X,1553398645,420865,671
X,1553398645,420787,444
X,1553398645,420741,558
X,1553398646,420731,593
X,1553398646,420641,812
X,1553398647,420791,731
X,1553398648,420797,799
X,1553398648,420662,500
X,1553398649,420612,721
X,1553398649,420580,606
X,1553398650,420616,900
X,1553398650,420740,1172
X,1553398651,420733,557
X,1553398652,420674,753
A,1553398652,420745,328
T,1553398652,2792
U,1553398652,46975
X,1553398654,420671,929
X,1553398654,420822,1170
X,1553398655,420749,634
X,1553398655,420735,747
X,1553398656,420721,821
X,1553398656,420683,954
X,1553398657,420787,977
P,1553398657,4969
X,1553398658,420908,828
X,1553398658,420790,717
X,1553398659,420771,682
X,1553398659,420720,573
X,1553398660,420612,732
X,1553398660,420656,1034
X,1553398661,420798,814
X,1553398661,420723,861
X,1553398662,420659,632
X,1553398663,420642,528
X,1553398663,420568,535
X,1553398664,420574,913
X,1553398664,421241,3834
X,1553398665,420120,2374
X,1553398665,420514,368
X,1553398666,420491,564
X,1553398667,420454,496
A,1553398667,420678,454
T,1553398667,2792
U,1553398667,46975
X,1553398669,420636,614
X,1553398669,420454,747
X,1553398670,420397,576
X,1553398670,420391,568
X,1553398671,420338,575
X,1553398671,420389,855
X,1553398672,420550,735
X,1553398673,420451,881
X,1553398673,420389,640
X,1553398674,420383,572
X,1553398674,420245,905
X,1553398675,420337,1020
X,1553398675,420496,1156
X,1553398676,420409,927
X,1553398677,420405,631
X,1553398677,420457,636
X,1553398678,420402,481
X,1553398678,420438,834
X,1553398679,420589,1005
X,1553398679,420575,1134
X,1553398680,420490,997
X,1553398681,420488,871
X,1553398681,420401,577
X,1553398682,420418,966
A,1553398682,420426,391
T,1553398682,2792
U,1553398682,46975
X,1553398684,420418,472
X,1553398684,420399,678
X,1553398685,420416,374
X,1553398685,420370,572
X,1553398686,420460,694
X,1553398686,420575,761
X,1553398686,420570,681
P,1553398686,4967
X,1553398687,420555,626
X,1553398687,420564,479
X,1553398688,420503,410
X,1553398688,420506,836
X,1553398689,420617,740
X,1553398689,420653,691
X,1553398690,420582,571
