3,5C00DDFC91
R,1560652893,5C00DDFC91
X,1560652895,271187,13467
X,1560652895,151235,1669
X,1560652896,150598,3027
X,1560652896,150476,708
X,1560652897,150308,442
X,1560652897,150194,455
X,1560652898,149955,218
X,1560652899,149823,335
X,1560652899,149714,117
X,1560652899,149687,277
X,1560652899,149667,114
X,1560652900,149652,128
O,1560652900,149626,129
O,1560652901,149604,111
O,1560652902,149600,133
O,1560652902,149611,133
O,1560652903,149599,219
O,1560652903,149590,365
O,1560652904,149526,284
O,1560652904,149524,326
O,1560652905,149483,311
O,1560652906,149425,477
O,1560652906,149469,187
O,1560652907,149493,248
P,1560652907,5126
O,1560652907,149476,116
O,1560652908,149482,82
O,1560652908,149469,169
O,1560652909,149435,133
O,1560652910,149384,115
O,1560652910,149404,117
O,1560652911,149416,90
O,1560652911,149410,101
O,1560652912,149314,140
O,1560652912,149313,116
O,1560652913,149315,161
O,1560652914,149246,124
O,1560652914,149394,125
O,1560652915,149378,146
O,1560652915,149366,132
O,1560652916,149328,132
O,1560652916,149354,238
O,1560652917,149357,171
O,1560652917,149352,96
O,1560652918,149301,260
O,1560652919,149162,161
O,1560652919,149247,123
O,1560652920,149268,139
O,1560652920,149211,215
O,1560652921,149176,282
O,1560652921,149243,99
O,1560652922,149313,179
O,1560652923,149337,130
O,1560652923,149309,132
O,1560652924,149270,166
O,1560652924,149321,107
O,1560652925,149275,83
O,1560652925,149350,152
O,1560652926,149330,86
O,1560652927,149261,133
O,1560652927,149283,129
O,1560652928,149262,175
O,1560652928,149229,130
O,1560652929,149262,105
O,1560652929,149205,66
O,1560652930,149178,131
O,1560652931,149205,92
O,1560652931,149202,51
O,1560652932,149183,85
O,1560652932,149222,91
O,1560652933,149211,86
O,1560652933,149238,139
O,1560652934,149253,88
O,1560652935,149263,122
O,1560652935,149275,138
O,1560652936,149234,111
O,1560652936,149215,70
