99898,209408
D,1554099900,208896
D,1554099902,208384
D,1554099904,208896
D,1554099907,209408
D,1554099909,209408
D,1554099911,208640
P,1554099912,4820
D,1554099913,209408
D,1554099915,208640
D,1554099918,208896
D,1554099920,209152
D,1554099921,209152
D,1554099923,210432
D,1554099925,208640
D,1554099928,208896
D,1554099930,209408
D,1554099932,209152
D,1554099934,209920
D,1554099936,208640
D,1554099939,209664
P,1554099941,4823
D,1554099941,208640
D,1554099943,209152
D,1554099945,208896
D,1554099947,208896
D,1554099950,209664
D,1554099952,209152
D,1554099954,208896
D,1554099956,211456
D,1554099958,209664
D,1554099961,208640
D,1554099962,209664
D,1554099964,208128
D,1554099966,208384
D,1554099968,209920
P,1554099970,4824
D,1554099971,209408
D,1554099973,209408
D,1554099975,208896
D,1554099977,208896
D,1554099979,209664
D,1554099982,209152
D,1554099984,209152
D,1554099986,208896
D,1554099988,208640
D,1554099990,208896
D,1554099993,209152
D,1554099995,207616
D,1554099997,208640
D,1554099999,209152
P,1554100000,4824
D,1554100001,209664
D,1554100003,210944
D,1554100005,209408
D,1554100007,208896
D,1554100009,209664
D,1554100011,209408
D,1554100014,208640
D,1554100016,208896
D,1554100018,208640
D,1554100020,208896
D,1554100022,209664
D,1554100025,208896
D,1554100027,208640
P,1554100029,4823
D,1554100029,208896
D,1554100031,208640
D,1554100033,208384
D,1554100036,209664
D,1554100038,209408
D,1554100040,209152
D,1554100042,208384
D,1554100044,209664
D,1554100046,209152
D,1554100048,209408
D,1554100050,209664
D,1554100052,209664
D,1554100055,211712
D,1554100057,209408
P,1554100058,4823
D,1554100059,208896
D,1554100061,209152
D,1554100063,206592
D,1554100066,209408
D,1554100068,209408
D,1554100070,209152
D,1554100072,209920
D,1554100074,208896
D,1554100077,208640
D,1554100079,208128
D,1554100081,209664
D,1554100083,209920
D,1554100084,209152
D,1554100087,208384
P,1554100087,4822
D,1554100089,206080
D,1554100091,212736
D,1554100093,209408
D,1554100095,214528
D,1554100098,208896
D,1554100100,210432
D,1554100102,208896
D,1554100104,207872
D,1554100106,209408
D,1554100109,208640
D,1554100111,207616
D,1554100113,213504
D,1554100115,204288
P,1554100117,4823
D,1554100117,206080
D,1554100120,209920
D,1554100122,209152
D,1554100124,208128
D,1554100125,203776
D,1554100127,208896
D,1554100130,211200
D,1554100132,219392
D,1554100134,208640
D,1554100136,207360
D,1554100138,207872
D,1554100141,201728
D,1554100143,208640
D,1554100145,208896
P,1554100146,4822
D,1554100147,207104
D,1554100149,208384
D,1554100152,207360
D,1554100154,206592
D,1554100156,212224
D,1554100158,208384
D,1554100160,204800
D,1554100163,208384
D,1554100165,213248
D,1554100166,209664
D,1554100168,209920
D,1554100170,204544
D,1554100173,209152
D,1554100175,208384
P,1554100175,4820
D,1554100177,208384
D,1554100179,210944
D,1554100181,210688
D,1554100184,209408
D,1554100186,209408
D,1554100188,209920
D,1554100190,209920
D,1554100192,214784
D,1554100195,208128
D,1554100197,209920
D,1554100199,209920
D,1554100201,212480
D,1554100203,208384
P,1554100206,4823
D,1554100206,210432
D,1554100207,209152
D,1554100209,212736
D,1554100211,209664
D,1554100213,210176
D,1554100216,208896
D,1554100218,217856
D,1554100220,207360
D,1554100222,210688
D,1554100224,209408
D,1554100227,214528
D,1554100229,209920
D,1554100231,201216
D,1554100233,209152
P,1554100235,4823
D,1554100235,211456
D,1554100238,208384
D,1554100240,207616
D,1554100242,209408
D,1554100244,209920
D,1554100246,208896
D,1554100248,210432
D,1554100250,209152
D,1554100252,209408
D,1554100254,209408
D,1554100256,208896
D,1554100259,212992
D,1554100261,210944
D,1554100263,209408
P,1554100264,4822
D,1554100265,205568
D,1554100268,209920
D,1554100270,221440
D,1554100272,204544
D,1554100274,207616
D,1554100276,207872
D,1554100279,206848
D,1554100281,208896
D,1554100283,209408
D,1554100285,209920
D,1554100287,210688
D,1554100289,210176
D,1554100291,209152
P,1554100293,4821
D,1554100293,213504
D,1554100295,209152
D,1554100297,209152
D,1554100300,209920
D,1554100302,209152
D,1554100304,209408
D,1554100306,209920
D,1554100308,208128
D,1554100311,209152
D,1554100313,209152
D,1554100315,208896
D,1554100317,209408
D,1554100319,208896
D,1554100322,209408
P,1554100323,4820
D,1554100324,209152
D,1554100326,209152
D,1554100328,209152
D,1554100330,208128
D,1554100332,209408
D,1554100334,209152
D,1554100336,210432
