11563932333,144475,79
O,1563932333,144452,97
O,1563932334,144452,88
O,1563932334,144438,112
O,1563932335,144394,115
O,1563932336,144375,84
O,1563932336,144398,141
O,1563932337,144398,142
O,1563932337,144390,127
O,1563932338,144426,127
O,1563932338,144409,87
O,1563932339,144409,110
O,1563932340,144422,154
O,1563932340,144436,140
O,1563932341,144389,160
O,1563932341,144416,84
O,1563932342,144411,121
O,1563932342,144418,84
O,1563932343,144423,127
O,1563932344,144414,99
O,1563932344,144416,120
O,1563932345,144386,89
P,1563932345,5077
O,1563932345,144349,145
O,1563932346,144381,73
O,1563932346,144348,102
O,1563932347,144371,105
O,1563932347,144402,73
O,1563932348,144421,80
O,1563932348,144415,132
O,1563932348,144362,160
O,1563932349,144368,71
O,1563932349,144378,114
O,1563932350,144404,113
O,1563932350,144415,195
O,1563932351,144415,92
O,1563932352,144426,103
O,1563932352,144444,118
O,1563932353,144412,135
O,1563932353,144438,131
O,1563932354,144454,78
O,1563932354,144433,81
O,1563932355,144455,104
O,1563932356,144434,147
O,1563932356,144450,71
O,1563932357,144434,122
O,1563932357,144425,156
O,1563932358,144422,153
O,1563932358,144418,136
O,1563932359,144447,45
O,1563932360,144465,128
O,1563932360,144456,165
O,1563932361,144421,144
O,1563932361,144443,160
O,1563932362,144437,168
O,1563932362,144451,68
O,1563932363,144433,89
O,1563932364,144434,146
O,1563932364,144421,80
O,1563932365,144430,71
O,1563932365,144440,105
O,1563932366,144425,93
O,1563932366,144428,98
O,1563932367,144416,116
O,1563932368,144422,82
