,1552166426,417831,540
X,1552166426,417145,844
X,1552166427,417340,855
X,1552166428,417330,717
X,1552166428,417394,1143
X,1552166429,417733,1093
X,1552166429,418156,717
A,1552166429,417856,1478
T,1552166429,2827
U,1552166430,46975
X,1552166431,418210,439
X,1552166432,418375,1039
X,1552166432,418565,1073
X,1552166433,418468,917
X,1552166433,418571,6682
X,1552166434,418299,1276
X,1552166435,417928,907
X,1552166435,417538,756
X,1552166436,417271,1147
X,1552166436,417890,827
X,1552166437,418472,1049
X,1552166437,418788,905
X,1552166438,418654,630
X,1552166439,418087,491
X,1552166439,418089,729
X,1552166440,418321,951
X,1552166440,418211,979
X,1552166441,418150,691
X,1552166441,418067,705
X,1552166442,417866,3120
X,1552166443,418004,1175
X,1552166443,418032,949
X,1552166444,417859,646
X,1552166444,417769,635
X,1552166445,417663,740
X,1552166445,417772,897
X,1552166446,417960,890
X,1552166447,418012,1091
X,1552166447,417963,849
A,1552166447,418070,1250
T,1552166447,2827
U,1552166448,46975
X,1552166449,417939,1026
X,1552166450,417880,992
X,1552166450,418180,1207
X,1552166451,418122,281
X,1552166451,417447,686
X,1552166452,417824,811
X,1552166452,417513,1981
X,1552166453,416879,1551
X,1552166454,417555,842
P,1552166454,5078
X,1552166454,417011,1162
X,1552166455,416583,2467
X,1552166455,415384,4960
X,1552166456,417780,1728
X,1552166456,415786,4454
X,1552166457,413886,7611
X,1552166458,415437,1841
X,1552166458,416603,1904
X,1552166458,417604,1156
X,1552166458,417620,753
X,1552166459,417890,859
X,1552166459,418238,1076
X,1552166460,418221,727
X,1552166461,418173,722
X,1552166461,418278,707
X,1552166462,418061,659
X,1552166462,418018,958
X,1552166463,418229,861
X,1552166463,418326,1129
X,1552166464,418517,944
X,1552166465,418494,646
X,1552166465,418041,612
X,1552166466,417657,1807
X,1552166466,418243,1911
X,1552166467,418216,1046
X,1552166467,418241,1047
X,1552166468,418060,1060
X,1552166468,417760,653
X,1552166469,417933,794
X,1552166470,418192,996
X,1552166470,418235,558
A,1552166470,418024,1070
T,1552166470,2827
U,1552166471,46975
X,1552166472,417934,924
X,1552166473,417162,1308
X,1552166473,416563,1483
X,1552166474,417006,1200
X,1552166474,417463,817
X,1552166475,417560,904
X,1552166476,417622,764
X,1552166476,417781,792
X,1552166477,417922,1170
X,1552166477,418185,943
X,1552166478,418230,639
X,1552166478,418130,517
X,1552166479,417966,698
X,1552166480,417907,830
X,1552166480,417794,633
X,1552166481,418100,1020
X,1552166481,418318,1359
X,1552166482,418271,861
X,1552166482,418209,712
P,1552166483,5080
X,1552166483,418398,797
X,1552166484,418316,353
X,1552166484,418258,1028
X,1552166485,418619,813
X,1552166485,418513,1075
X,1552166486,418324,759
X,1552166486,418232,796
X,1552166487,418188,792
X,1552166488,417995,583
A,1552166488,418056,1156
