61559682345,2976
R,1559682345,5C00DDFC91
X,1559682347,367762,584
X,1559682347,367744,703
X,1559682348,367809,419
X,1559682348,367779,590
X,1559682349,367732,480
X,1559682350,367773,785
X,1559682350,367689,748
X,1559682351,367708,590
X,1559682351,367663,431
X,1559682352,367673,492
X,1559682352,367712,506
X,1559682353,367739,574
X,1559682354,367719,528
X,1559682354,367763,853
X,1559682355,367772,572
X,1559682355,367668,603
X,1559682356,367715,597
X,1559682356,367726,522
X,1559682357,367758,469
X,1559682358,367736,642
A,1559682358,367732,146
T,1559682358,2976
R,1559682358,5C00DDFC91
X,1559682360,367734,627
X,1559682360,367653,610
X,1559682361,367718,448
X,1559682361,367683,513
X,1559682362,367684,591
X,1559682362,367654,795
X,1559682363,367698,533
X,1559682363,367645,560
X,1559682363,367706,582
X,1559682364,367773,598
X,1559682364,367886,13555
X,1559682365,367567,872
X,1559682365,367496,4691
X,1559682366,367614,883
X,1559682366,367056,5321
X,1559682367,367892,6027
X,1559682368,367575,694
X,1559682368,367439,640
X,1559682369,367521,464
X,1559682369,367425,1068
X,1559682370,367476,438
X,1559682370,367493,518
X,1559682371,367523,466
P,1559682372,5209
X,1559682372,367526,816
X,1559682372,367381,500
A,1559682372,367603,392
T,1559682372,2976
R,1559682373,5C00DDFC91
X,1559682374,367546,581
X,1559682375,367551,686
X,1559682375,367573,582
X,1559682376,367576,470
X,1559682376,367554,671
X,1559682377,367604,449
X,1559682378,367524,310
X,1559682378,367565,751
X,1559682379,367544,852
X,1559682379,367619,448
X,1559682380,367598,518
X,1559682380,367594,437
X,1559682381,367573,723
X,1559682382,367564,473
X,1559682382,367596,1675
X,1559682383,367453,1055
X,1559682383,367695,907
X,1559682384,367679,421
X,1559682384,367656,610
X,1559682385,367723,938
X,1559682386,367747,876
X,1559682386,367723,566
A,1559682386,367610,223
T,1559682386,2976
R,1559682386,5C00DDFC91
X,1559682388,367695,763
X,1559682389,367718,847
X,1559682389,367626,1374
X,1559682390,367756,771
X,1559682390,367673,699
