,387470,3834
X,1552773114,388146,1083
X,1552773115,387705,480
X,1552773115,387580,10620
X,1552773116,387682,4513
X,1552773117,388009,476
X,1552773117,387628,514
X,1552773118,387381,426
X,1552773118,387401,627
X,1552773119,387522,616
A,1552773119,387470,967
T,1552773119,2827
R,1552773119,700D9B77F
X,1552773121,387386,4715
X,1552773121,387817,1311
X,1552773122,387490,522
X,1552773122,387213,370
X,1552773123,387029,182
X,1552773124,387056,455
X,1552773124,387521,928
X,1552773125,387971,802
X,1552773125,387370,9365
X,1552773126,387102,3268
X,1552773126,387199,1070
X,1552773127,387983,655
X,1552773128,387656,323
X,1552773128,387481,425
X,1552773129,387386,485
X,1552773129,387611,3845
X,1552773130,387664,7454
X,1552773130,388180,1274
X,1552773131,387743,418
X,1552773132,387486,650
X,1552773132,387389,552
X,1552773133,387388,423
X,1552773133,387745,779
X,1552773133,388344,825
X,1552773133,388057,992
X,1552773134,387525,394
P,1552773134,5096
X,1552773135,387375,611
X,1552773135,387355,617
A,1552773135,387559,1315
T,1552773135,2827
R,1552773135,700D9B77F
X,1552773137,387933,8203
X,1552773138,388260,927
X,1552773138,387491,1012
X,1552773139,387224,694
X,1552773139,387750,5750
X,1552773140,387083,3974
X,1552773141,387792,659
X,1552773141,388022,669
X,1552773142,387510,404
X,1552773142,387395,399
X,1552773143,387269,407
X,1552773143,387467,10792
X,1552773144,387259,7152
X,1552773144,388141,868
X,1552773145,388094,545
X,1552773146,387957,7781
X,1552773146,387817,8868
X,1552773147,387114,5904
X,1552773147,387181,715
X,1552773148,386766,769
X,1552773148,386695,318
X,1552773149,386662,670
X,1552773150,386629,411
X,1552773150,386798,249
X,1552773151,387244,1017
X,1552773151,386914,630
X,1552773152,386606,186
X,1552773152,386605,603
X,1552773153,386557,452
X,1552773154,386585,2380
X,1552773154,387267,1084
X,1552773155,387666,626
A,1552773155,387239,1703
T,1552773155,2827
R,1552773155,700D9B77F
X,1552773157,387175,4447
X,1552773157,387469,830
X,1552773158,386979,256
X,1552773158,386906,711
X,1552773159,386908,962
X,1552773160,387579,4523
X,1552773160,386821,10088
X,1552773161,387329,584
X,1552773161,387128,911
X,1552773162,386756,785
X,1552773162,386599,435
X,1552773163,386377,2263
X,1552773164,387200,4449
X,1552773164,386097,4363
P,1552773164,5097
X,1552773165,387192,2561
X,1552773165,387056,3681
X,1552773166,386942,866
X,1552773166,387356,8187
X,1552773167,387459,4038
